Codigo,Distrito,Seccion,Establecimiento,Fecha,IdDistrito,IdSeccion,IdCircuito,Mesa,votantes,192528
210,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 151,12-09-2021 21:19,16,12,6310,01168X,112,
210,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 151,12-09-2021 21:18,16,12,6310,01169X,108,
210,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 151,12-09-2021 20:39,16,12,6310,01170X,104,
210,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 151,12-09-2021 20:49,16,12,6310,01171X,96,
210,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 151,12-09-2021 21:12,16,12,6310,01172X,124,
210,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 151,12-09-2021 21:05,16,12,6310,01173X,111,
210,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 151,12-09-2021 19:39,16,12,6310,01174X,112,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 20:04,16,12,6311,01175X,117,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 20:02,16,12,6311,01176X,117,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 19:33,16,12,6311,01177X,115,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 19:52,16,12,6311,01178X,114,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 19:48,16,12,6311,01179X,134,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 19:43,16,12,6311,01180X,114,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 19:27,16,12,6311,01181X,117,
211,Río Negro,General Roca,ESCUELA PRIMARIA N 275,12-09-2021 19:38,16,12,6311,01182X,109,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 20:11,16,12,6311,01183X,107,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 19:16,16,12,6311,01184X,115,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 19:51,16,12,6311,01185X,137,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 19:27,16,12,6311,01186X,117,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 19:36,16,12,6311,01187X,130,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 19:42,16,12,6311,01188X,108,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 20:00,16,12,6311,01189X,149,
212,Río Negro,General Roca,ESCUELA PRIMARIA N 289,12-09-2021 19:50,16,12,6311,01190X,117,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 19:43,16,12,6311,01191X,119,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 19:50,16,12,6311,01192X,124,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 19:36,16,12,6311,01193X,117,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 19:49,16,12,6311,01194X,116,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 19:58,16,12,6311,01195X,129,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 19:56,16,12,6311,01196X,113,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 19:23,16,12,6311,01197X,130,
213,Río Negro,General Roca,ESCUELA PRIMARIA N 238,12-09-2021 20:03,16,12,6311,01198X,123,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 20:20,16,12,6311,01199X,141,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 19:35,16,12,6311,01200X,127,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 20:13,16,12,6311,01201X,116,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 20:02,16,12,6311,01202X,120,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 19:47,16,12,6311,01203X,93,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 19:45,16,12,6311,01204X,121,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 19:43,16,12,6311,01205X,117,
214,Río Negro,General Roca,ESCUELA PRIMARIA N 323,12-09-2021 19:42,16,12,6311,01206X,115,
215,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 1,12-09-2021 20:52,16,12,6311,01207X,111,
215,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 1,12-09-2021 20:55,16,12,6311,01208X,116,
215,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 1,12-09-2021 20:52,16,12,6311,01209X,121,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 22:38,16,12,6312,01210X,122,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 22:39,16,12,6312,01211X,125,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 22:39,16,12,6312,01212X,118,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 23:03,16,12,6312,01213X,132,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 22:48,16,12,6312,01214X,130,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 22:41,16,12,6312,01215X,122,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 22:42,16,12,6312,01216X,116,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 22:43,16,12,6312,01217X,104,
216,Río Negro,General Roca,ESCUELA PRIMARIA N 357,12-09-2021 23:05,16,12,6312,01218X,142,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 19:50,16,12,6312,01219X,113,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 19:38,16,12,6312,01220X,117,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 19:48,16,12,6312,01221X,114,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 19:39,16,12,6312,01222X,189,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 20:06,16,12,6312,01223X,126,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 20:00,16,12,6312,01224X,126,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 19:46,16,12,6312,01225X,135,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 19:54,16,12,6312,01226X,123,
217,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 116,12-09-2021 20:03,16,12,6312,01227X,136,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:10,16,12,6312,01228X,102,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:47,16,12,6312,01229X,113,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:13,16,12,6312,01230X,105,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:10,16,12,6312,01231X,128,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:10,16,12,6312,01232X,132,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:44,16,12,6312,01233X,129,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:27,16,12,6312,01234X,130,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 20:21,16,12,6312,01235X,126,
218,Río Negro,General Roca,ESCUELA PRIMARIA N 364,12-09-2021 19:45,16,12,6312,01236X,124,
219,Río Negro,General Roca,ESC. SEC. DE RIO NEGRO N 111,12-09-2021 20:39,16,12,6313,01237X,105,
219,Río Negro,General Roca,ESC. SEC. DE RIO NEGRO N 111,12-09-2021 20:21,16,12,6313,01238X,122,
219,Río Negro,General Roca,ESC. SEC. DE RIO NEGRO N 111,12-09-2021 20:00,16,12,6313,01239X,115,
219,Río Negro,General Roca,ESC. SEC. DE RIO NEGRO N 111,12-09-2021 20:07,16,12,6313,01240X,103,
219,Río Negro,General Roca,ESC. SEC. DE RIO NEGRO N 111,12-09-2021 19:50,16,12,6313,01241X,119,
219,Río Negro,General Roca,ESC. SEC. DE RIO NEGRO N 111,12-09-2021 21:17,16,12,6313,01242X,103,
220,Río Negro,General Roca,ESCUELA PRIMARIA N 66,12-09-2021 20:44,16,12,6313,01243X,120,
220,Río Negro,General Roca,ESCUELA PRIMARIA N 66,12-09-2021 20:54,16,12,6313,01244X,115,
220,Río Negro,General Roca,ESCUELA PRIMARIA N 66,12-09-2021 20:53,16,12,6313,01245X,119,
220,Río Negro,General Roca,ESCUELA PRIMARIA N 66,12-09-2021 20:58,16,12,6313,01246X,115,
220,Río Negro,General Roca,ESCUELA PRIMARIA N 66,12-09-2021 20:46,16,12,6313,01247X,118,
220,Río Negro,General Roca,ESCUELA PRIMARIA N 66,12-09-2021 20:50,16,12,6313,01248X,135,
220,Río Negro,General Roca,ESCUELA PRIMARIA N 66,12-09-2021 20:49,16,12,6313,01249X,99,
221,Río Negro,General Roca,ESCUELA PRIMARIA N 350,12-09-2021 21:16,16,12,6314,01250X,115,
221,Río Negro,General Roca,ESCUELA PRIMARIA N 350,12-09-2021 21:16,16,12,6314,01251X,136,
221,Río Negro,General Roca,ESCUELA PRIMARIA N 350,12-09-2021 21:15,16,12,6314,01252X,150,
221,Río Negro,General Roca,ESCUELA PRIMARIA N 350,12-09-2021 21:26,16,12,6314,01253X,142,
221,Río Negro,General Roca,ESCUELA PRIMARIA N 350,12-09-2021 21:10,16,12,6314,01254X,183,
221,Río Negro,General Roca,ESCUELA PRIMARIA N 350,12-09-2021 21:08,16,12,6314,01256X,121,
222,Río Negro,General Roca,ESCUELA PRIMARIA N 86,12-09-2021 20:23,16,12,6315,01257X,74,
222,Río Negro,General Roca,ESCUELA PRIMARIA N 86,12-09-2021 20:22,16,12,6315,01258X,76,
222,Río Negro,General Roca,ESCUELA PRIMARIA N 86,12-09-2021 20:26,16,12,6315,01259X,66,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 19:44,16,12,64,01260X,152,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 20:22,16,12,64,01261X,142,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 20:17,16,12,64,01262X,159,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 20:29,16,12,64,01263X,144,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 19:56,16,12,64,01264X,141,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 20:03,16,12,64,01265X,137,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 19:59,16,12,64,01266X,116,
223,Río Negro,General Roca,ESCUELA PRIMARIA N 23,12-09-2021 20:12,16,12,64,01267X,137,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 19:40,16,12,64,01268X,128,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 19:55,16,12,64,01269X,138,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 19:28,16,12,64,01270X,135,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 19:48,16,12,64,01271X,153,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 20:40,16,12,64,01272X,134,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 20:37,16,12,64,01273X,134,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 19:58,16,12,64,01274X,123,
224,Río Negro,General Roca,ESCUELA PRIMARIA N 222,12-09-2021 20:17,16,12,64,01275X,138,
225,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 8,12-09-2021 20:11,16,12,64,01276X,101,
225,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 8,12-09-2021 19:56,16,12,64,01277X,142,
225,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 8,12-09-2021 19:54,16,12,64,01278X,130,
225,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 8,12-09-2021 19:53,16,12,64,01279X,135,
225,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 8,12-09-2021 19:50,16,12,64,01280X,160,
225,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 8,12-09-2021 20:01,16,12,64,01281X,136,
225,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 8,12-09-2021 20:23,16,12,64,01282X,135,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 19:24,16,12,64,01283X,132,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 20:18,16,12,64,01284X,143,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 19:38,16,12,64,01285X,148,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 19:33,16,12,64,01286X,155,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 20:19,16,12,64,01287X,131,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 20:05,16,12,64,01288X,59,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 20:14,16,12,64,01289X,157,
226,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 24,12-09-2021 19:53,16,12,64,01290X,147,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 19:26,16,12,64,01291X,135,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 20:02,16,12,64,01292X,153,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 19:58,16,12,64,01293X,149,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 18:57,16,12,64,01294X,126,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 19:19,16,12,64,01295X,134,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 19:25,16,12,64,01296X,155,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 19:07,16,12,64,01297X,160,
227,Río Negro,General Roca,ESCUELA PRIMARIA N 299,12-09-2021 19:23,16,12,64,01298X,150,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 19:32,16,12,64,01299X,134,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 20:18,16,12,64,01300X,137,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 20:04,16,12,64,01301X,141,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 20:02,16,12,64,01302X,139,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 20:20,16,12,64,01303X,118,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 19:42,16,12,64,01304X,128,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 20:20,16,12,64,01305X,145,
228,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 71,12-09-2021 20:20,16,12,64,01306X,137,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 19:51,16,12,64,01307X,133,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 21:26,16,12,64,01308X,141,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 19:19,16,12,64,01309X,149,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 19:59,16,12,64,01310X,138,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 19:29,16,12,64,01311X,156,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 19:24,16,12,64,01312X,161,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 19:43,16,12,64,01313X,146,
229,Río Negro,General Roca,ESCUELA PRIMARIA N 80,12-09-2021 20:20,16,12,64,01314X,137,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 19:49,16,12,64,01315X,115,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 21:00,16,12,64,01316X,158,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 21:18,16,12,64,01317X,147,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 19:57,16,12,64,01318X,145,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 20:03,16,12,64,01319X,159,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 20:06,16,12,64,01320X,131,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 19:33,16,12,64,01321X,148,
230,Río Negro,General Roca,ESCUELA PRIMARIA N 282,12-09-2021 20:19,16,12,64,01322X,144,
231,Río Negro,General Roca,ESCUELA PRIMARIA N 131,12-09-2021 22:10,16,12,6501,01323X,79,
231,Río Negro,General Roca,ESCUELA PRIMARIA N 131,12-09-2021 22:12,16,12,6501,01324X,103,
231,Río Negro,General Roca,ESCUELA PRIMARIA N 131,12-09-2021 22:12,16,12,6501,01325X,69,
231,Río Negro,General Roca,ESCUELA PRIMARIA N 131,12-09-2021 22:35,16,12,6501,01326X,65,
231,Río Negro,General Roca,ESCUELA PRIMARIA N 131,12-09-2021 22:14,16,12,6501,01327X,94,
232,Río Negro,General Roca,ESCUELA PRIMARIA N 262,12-09-2021 19:56,16,12,6501,01328X,71,
232,Río Negro,General Roca,ESCUELA PRIMARIA N 262,12-09-2021 19:37,16,12,6501,01330X,84,
232,Río Negro,General Roca,ESCUELA PRIMARIA N 262,12-09-2021 19:27,16,12,6501,01331X,88,
232,Río Negro,General Roca,ESCUELA PRIMARIA N 262,12-09-2021 19:41,16,12,6501,01332X,78,
233,Río Negro,General Roca,ESCUELA PRIMARIA N 293,12-09-2021 19:57,16,12,6502,01333X,105,
233,Río Negro,General Roca,ESCUELA PRIMARIA N 293,12-09-2021 19:54,16,12,6502,01334X,73,
233,Río Negro,General Roca,ESCUELA PRIMARIA N 293,12-09-2021 20:15,16,12,6502,01335X,78,
233,Río Negro,General Roca,ESCUELA PRIMARIA N 293,12-09-2021 19:50,16,12,6502,01336X,80,
233,Río Negro,General Roca,ESCUELA PRIMARIA N 293,12-09-2021 19:32,16,12,6502,01337X,105,
233,Río Negro,General Roca,ESCUELA PRIMARIA N 293,12-09-2021 20:08,16,12,6502,01338X,84,
234,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 4,12-09-2021 20:34,16,12,6502,01339X,98,
234,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 4,12-09-2021 22:32,16,12,6502,01340X,86,
234,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 4,12-09-2021 20:39,16,12,6502,01341X,86,
234,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 4,12-09-2021 20:40,16,12,6502,01342X,93,
234,Río Negro,General Roca,ESCUELA DE EDUC. ESP. N 4,12-09-2021 20:43,16,12,6502,01343X,90,
235,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 15,12-09-2021 20:03,16,12,6503,01344X,113,
235,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 15,12-09-2021 20:07,16,12,6503,01345X,117,
235,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 15,12-09-2021 19:58,16,12,6503,01346X,107,
235,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 15,12-09-2021 20:14,16,12,6503,01347X,118,
235,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 15,12-09-2021 20:18,16,12,6503,01349X,116,
235,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 15,12-09-2021 19:34,16,12,6503,01350X,115,
236,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 22,12-09-2021 21:56,16,12,6503,01351X,120,
236,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 22,12-09-2021 21:57,16,12,6503,01352X,108,
236,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 22,12-09-2021 21:59,16,12,6503,01353X,133,
236,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 22,12-09-2021 22:01,16,12,6503,01354X,127,
236,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 22,12-09-2021 21:54,16,12,6503,01355X,103,
237,Río Negro,General Roca,CENTRO DE EDUC.TECNICA N 9,12-09-2021 20:02,16,12,6504,01356X,106,
237,Río Negro,General Roca,CENTRO DE EDUC.TECNICA N 9,12-09-2021 19:54,16,12,6504,01357X,92,
237,Río Negro,General Roca,CENTRO DE EDUC.TECNICA N 9,12-09-2021 19:29,16,12,6504,01358X,92,
237,Río Negro,General Roca,CENTRO DE EDUC.TECNICA N 9,12-09-2021 19:45,16,12,6504,01359X,109,
237,Río Negro,General Roca,CENTRO DE EDUC.TECNICA N 9,12-09-2021 20:18,16,12,6504,01360X,112,
237,Río Negro,General Roca,CENTRO DE EDUC.TECNICA N 9,12-09-2021 20:18,16,12,6504,01361X,142,
237,Río Negro,General Roca,CENTRO DE EDUC.TECNICA N 9,12-09-2021 19:48,16,12,6504,01362X,110,
238,Río Negro,General Roca,ESCUELA PRIMARIA N 111,12-09-2021 19:45,16,12,6504,01363X,125,
238,Río Negro,General Roca,ESCUELA PRIMARIA N 111,12-09-2021 19:48,16,12,6504,01364X,122,
238,Río Negro,General Roca,ESCUELA PRIMARIA N 111,12-09-2021 19:40,16,12,6504,01365X,123,
238,Río Negro,General Roca,ESCUELA PRIMARIA N 111,12-09-2021 19:17,16,12,6504,01366X,110,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 21:15,16,12,6505,01367X,91,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 21:31,16,12,6505,01368X,96,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 20:26,16,12,6505,01369X,82,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 20:10,16,12,6505,01370X,66,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 20:03,16,12,6505,01371X,66,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 19:57,16,12,6505,01372X,96,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 20:35,16,12,6505,01373X,89,
239,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 5,12-09-2021 21:01,16,12,6505,01374X,82,
240,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 89,12-09-2021 20:44,16,12,6506,01375X,73,
240,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 89,12-09-2021 20:18,16,12,6506,01376X,74,
240,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 89,12-09-2021 19:51,16,12,6506,01377X,67,
240,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 89,12-09-2021 19:32,16,12,6506,01378X,66,
240,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 89,12-09-2021 19:14,16,12,6506,01379X,60,
241,Río Negro,General Roca,ESCUELA PRIMARIA N 53,12-09-2021 20:41,16,12,6506,01380X,73,
241,Río Negro,General Roca,ESCUELA PRIMARIA N 53,12-09-2021 21:16,16,12,6506,01381X,69,
241,Río Negro,General Roca,ESCUELA PRIMARIA N 53,12-09-2021 20:45,16,12,6506,01382X,58,
241,Río Negro,General Roca,ESCUELA PRIMARIA N 53,12-09-2021 20:06,16,12,6506,01383X,76,
241,Río Negro,General Roca,ESCUELA PRIMARIA N 53,12-09-2021 19:22,16,12,6506,01384X,53,
242,Río Negro,General Roca,ESCUELA PRIMARIA N 221,12-09-2021 22:33,16,12,6507,01385X,131,
242,Río Negro,General Roca,ESCUELA PRIMARIA N 221,12-09-2021 22:34,16,12,6507,01386X,119,
242,Río Negro,General Roca,ESCUELA PRIMARIA N 221,12-09-2021 22:35,16,12,6507,01387X,135,
242,Río Negro,General Roca,ESCUELA PRIMARIA N 221,12-09-2021 22:35,16,12,6507,01388X,108,
242,Río Negro,General Roca,ESCUELA PRIMARIA N 221,12-09-2021 22:37,16,12,6507,01389X,127,
242,Río Negro,General Roca,ESCUELA PRIMARIA N 221,12-09-2021 20:18,16,12,6507,01390X,123,
243,Río Negro,General Roca,CENTRO EDUCATIVO DE NIVEL SEC. N 15,12-09-2021 21:11,16,12,6507,01391X,127,
243,Río Negro,General Roca,CENTRO EDUCATIVO DE NIVEL SEC. N 15,12-09-2021 21:12,16,12,6507,01392X,117,
243,Río Negro,General Roca,CENTRO EDUCATIVO DE NIVEL SEC. N 15,12-09-2021 21:57,16,12,6507,01393X,115,
244,Río Negro,General Roca,ESCUELA PRIMARIA N 234,12-09-2021 19:38,16,12,6508,01394X,99,
244,Río Negro,General Roca,ESCUELA PRIMARIA N 234,12-09-2021 20:00,16,12,6508,01395X,104,
244,Río Negro,General Roca,ESCUELA PRIMARIA N 234,12-09-2021 19:17,16,12,6508,01396X,106,
244,Río Negro,General Roca,ESCUELA PRIMARIA N 234,12-09-2021 20:46,16,12,6508,01397X,108,
244,Río Negro,General Roca,ESCUELA PRIMARIA N 234,12-09-2021 19:52,16,12,6508,01398X,100,
245,Río Negro,General Roca,COLEGIO BRENTANA,12-09-2021 20:23,16,12,6508,01399X,102,
245,Río Negro,General Roca,COLEGIO BRENTANA,12-09-2021 20:26,16,12,6508,01400X,109,
245,Río Negro,General Roca,COLEGIO BRENTANA,12-09-2021 20:12,16,12,6508,01401X,101,
245,Río Negro,General Roca,COLEGIO BRENTANA,12-09-2021 19:46,16,12,6508,01402X,120,
245,Río Negro,General Roca,COLEGIO BRENTANA,12-09-2021 19:49,16,12,6508,01403X,97,
245,Río Negro,General Roca,COLEGIO BRENTANA,12-09-2021 20:27,16,12,6508,01404X,108,
246,Río Negro,General Roca,ESCUELA PRIMARIA N 33,12-09-2021 19:14,16,12,6509,01405X,87,
246,Río Negro,General Roca,ESCUELA PRIMARIA N 33,12-09-2021 19:33,16,12,6509,01406X,77,
246,Río Negro,General Roca,ESCUELA PRIMARIA N 33,12-09-2021 19:46,16,12,6509,01407X,77,
246,Río Negro,General Roca,ESCUELA PRIMARIA N 33,12-09-2021 19:39,16,12,6509,01408X,74,
246,Río Negro,General Roca,ESCUELA PRIMARIA N 33,12-09-2021 19:41,16,12,6509,01409X,78,
246,Río Negro,General Roca,ESCUELA PRIMARIA N 33,12-09-2021 19:21,16,12,6509,01410X,84,
246,Río Negro,General Roca,ESCUELA PRIMARIA N 33,12-09-2021 19:28,16,12,6509,01411X,74,
247,Río Negro,General Roca,ESCUELA PRIMARIA N 165,12-09-2021 19:43,16,12,6509,01412X,83,
247,Río Negro,General Roca,ESCUELA PRIMARIA N 165,12-09-2021 19:20,16,12,6509,01413X,87,
