"Codigo","Distrito","Seccion","Establecimiento","Fecha","IdDistrito","IdSeccion","IdCircuito","Mesa","votantes"
"80","Neuquén","Confluencia","ESCUELA 103","12-09-2021 20:38","15","1","1","00001X","276"
"80","Neuquén","Confluencia","ESCUELA 103","12-09-2021 20:13","15","1","1","00002X","274"
"80","Neuquén","Confluencia","ESCUELA 103","12-09-2021 19:54","15","1","1","00003X","268"
"80","Neuquén","Confluencia","ESCUELA 103","12-09-2021 19:37","15","1","1","00004X","271"
"80","Neuquén","Confluencia","ESCUELA 103","12-09-2021 19:46","15","1","1","00005X","267"
"80","Neuquén","Confluencia","ESCUELA 103","12-09-2021 20:18","15","1","1","00006X","270"
"80","Neuquén","Confluencia","ESCUELA 103","12-09-2021 20:13","15","1","1","00007X","268"
"104","Neuquén","Confluencia","ESCUELA 136","12-09-2021 19:48","15","1","1","00008X","260"
"104","Neuquén","Confluencia","ESCUELA 136","12-09-2021 20:01","15","1","1","00009X","262"
"104","Neuquén","Confluencia","ESCUELA 136","12-09-2021 19:32","15","1","1","00010X","279"
"104","Neuquén","Confluencia","ESCUELA 136","12-09-2021 20:25","15","1","1","00011X","258"
"104","Neuquén","Confluencia","ESCUELA 136","12-09-2021 20:34","15","1","1","00012X","274"
"104","Neuquén","Confluencia","ESCUELA 136","12-09-2021 20:10","15","1","1","00013X","285"
"104","Neuquén","Confluencia","ESCUELA 136","12-09-2021 20:18","15","1","1","00014X","286"
"318","Neuquén","Confluencia","SAGRADO CORAZON","12-09-2021 22:11","15","1","1","00015X","274"
"318","Neuquén","Confluencia","SAGRADO CORAZON","12-09-2021 22:12","15","1","1","00016X","273"
"318","Neuquén","Confluencia","SAGRADO CORAZON","12-09-2021 22:35","15","1","1","00017X","268"
"318","Neuquén","Confluencia","SAGRADO CORAZON","12-09-2021 22:14","15","1","1","00018X","283"
"318","Neuquén","Confluencia","SAGRADO CORAZON","12-09-2021 22:14","15","1","1","00019X","276"
"318","Neuquén","Confluencia","SAGRADO CORAZON","12-09-2021 22:17","15","1","1","00020X","292"
"313","Neuquén","Confluencia","JEAN PIAGET","12-09-2021 20:00","15","1","1","00021X","273"
"313","Neuquén","Confluencia","JEAN PIAGET","12-09-2021 19:35","15","1","1","00022X","282"
"313","Neuquén","Confluencia","JEAN PIAGET","12-09-2021 19:59","15","1","1","00023X","278"
"313","Neuquén","Confluencia","JEAN PIAGET","12-09-2021 20:26","15","1","1","00024X","265"
"313","Neuquén","Confluencia","JEAN PIAGET","12-09-2021 20:04","15","1","1","00025X","279"
"313","Neuquén","Confluencia","JEAN PIAGET","12-09-2021 19:46","15","1","1","00026X","285"
"313","Neuquén","Confluencia","JEAN PIAGET","12-09-2021 20:11","15","1","1","00027X","281"
"302","Neuquén","Confluencia","ESCUELA CRISTIANA EVANGELICA DE NEUQUEN E.C.E.N.","12-09-2021 22:01","15","1","1","00028X","284"
"302","Neuquén","Confluencia","ESCUELA CRISTIANA EVANGELICA DE NEUQUEN E.C.E.N.","12-09-2021 22:00","15","1","1","00029X","265"
"302","Neuquén","Confluencia","ESCUELA CRISTIANA EVANGELICA DE NEUQUEN E.C.E.N.","12-09-2021 22:37","15","1","1","00030X","273"
"302","Neuquén","Confluencia","ESCUELA CRISTIANA EVANGELICA DE NEUQUEN E.C.E.N.","12-09-2021 22:02","15","1","1","00031X","273"
"302","Neuquén","Confluencia","ESCUELA CRISTIANA EVANGELICA DE NEUQUEN E.C.E.N.","12-09-2021 22:03","15","1","1","00032X","262"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 21:26","15","1","8","00033X","273"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 20:40","15","1","8","00034X","283"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 21:19","15","1","8","00035X","267"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 21:42","15","1","8","00036X","264"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 21:20","15","1","8","00037X","249"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 21:27","15","1","8","00038X","254"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 21:24","15","1","8","00039X","263"
"24","Neuquén","Confluencia","C.P.E.M 41","12-09-2021 20:40","15","1","8","00040X","244"
"135","Neuquén","Confluencia","ESCUELA 180","12-09-2021 20:23","15","1","8","00041X","257"
"135","Neuquén","Confluencia","ESCUELA 180","12-09-2021 19:55","15","1","8","00042X","274"
"135","Neuquén","Confluencia","ESCUELA 180","12-09-2021 20:08","15","1","8","00043X","263"
"135","Neuquén","Confluencia","ESCUELA 180","12-09-2021 20:15","15","1","8","00044X","262"
"135","Neuquén","Confluencia","ESCUELA 180","12-09-2021 20:18","15","1","8","00045X","276"
"135","Neuquén","Confluencia","ESCUELA 180","12-09-2021 19:38","15","1","8","00046X","262"
"51","Neuquén","Confluencia","COLEGIO LIDER","12-09-2021 22:27","15","1","8","00047X","266"
"51","Neuquén","Confluencia","COLEGIO LIDER","12-09-2021 22:08","15","1","8","00048X","270"
"51","Neuquén","Confluencia","COLEGIO LIDER","12-09-2021 22:09","15","1","8","00049X","267"
"51","Neuquén","Confluencia","COLEGIO LIDER","12-09-2021 22:10","15","1","8","00050X","255"
"51","Neuquén","Confluencia","COLEGIO LIDER","12-09-2021 22:11","15","1","8","00051X","265"
"51","Neuquén","Confluencia","COLEGIO LIDER","12-09-2021 22:34","15","1","8","00052X","262"
"281","Neuquén","Confluencia","ESCUELA 61","12-09-2021 19:40","15","1","11","00053X","247"
"281","Neuquén","Confluencia","ESCUELA 61","12-09-2021 20:33","15","1","11","00054X","265"
"281","Neuquén","Confluencia","ESCUELA 61","12-09-2021 19:59","15","1","11","00055X","259"
"281","Neuquén","Confluencia","ESCUELA 61","12-09-2021 20:24","15","1","11","00056X","253"
"281","Neuquén","Confluencia","ESCUELA 61","12-09-2021 20:11","15","1","11","00057X","254"
"281","Neuquén","Confluencia","ESCUELA 61","12-09-2021 19:42","15","1","11","00058X","251"
"281","Neuquén","Confluencia","ESCUELA 61","12-09-2021 19:44","15","1","11","00059X","254"
"137","Neuquén","Confluencia","ESCUELA 207","12-09-2021 19:40","15","1","11","00060X","255"
"137","Neuquén","Confluencia","ESCUELA 207","12-09-2021 19:32","15","1","11","00061X","252"
"137","Neuquén","Confluencia","ESCUELA 207","12-09-2021 20:18","15","1","11","00062X","258"
"137","Neuquén","Confluencia","ESCUELA 207","12-09-2021 19:30","15","1","11","00063X","254"
"137","Neuquén","Confluencia","ESCUELA 207","12-09-2021 20:07","15","1","11","00064X","250"
"137","Neuquén","Confluencia","ESCUELA 207","12-09-2021 20:19","15","1","11","00065X","245"
"137","Neuquén","Confluencia","ESCUELA 207","12-09-2021 20:09","15","1","11","00066X","279"
"157","Neuquén","Confluencia","ESCUELA 56","12-09-2021 20:17","15","1","11","00067X","259"
"157","Neuquén","Confluencia","ESCUELA 56","12-09-2021 20:16","15","1","11","00068X","246"
"157","Neuquén","Confluencia","ESCUELA 56","12-09-2021 19:37","15","1","11","00069X","264"
"157","Neuquén","Confluencia","ESCUELA 56","12-09-2021 20:09","15","1","11","00070X","264"
"157","Neuquén","Confluencia","ESCUELA 56","12-09-2021 19:18","15","1","11","00071X","249"
"157","Neuquén","Confluencia","ESCUELA 56","12-09-2021 20:24","15","1","11","00072X","245"
"157","Neuquén","Confluencia","ESCUELA 56","12-09-2021 20:10","15","1","11","00073X","262"
"262","Neuquén","Confluencia","ESCUELA 82","12-09-2021 20:53","15","1","11","00074X","273"
"262","Neuquén","Confluencia","ESCUELA 82","12-09-2021 19:58","15","1","11","00075X","266"
"262","Neuquén","Confluencia","ESCUELA 82","12-09-2021 19:50","15","1","11","00076X","255"
"262","Neuquén","Confluencia","ESCUELA 82","12-09-2021 20:53","15","1","11","00077X","264"
"262","Neuquén","Confluencia","ESCUELA 82","12-09-2021 20:09","15","1","11","00078X","328"
"262","Neuquén","Confluencia","ESCUELA 82","12-09-2021 19:39","15","1","11","00079X","248"
"262","Neuquén","Confluencia","ESCUELA 82","12-09-2021 19:40","15","1","11","00080X","270"
"18","Neuquén","Confluencia","C.P.E.M 34","12-09-2021 20:39","15","1","11","00081X","244"
"18","Neuquén","Confluencia","C.P.E.M 34","12-09-2021 19:16","15","1","11","00082X","242"
"18","Neuquén","Confluencia","C.P.E.M 34","12-09-2021 21:07","15","1","11","00083X","251"
"18","Neuquén","Confluencia","C.P.E.M 34","12-09-2021 19:45","15","1","11","00084X","245"
"18","Neuquén","Confluencia","C.P.E.M 34","12-09-2021 20:23","15","1","11","00085X","268"
"18","Neuquén","Confluencia","C.P.E.M 34","12-09-2021 19:48","15","1","11","00086X","276"
"70","Neuquén","Confluencia","ESCUELA 182","12-09-2021 23:16","15","1","11","00087X","258"
"70","Neuquén","Confluencia","ESCUELA 182","12-09-2021 23:17","15","1","11","00088X","252"
"70","Neuquén","Confluencia","ESCUELA 182","12-09-2021 23:17","15","1","11","00089X","276"
"70","Neuquén","Confluencia","ESCUELA 182","12-09-2021 23:17","15","1","11","00090X","230"
"70","Neuquén","Confluencia","ESCUELA 182","12-09-2021 23:17","15","1","11","00091X","267"
"35","Neuquén","Confluencia","C.P.E.M 64","12-09-2021 20:38","15","1","15","00092X","181"
"35","Neuquén","Confluencia","C.P.E.M 64","12-09-2021 20:40","15","1","15","00093X","171"
"35","Neuquén","Confluencia","C.P.E.M 64","12-09-2021 20:38","15","1","15","00094X","186"
"270","Neuquén","Confluencia","ESCUELA 67","12-09-2021 20:07","15","1","16","00095X","244"
"270","Neuquén","Confluencia","ESCUELA 67","12-09-2021 20:11","15","1","16","00096X","233"
"270","Neuquén","Confluencia","ESCUELA 67","12-09-2021 19:53","15","1","16","00097X","219"
"270","Neuquén","Confluencia","ESCUELA 67","12-09-2021 20:01","15","1","16","00098X","240"
"270","Neuquén","Confluencia","ESCUELA 67","12-09-2021 19:38","15","1","16","00099X","247"
"270","Neuquén","Confluencia","ESCUELA 67","12-09-2021 20:35","15","1","16","00100X","244"
"52","Neuquén","Confluencia","COLEGIO SAN JOSE OBRERO","12-09-2021 22:06","15","1","16","00101X","251"
"52","Neuquén","Confluencia","COLEGIO SAN JOSE OBRERO","12-09-2021 22:07","15","1","16","00102X","250"
"52","Neuquén","Confluencia","COLEGIO SAN JOSE OBRERO","12-09-2021 22:08","15","1","16","00103X","247"
"52","Neuquén","Confluencia","COLEGIO SAN JOSE OBRERO","12-09-2021 22:09","15","1","16","00104X","245"
"52","Neuquén","Confluencia","COLEGIO SAN JOSE OBRERO","12-09-2021 22:14","15","1","16","00105X","249"
"8","Neuquén","Confluencia","C.P.E.M 19","12-09-2021 20:11","15","1","18","00106X","263"
"8","Neuquén","Confluencia","C.P.E.M 19","12-09-2021 19:55","15","1","18","00107X","276"
"8","Neuquén","Confluencia","C.P.E.M 19","12-09-2021 19:57","15","1","18","00108X","280"
"8","Neuquén","Confluencia","C.P.E.M 19","12-09-2021 19:46","15","1","18","00109X","267"
"8","Neuquén","Confluencia","C.P.E.M 19","12-09-2021 19:36","15","1","18","00110X","256"
"8","Neuquén","Confluencia","C.P.E.M 19","12-09-2021 19:25","15","1","18","00111X","263"
"175","Neuquén","Confluencia","ESCUELA 235","12-09-2021 22:03","15","1","18","00112X","250"
"175","Neuquén","Confluencia","ESCUELA 235","12-09-2021 22:04","15","1","18","00113X","257"
"175","Neuquén","Confluencia","ESCUELA 235","12-09-2021 22:04","15","1","18","00114X","260"
"175","Neuquén","Confluencia","ESCUELA 235","12-09-2021 22:36","15","1","18","00115X","260"
"175","Neuquén","Confluencia","ESCUELA 235","12-09-2021 22:05","15","1","18","00116X","250"
"175","Neuquén","Confluencia","ESCUELA 235","12-09-2021 22:05","15","1","18","00117X","274"
"311","Neuquén","Confluencia","INSTITUTO FORMACION DOCENTE 6","12-09-2021 21:22","15","1","18","00118X","271"
"311","Neuquén","Confluencia","INSTITUTO FORMACION DOCENTE 6","12-09-2021 20:24","15","1","18","00119X","246"
"311","Neuquén","Confluencia","INSTITUTO FORMACION DOCENTE 6","12-09-2021 20:37","15","1","18","00120X","261"
"311","Neuquén","Confluencia","INSTITUTO FORMACION DOCENTE 6","12-09-2021 20:16","15","1","18","00121X","272"
"311","Neuquén","Confluencia","INSTITUTO FORMACION DOCENTE 6","12-09-2021 19:50","15","1","18","00122X","259"
"311","Neuquén","Confluencia","INSTITUTO FORMACION DOCENTE 6","12-09-2021 20:25","15","1","18","00123X","257"
"320","Neuquén","Confluencia","SANTA GENOVEVA","12-09-2021 19:41","15","1","18","00124X","241"
"320","Neuquén","Confluencia","SANTA GENOVEVA","12-09-2021 20:04","15","1","18","00125X","260"
"320","Neuquén","Confluencia","SANTA GENOVEVA","12-09-2021 19:27","15","1","18","00126X","255"
"320","Neuquén","Confluencia","SANTA GENOVEVA","12-09-2021 20:06","15","1","18","00127X","264"
"320","Neuquén","Confluencia","SANTA GENOVEVA","12-09-2021 19:32","15","1","18","00128X","269"
"320","Neuquén","Confluencia","SANTA GENOVEVA","12-09-2021 19:48","15","1","18","00129X","276"
"54","Neuquén","Confluencia","COLEGIO SANTA TERESA DE JESUS","12-09-2021 19:59","15","1","18","00130X","272"
"54","Neuquén","Confluencia","COLEGIO SANTA TERESA DE JESUS","12-09-2021 19:38","15","1","18","00131X","260"
"54","Neuquén","Confluencia","COLEGIO SANTA TERESA DE JESUS","12-09-2021 19:42","15","1","18","00132X","265"
"54","Neuquén","Confluencia","COLEGIO SANTA TERESA DE JESUS","12-09-2021 20:23","15","1","18","00133X","236"
"54","Neuquén","Confluencia","COLEGIO SANTA TERESA DE JESUS","12-09-2021 19:33","15","1","18","00134X","256"
"54","Neuquén","Confluencia","COLEGIO SANTA TERESA DE JESUS","12-09-2021 20:21","15","1","18","00135X","262"
"319","Neuquén","Confluencia","SAN MARTIN","12-09-2021 22:36","15","1","21","00136X","232"
"319","Neuquén","Confluencia","SAN MARTIN","12-09-2021 22:15","15","1","21","00137X","263"
"319","Neuquén","Confluencia","SAN MARTIN","12-09-2021 22:15","15","1","21","00138X","258"
"319","Neuquén","Confluencia","SAN MARTIN","12-09-2021 22:15","15","1","21","00139X","246"
"319","Neuquén","Confluencia","SAN MARTIN","12-09-2021 22:15","15","1","21","00140X","259"
"319","Neuquén","Confluencia","SAN MARTIN","12-09-2021 22:39","15","1","21","00141X","224"
"319","Neuquén","Confluencia","SAN MARTIN","12-09-2021 22:16","15","1","21","00142X","260"
"138","Neuquén","Confluencia","ESCUELA 183","12-09-2021 21:16","15","1","21","00143X","253"
"138","Neuquén","Confluencia","ESCUELA 183","12-09-2021 21:16","15","1","21","00145X","255"
"138","Neuquén","Confluencia","ESCUELA 183","12-09-2021 21:17","15","1","21","00146X","259"
"138","Neuquén","Confluencia","ESCUELA 183","12-09-2021 21:17","15","1","21","00147X","248"
"151","Neuquén","Confluencia","ESCUELA 2","12-09-2021 19:58","15","1","21","00148X","249"
"151","Neuquén","Confluencia","ESCUELA 2","12-09-2021 20:16","15","1","21","00149X","255"
"151","Neuquén","Confluencia","ESCUELA 2","12-09-2021 19:40","15","1","21","00150X","253"
"151","Neuquén","Confluencia","ESCUELA 2","12-09-2021 20:17","15","1","21","00151X","257"
"151","Neuquén","Confluencia","ESCUELA 2","12-09-2021 20:18","15","1","21","00152X","249"
"151","Neuquén","Confluencia","ESCUELA 2","12-09-2021 19:37","15","1","21","00153X","258"
"151","Neuquén","Confluencia","ESCUELA 2","12-09-2021 19:34","15","1","21","00154X","253"
"25","Neuquén","Confluencia","C.P.E.M 46","12-09-2021 20:03","15","1","21","00155X","262"
"25","Neuquén","Confluencia","C.P.E.M 46","12-09-2021 20:14","15","1","21","00156X","261"
"25","Neuquén","Confluencia","C.P.E.M 46","12-09-2021 20:17","15","1","21","00157X","244"
"25","Neuquén","Confluencia","C.P.E.M 46","12-09-2021 19:57","15","1","21","00158X","271"
"25","Neuquén","Confluencia","C.P.E.M 46","12-09-2021 20:20","15","1","21","00159X","248"
"25","Neuquén","Confluencia","C.P.E.M 46","12-09-2021 19:55","15","1","21","00160X","262"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 20:00","15","1","21","00161X","253"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 20:03","15","1","21","00162X","256"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 19:49","15","1","21","00163X","261"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 19:39","15","1","21","00164X","262"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 19:25","15","1","21","00165X","250"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 20:14","15","1","21","00166X","258"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 19:30","15","1","21","00167X","260"
"59","Neuquén","Confluencia","E.P.E.T 14","12-09-2021 20:01","15","1","21","00168X","265"
"90","Neuquén","Confluencia","ESCUELA 118","12-09-2021 20:05","15","1","21","00169X","240"
"90","Neuquén","Confluencia","ESCUELA 118","12-09-2021 20:31","15","1","21","00170X","249"
"90","Neuquén","Confluencia","ESCUELA 118","12-09-2021 19:49","15","1","21","00171X","255"
"90","Neuquén","Confluencia","ESCUELA 118","12-09-2021 19:55","15","1","21","00172X","251"
"90","Neuquén","Confluencia","ESCUELA 118","12-09-2021 20:25","15","1","21","00173X","264"
"90","Neuquén","Confluencia","ESCUELA 118","12-09-2021 20:21","15","1","21","00174X","249"
"90","Neuquén","Confluencia","ESCUELA 118","12-09-2021 19:53","15","1","21","00175X","255"
"252","Neuquén","Confluencia","ESCUELA 4","12-09-2021 20:32","15","1","25","00176X","263"
"252","Neuquén","Confluencia","ESCUELA 4","12-09-2021 19:45","15","1","25","00177X","255"
"252","Neuquén","Confluencia","ESCUELA 4","12-09-2021 20:53","15","1","25","00178X","255"
"252","Neuquén","Confluencia","ESCUELA 4","12-09-2021 20:35","15","1","25","00179X","261"
"252","Neuquén","Confluencia","ESCUELA 4","12-09-2021 20:37","15","1","25","00180X","272"
"155","Neuquén","Confluencia","ESCUELA 205","12-09-2021 19:52","15","1","25","00181X","254"
"155","Neuquén","Confluencia","ESCUELA 205","12-09-2021 19:41","15","1","25","00182X","263"
"155","Neuquén","Confluencia","ESCUELA 205","12-09-2021 19:55","15","1","25","00183X","264"
"155","Neuquén","Confluencia","ESCUELA 205","12-09-2021 19:26","15","1","25","00184X","261"
"155","Neuquén","Confluencia","ESCUELA 205","12-09-2021 19:36","15","1","25","00185X","263"
"155","Neuquén","Confluencia","ESCUELA 205","12-09-2021 20:18","15","1","25","00186X","276"
"11","Neuquén","Confluencia","C.P.E.M 25","12-09-2021 19:40","15","1","25","00187X","273"
"11","Neuquén","Confluencia","C.P.E.M 25","12-09-2021 19:42","15","1","25","00188X","261"
"11","Neuquén","Confluencia","C.P.E.M 25","12-09-2021 20:00","15","1","25","00189X","267"
"11","Neuquén","Confluencia","C.P.E.M 25","12-09-2021 19:44","15","1","25","00190X","259"
"11","Neuquén","Confluencia","C.P.E.M 25","12-09-2021 19:36","15","1","25","00191X","254"
"11","Neuquén","Confluencia","C.P.E.M 25","12-09-2021 20:09","15","1","25","00192X","269"
"11","Neuquén","Confluencia","C.P.E.M 25","12-09-2021 19:57","15","1","25","00193X","276"
"316","Neuquén","Confluencia","PABLO VI","13-09-2021 00:47","15","1","25","00194X","264"
"316","Neuquén","Confluencia","PABLO VI","13-09-2021 00:47","15","1","25","00195X","264"
"316","Neuquén","Confluencia","PABLO VI","13-09-2021 00:49","15","1","25","00196X","262"
"316","Neuquén","Confluencia","PABLO VI","13-09-2021 00:50","15","1","25","00197X","257"
"316","Neuquén","Confluencia","PABLO VI","13-09-2021 00:48","15","1","25","00198X","266"
"153","Neuquén","Confluencia","ESCUELA 201","12-09-2021 20:07","15","1","28","00199X","255"
"153","Neuquén","Confluencia","ESCUELA 201","12-09-2021 20:12","15","1","28","00200X","225"
"153","Neuquén","Confluencia","ESCUELA 201","12-09-2021 20:36","15","1","28","00201X","235"
"153","Neuquén","Confluencia","ESCUELA 201","12-09-2021 20:34","15","1","28","00202X","247"
"153","Neuquén","Confluencia","ESCUELA 201","12-09-2021 20:23","15","1","28","00203X","232"
"153","Neuquén","Confluencia","ESCUELA 201","12-09-2021 19:47","15","1","28","00204X","240"
"153","Neuquén","Confluencia","ESCUELA 201","12-09-2021 19:51","15","1","28","00205X","236"
"95","Neuquén","Confluencia","ESCUELA 125","12-09-2021 20:10","15","1","28","00206X","263"
"95","Neuquén","Confluencia","ESCUELA 125","12-09-2021 19:45","15","1","28","00207X","227"
"95","Neuquén","Confluencia","ESCUELA 125","12-09-2021 20:38","15","1","28","00208X","241"
"95","Neuquén","Confluencia","ESCUELA 125","12-09-2021 20:01","15","1","28","00209X","251"
"95","Neuquén","Confluencia","ESCUELA 125","12-09-2021 19:51","15","1","28","00210X","243"
"95","Neuquén","Confluencia","ESCUELA 125","12-09-2021 20:03","15","1","28","00211X","267"
"95","Neuquén","Confluencia","ESCUELA 125","12-09-2021 19:53","15","1","28","00212X","254"
"5","Neuquén","Confluencia","C.P.E.M 12","12-09-2021 19:25","15","1","28","00213X","254"
"5","Neuquén","Confluencia","C.P.E.M 12","12-09-2021 19:40","15","1","28","00214X","235"
"5","Neuquén","Confluencia","C.P.E.M 12","12-09-2021 20:02","15","1","28","00215X","243"
"5","Neuquén","Confluencia","C.P.E.M 12","12-09-2021 20:58","15","1","28","00216X","247"
"5","Neuquén","Confluencia","C.P.E.M 12","12-09-2021 19:19","15","1","28","00217X","239"
"5","Neuquén","Confluencia","C.P.E.M 12","12-09-2021 19:42","15","1","28","00218X","250"
"5","Neuquén","Confluencia","C.P.E.M 12","12-09-2021 19:59","15","1","28","00219X","245"
"314","Neuquén","Confluencia","M AUXILIADORA","12-09-2021 19:08","15","1","30","00220X","258"
"314","Neuquén","Confluencia","M AUXILIADORA","12-09-2021 20:13","15","1","30","00221X","256"
"314","Neuquén","Confluencia","M AUXILIADORA","12-09-2021 19:37","15","1","30","00222X","258"
"314","Neuquén","Confluencia","M AUXILIADORA","12-09-2021 20:31","15","1","30","00223X","252"
"314","Neuquén","Confluencia","M AUXILIADORA","12-09-2021 20:31","15","1","30","00224X","248"
"314","Neuquén","Confluencia","M AUXILIADORA","12-09-2021 20:00","15","1","30","00225X","247"
"314","Neuquén","Confluencia","M AUXILIADORA","12-09-2021 20:15","15","1","30","00226X","258"
"47","Neuquén","Confluencia","C.P.E.M. 53","12-09-2021 20:38","15","1","30","00227X","244"
"47","Neuquén","Confluencia","C.P.E.M. 53","12-09-2021 20:07","15","1","30","00228X","237"
"47","Neuquén","Confluencia","C.P.E.M. 53","12-09-2021 20:33","15","1","30","00229X","245"
"47","Neuquén","Confluencia","C.P.E.M. 53","12-09-2021 20:16","15","1","30","00230X","244"
"47","Neuquén","Confluencia","C.P.E.M. 53","12-09-2021 19:27","15","1","30","00231X","244"
"47","Neuquén","Confluencia","C.P.E.M. 53","12-09-2021 20:00","15","1","30","00232X","233"
"47","Neuquén","Confluencia","C.P.E.M. 53","12-09-2021 19:44","15","1","30","00233X","252"
"305","Neuquén","Confluencia","ESCUELA ESPECIAL 15","13-09-2021 00:37","15","1","30","00234X","244"
"305","Neuquén","Confluencia","ESCUELA ESPECIAL 15","13-09-2021 00:37","15","1","30","00235X","234"
"305","Neuquén","Confluencia","ESCUELA ESPECIAL 15","13-09-2021 00:36","15","1","30","00236X","231"
"305","Neuquén","Confluencia","ESCUELA ESPECIAL 15","13-09-2021 00:37","15","1","30","00237X","261"
"305","Neuquén","Confluencia","ESCUELA ESPECIAL 15","13-09-2021 01:01","15","1","30","00238X","248"
"10","Neuquén","Confluencia","C.P.E.M 23","12-09-2021 19:16","15","1","32","00239X","241"
"10","Neuquén","Confluencia","C.P.E.M 23","12-09-2021 19:33","15","1","32","00240X","241"
"10","Neuquén","Confluencia","C.P.E.M 23","12-09-2021 19:49","15","1","32","00241X","244"
"10","Neuquén","Confluencia","C.P.E.M 23","12-09-2021 20:04","15","1","32","00242X","231"
"10","Neuquén","Confluencia","C.P.E.M 23","12-09-2021 19:48","15","1","32","00243X","243"
"10","Neuquén","Confluencia","C.P.E.M 23","12-09-2021 19:24","15","1","32","00244X","257"
"10","Neuquén","Confluencia","C.P.E.M 23","12-09-2021 19:41","15","1","32","00245X","245"
"172","Neuquén","Confluencia","ESCUELA 232","12-09-2021 19:24","15","1","32","00246X","243"
"172","Neuquén","Confluencia","ESCUELA 232","12-09-2021 20:07","15","1","32","00247X","216"
"172","Neuquén","Confluencia","ESCUELA 232","12-09-2021 19:56","15","1","32","00248X","240"
"172","Neuquén","Confluencia","ESCUELA 232","12-09-2021 19:58","15","1","32","00249X","248"
"172","Neuquén","Confluencia","ESCUELA 232","12-09-2021 19:36","15","1","32","00250X","244"
"172","Neuquén","Confluencia","ESCUELA 232","12-09-2021 19:30","15","1","32","00251X","235"
"120","Neuquén","Confluencia","ESCUELA 16","12-09-2021 19:23","15","1","34","00252X","273"
"120","Neuquén","Confluencia","ESCUELA 16","12-09-2021 20:15","15","1","34","00253X","260"
"120","Neuquén","Confluencia","ESCUELA 16","12-09-2021 20:59","15","1","34","00254X","277"
"120","Neuquén","Confluencia","ESCUELA 16","12-09-2021 19:57","15","1","34","00255X","255"
"120","Neuquén","Confluencia","ESCUELA 16","12-09-2021 20:07","15","1","34","00256X","271"
"120","Neuquén","Confluencia","ESCUELA 16","12-09-2021 19:43","15","1","34","00257X","242"
"120","Neuquén","Confluencia","ESCUELA 16","12-09-2021 21:15","15","1","34","00258X","262"
"108","Neuquén","Confluencia","ESCUELA 140","12-09-2021 20:24","15","1","34","00259X","277"
"108","Neuquén","Confluencia","ESCUELA 140","12-09-2021 19:48","15","1","34","00260X","282"
"108","Neuquén","Confluencia","ESCUELA 140","12-09-2021 20:45","15","1","34","00261X","265"
"108","Neuquén","Confluencia","ESCUELA 140","12-09-2021 19:29","15","1","34","00262X","268"
"108","Neuquén","Confluencia","ESCUELA 140","12-09-2021 20:52","15","1","34","00263X","264"
"108","Neuquén","Confluencia","ESCUELA 140","12-09-2021 19:46","15","1","34","00264X","257"
"108","Neuquén","Confluencia","ESCUELA 140","12-09-2021 19:57","15","1","34","00265X","281"
"73","Neuquén","Confluencia","E.P.E.T. 6","12-09-2021 20:07","15","1","34","00266X","268"
"73","Neuquén","Confluencia","E.P.E.T. 6","12-09-2021 19:24","15","1","34","00267X","276"
"73","Neuquén","Confluencia","E.P.E.T. 6","12-09-2021 20:27","15","1","34","00268X","285"
"73","Neuquén","Confluencia","E.P.E.T. 6","12-09-2021 19:32","15","1","34","00269X","323"
"73","Neuquén","Confluencia","E.P.E.T. 6","12-09-2021 19:32","15","1","34","00270X","273"
"73","Neuquén","Confluencia","E.P.E.T. 6","12-09-2021 19:54","15","1","34","00271X","254"
"73","Neuquén","Confluencia","E.P.E.T. 6","12-09-2021 19:51","15","1","34","00272X","271"
"50","Neuquén","Confluencia","COL DON BOSCO","12-09-2021 19:43","15","1","34","00273X","261"
"50","Neuquén","Confluencia","COL DON BOSCO","12-09-2021 20:29","15","1","34","00274X","249"
"50","Neuquén","Confluencia","COL DON BOSCO","12-09-2021 20:20","15","1","34","00275X","276"
"50","Neuquén","Confluencia","COL DON BOSCO","12-09-2021 20:35","15","1","34","00276X","253"
"50","Neuquén","Confluencia","COL DON BOSCO","12-09-2021 20:42","15","1","34","00277X","273"
"50","Neuquén","Confluencia","COL DON BOSCO","12-09-2021 20:07","15","1","34","00278X","279"
"50","Neuquén","Confluencia","COL DON BOSCO","12-09-2021 20:52","15","1","34","00279X","274"
"100","Neuquén","Confluencia","ESCUELA 132","12-09-2021 22:31","15","1","34","00280X","252"
