"165","166","205","419","420","421","422","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
11,1,7,44,9,169,26,3,0,0,2,0,"2019-04-12 17:35:02","1280","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/7/1280/GOB.json"
2,2,1,56,2,174,16,3,0,0,1,0,"2019-04-12 17:35:02","1281","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/7/1281/GOB.json"
6,0,2,53,3,188,18,7,0,0,0,0,"2019-04-12 17:35:02","1282","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/8/1282/GOB.json"
2,3,0,58,9,163,11,2,0,0,3,0,"2019-04-12 17:35:02","1283","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/8/1283/GOB.json"
1,2,1,61,5,177,18,0,0,0,3,0,"2019-04-12 17:35:02","1284","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/8/1284/GOB.json"
5,7,2,44,5,190,15,4,0,0,4,0,"2019-04-12 17:35:02","1285","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/8/1285/GOB.json"
5,4,2,49,4,172,14,3,0,0,4,0,"2019-04-12 17:35:02","1286","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/8/1286/GOB.json"
5,1,2,44,2,183,18,5,0,0,3,0,"2019-04-12 17:35:02","1287","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/8/1287/GOB.json"
3,1,2,51,1,186,32,3,0,0,2,0,"2019-04-12 17:35:02","1288","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/64/8/1288/GOB.json"
0,3,0,72,1,124,3,1,0,0,1,0,"2019-04-12 17:35:02","1639","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/71/1/1639/GOB.json"
0,1,4,76,2,106,8,2,0,0,1,0,"2019-04-12 17:35:02","1640","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/71/1/1640/GOB.json"
0,0,0,93,2,111,4,3,0,0,2,0,"2019-04-12 17:35:02","1643","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/72/1/1643/GOB.json"
0,0,1,64,0,51,0,1,0,0,0,0,"2019-04-12 17:35:02","1644","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/73/1/1644/GOB.json"
0,1,0,69,1,115,2,4,0,0,0,0,"2019-04-12 17:35:02","1645","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/74/1/1645/GOB.json"
1,2,0,58,3,110,0,7,0,0,5,0,"2019-04-12 17:35:02","1646","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/74/1/1646/GOB.json"
1,1,0,44,0,75,2,0,0,0,0,0,"2019-04-12 17:35:02","1647","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/75/1/1647/GOB.json"
0,3,0,116,6,111,9,2,0,0,5,0,"2019-04-12 17:35:02","854","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/1/854/GOB.json"
1,4,2,104,4,115,5,4,0,0,4,0,"2019-04-12 17:35:02","855","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/1/855/GOB.json"
1,2,5,87,4,121,11,4,0,0,1,0,"2019-04-12 17:35:02","856","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/1/856/GOB.json"
1,2,0,100,2,136,7,0,0,0,6,0,"2019-04-12 17:35:02","857","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/1/857/GOB.json"
4,2,5,92,5,130,15,1,0,0,3,0,"2019-04-12 17:35:02","858","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/1/858/GOB.json"
0,0,1,107,1,120,8,10,0,0,10,0,"2019-04-12 17:35:02","859","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/1/859/GOB.json"
1,2,2,102,0,124,9,1,0,0,4,0,"2019-04-12 17:35:02","860","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/1/860/GOB.json"
1,1,1,106,5,124,4,5,0,0,2,0,"2019-04-12 17:35:02","861","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/2/861/GOB.json"
2,0,10,107,1,117,9,2,0,0,1,0,"2019-04-12 17:35:02","862","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/2/862/GOB.json"
1,1,3,93,0,140,7,3,0,0,2,0,"2019-04-12 17:35:02","863","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/2/863/GOB.json"
1,4,2,103,4,119,8,2,0,0,3,0,"2019-04-12 17:35:02","864","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/2/864/GOB.json"
2,1,4,115,3,116,6,3,0,0,3,0,"2019-04-12 17:35:02","865","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/57/2/865/GOB.json"
0,3,1,103,9,139,12,3,0,0,0,0,"2019-04-12 17:35:02","866","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/1/866/GOB.json"
2,2,1,89,19,130,11,5,0,0,7,0,"2019-04-12 17:35:02","867","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/1/867/GOB.json"
1,4,1,80,5,127,11,3,0,0,5,0,"2019-04-12 17:35:02","868","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/1/868/GOB.json"
4,2,3,87,14,133,15,1,0,0,3,0,"2019-04-12 17:35:02","869","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/1/869/GOB.json"
2,1,2,59,24,126,9,6,0,0,1,0,"2019-04-12 17:35:02","870","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/1/870/GOB.json"
3,4,3,71,22,111,17,1,0,0,8,0,"2019-04-12 17:35:02","871","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/1/871/GOB.json"
0,0,0,82,7,132,13,1,0,0,7,0,"2019-04-12 17:35:02","872","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/1/872/GOB.json"
1,3,10,88,20,109,14,10,0,0,0,0,"2019-04-12 17:35:02","926","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/10/926/GOB.json"
0,1,2,99,17,122,9,2,0,0,3,0,"2019-04-12 17:35:02","927","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/10/927/GOB.json"
3,0,2,74,22,122,15,5,0,0,4,0,"2019-04-12 17:35:02","928","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/10/928/GOB.json"
1,2,1,82,18,142,5,4,0,0,6,0,"2019-04-12 17:35:02","929","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/10/929/GOB.json"
1,0,2,71,10,140,9,5,0,0,8,0,"2019-04-12 17:35:02","930","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/10/930/GOB.json"
1,0,3,86,16,141,19,4,0,0,7,0,"2019-04-12 17:35:02","931","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/10/931/GOB.json"
1,2,1,75,2,125,13,21,0,0,4,0,"2019-04-12 17:35:02","932","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/11/932/GOB.json"
1,2,2,96,11,122,12,2,0,0,5,0,"2019-04-12 17:35:02","933","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/11/933/GOB.json"
1,3,2,88,15,118,15,2,0,0,6,0,"2019-04-12 17:35:02","934","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/11/934/GOB.json"
3,3,3,88,14,111,15,0,0,0,8,0,"2019-04-12 17:35:02","935","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/11/935/GOB.json"
2,2,2,68,12,138,11,3,0,0,3,0,"2019-04-12 17:35:02","936","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/11/936/GOB.json"
2,3,4,95,17,119,7,3,0,0,4,0,"2019-04-12 17:35:02","937","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/11/937/GOB.json"
0,2,2,94,16,118,14,2,0,0,5,0,"2019-04-12 17:35:02","938","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/12/938/GOB.json"
1,0,3,91,13,124,10,1,0,0,3,0,"2019-04-12 17:35:02","939","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/12/939/GOB.json"
0,0,2,85,13,129,7,0,0,0,7,0,"2019-04-12 17:35:02","940","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/12/940/GOB.json"
2,3,4,89,15,105,14,0,0,0,0,0,"2019-04-12 17:35:02","941","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/12/941/GOB.json"
1,4,1,65,13,130,12,0,0,0,11,0,"2019-04-12 17:35:02","942","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/12/942/GOB.json"
2,2,7,74,9,142,15,3,0,0,0,0,"2019-04-12 17:35:02","943","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/12/943/GOB.json"
0,0,1,94,6,129,12,3,0,0,7,0,"2019-04-12 17:35:02","873","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/2/873/GOB.json"
0,2,1,84,13,137,16,5,0,0,3,0,"2019-04-12 17:35:02","874","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/2/874/GOB.json"
1,1,3,92,13,127,15,3,0,0,10,0,"2019-04-12 17:35:02","875","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/2/875/GOB.json"
2,5,0,96,17,107,17,10,0,0,6,0,"2019-04-12 17:35:02","876","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/2/876/GOB.json"
2,2,2,88,18,114,24,0,0,0,8,0,"2019-04-12 17:35:02","877","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/2/877/GOB.json"
2,3,2,77,17,136,9,5,0,0,3,0,"2019-04-12 17:35:02","878","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/2/878/GOB.json"
0,1,1,81,11,126,12,4,0,0,5,0,"2019-04-12 17:35:02","879","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/2/879/GOB.json"
0,0,1,73,13,141,11,0,0,0,8,0,"2019-04-12 17:35:02","880","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/3/880/GOB.json"
1,1,7,86,18,108,17,5,0,0,1,0,"2019-04-12 17:35:02","881","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/3/881/GOB.json"
1,4,2,64,15,131,18,4,0,0,4,0,"2019-04-12 17:35:02","882","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/3/882/GOB.json"
0,3,2,87,27,115,14,5,0,0,3,0,"2019-04-12 17:35:02","883","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/3/883/GOB.json"
1,2,2,57,10,143,26,3,0,0,4,0,"2019-04-12 17:35:02","884","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/3/884/GOB.json"
4,1,0,81,15,111,11,6,0,0,16,0,"2019-04-12 17:35:02","885","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/3/885/GOB.json"
1,3,3,87,17,131,15,4,0,0,4,0,"2019-04-12 17:35:02","886","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/3/886/GOB.json"
3,2,0,91,12,111,15,2,0,0,11,0,"2019-04-12 17:35:02","887","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/4/887/GOB.json"
6,2,2,72,21,127,26,2,0,0,5,0,"2019-04-12 17:35:02","888","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/4/888/GOB.json"
3,0,3,75,14,127,28,6,0,0,3,0,"2019-04-12 17:35:02","889","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/4/889/GOB.json"
0,3,1,73,15,128,10,5,0,0,9,0,"2019-04-12 17:35:02","890","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/4/890/GOB.json"
0,8,1,68,9,135,21,2,0,0,9,0,"2019-04-12 17:35:02","891","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/4/891/GOB.json"
1,3,2,81,11,139,10,1,0,0,4,0,"2019-04-12 17:35:02","892","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/4/892/GOB.json"
3,1,3,86,10,104,12,1,0,0,0,0,"2019-04-12 17:35:02","893","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/4/893/GOB.json"
0,0,1,78,13,137,11,5,0,0,4,0,"2019-04-12 17:35:02","894","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/5/894/GOB.json"
2,1,0,105,9,139,9,7,0,0,3,0,"2019-04-12 17:35:02","895","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/5/895/GOB.json"
1,0,1,90,16,121,15,0,0,0,3,0,"2019-04-12 17:35:02","896","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/5/896/GOB.json"
0,0,1,107,11,120,10,4,0,0,4,0,"2019-04-12 17:35:02","897","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/5/897/GOB.json"
2,0,4,98,16,120,12,2,0,0,4,0,"2019-04-12 17:35:02","898","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/5/898/GOB.json"
0,3,1,91,13,134,13,1,0,0,2,0,"2019-04-12 17:35:02","899","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/5/899/GOB.json"
2,4,3,77,22,141,3,4,0,0,3,0,"2019-04-12 17:35:02","900","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/5/900/GOB.json"
1,3,3,86,14,121,16,4,0,0,5,0,"2019-04-12 17:35:02","901","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/6/901/GOB.json"
4,3,0,83,9,134,12,2,0,0,0,0,"2019-04-12 17:35:02","902","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/6/902/GOB.json"
1,2,1,87,20,120,20,2,0,0,2,0,"2019-04-12 17:35:02","903","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/6/903/GOB.json"
3,4,2,99,11,112,15,4,0,0,10,0,"2019-04-12 17:35:02","904","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/6/904/GOB.json"
1,2,1,80,8,118,21,1,0,0,4,0,"2019-04-12 17:35:02","905","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/6/905/GOB.json"
1,2,3,84,12,126,15,2,0,0,7,0,"2019-04-12 17:35:02","906","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/7/906/GOB.json"
3,4,4,83,12,120,16,1,0,0,2,0,"2019-04-12 17:35:02","907","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/7/907/GOB.json"
1,3,2,87,17,127,17,0,0,0,4,0,"2019-04-12 17:35:02","908","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/7/908/GOB.json"
2,1,4,104,20,127,9,5,0,0,2,0,"2019-04-12 17:35:02","909","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/7/909/GOB.json"
3,1,6,97,15,108,19,2,0,0,4,0,"2019-04-12 17:35:02","910","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/7/910/GOB.json"
0,1,3,82,9,138,22,2,0,0,6,0,"2019-04-12 17:35:02","911","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/7/911/GOB.json"
2,3,5,100,8,124,10,2,0,0,5,0,"2019-04-12 17:35:02","912","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/8/912/GOB.json"
0,3,6,78,14,124,12,4,0,0,9,0,"2019-04-12 17:35:02","913","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/8/913/GOB.json"
1,2,2,86,19,127,11,5,0,0,4,0,"2019-04-12 17:35:02","914","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/8/914/GOB.json"
3,2,8,94,15,124,11,1,0,0,7,0,"2019-04-12 17:35:02","915","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/8/915/GOB.json"
3,1,6,90,25,117,12,4,0,0,5,0,"2019-04-12 17:35:02","916","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/8/916/GOB.json"
3,3,2,66,17,143,13,4,0,0,3,0,"2019-04-12 17:35:02","917","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/8/917/GOB.json"
3,1,2,89,12,108,17,3,0,0,1,0,"2019-04-12 17:35:02","918","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/8/918/GOB.json"
5,3,0,73,9,141,12,2,0,0,3,0,"2019-04-12 17:35:02","919","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/9/919/GOB.json"
1,2,2,78,9,125,17,4,0,0,3,0,"2019-04-12 17:35:02","920","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/9/920/GOB.json"
2,2,3,74,17,138,15,2,0,0,0,0,"2019-04-12 17:35:02","921","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/9/921/GOB.json"
0,3,1,87,15,146,10,0,0,0,0,0,"2019-04-12 17:35:02","922","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/9/922/GOB.json"
1,3,2,88,14,115,18,1,0,0,4,0,"2019-04-12 17:35:02","923","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/9/923/GOB.json"
2,2,1,74,23,118,16,4,0,0,3,0,"2019-04-12 17:35:02","924","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/9/924/GOB.json"
1,2,4,86,15,116,21,2,0,0,5,0,"2019-04-12 17:35:02","925","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/58/9/925/GOB.json"
2,6,1,86,5,135,10,0,0,0,3,0,"2019-04-12 17:35:02","944","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/1/944/GOB.json"
0,2,1,88,10,147,7,0,0,0,7,0,"2019-04-12 17:35:02","945","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/1/945/GOB.json"
0,2,2,82,6,129,6,1,0,0,3,0,"2019-04-12 17:35:02","946","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/1/946/GOB.json"
1,1,3,80,6,124,16,3,0,0,4,0,"2019-04-12 17:35:02","947","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/1/947/GOB.json"
1,0,0,106,7,127,6,3,0,0,1,0,"2019-04-12 17:35:02","948","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/1/948/GOB.json"
1,2,1,79,7,126,9,2,0,0,3,0,"2019-04-12 17:35:02","949","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/2/949/GOB.json"
1,1,3,97,8,125,6,1,0,0,6,0,"2019-04-12 17:35:02","950","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/2/950/GOB.json"
2,3,6,78,5,124,2,10,0,0,10,0,"2019-04-12 17:35:02","951","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/2/951/GOB.json"
1,2,1,86,6,133,4,0,0,0,2,0,"2019-04-12 17:35:02","952","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/2/952/GOB.json"
3,1,0,97,6,123,1,3,0,0,6,0,"2019-04-12 17:35:02","953","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/2/953/GOB.json"
2,4,4,83,4,130,17,8,0,0,2,0,"2019-04-12 17:35:02","954","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/59/2/954/GOB.json"
5,2,3,99,3,123,20,4,0,0,5,0,"2019-04-12 17:35:02","955","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/1/955/GOB.json"
1,3,3,90,3,112,22,0,0,0,27,0,"2019-04-12 17:35:02","956","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/1/956/GOB.json"
0,6,3,91,5,126,26,5,0,0,5,0,"2019-04-12 17:35:02","957","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/1/957/GOB.json"
4,2,3,105,6,113,24,4,0,0,7,0,"2019-04-12 17:35:02","958","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/1/958/GOB.json"
2,4,7,87,11,119,27,7,0,0,9,0,"2019-04-12 17:35:02","959","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/1/959/GOB.json"
4,2,3,100,3,133,11,3,0,0,7,0,"2019-04-12 17:35:02","960","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/1/960/GOB.json"
1,4,3,105,3,128,17,2,0,0,3,0,"2019-04-12 17:35:02","961","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/2/961/GOB.json"
6,4,2,107,4,102,21,4,0,0,4,0,"2019-04-12 17:35:02","962","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/2/962/GOB.json"
2,3,0,114,1,105,24,3,0,0,3,0,"2019-04-12 17:35:02","963","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/2/963/GOB.json"
5,4,3,102,5,114,26,1,0,0,3,0,"2019-04-12 17:35:02","964","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/2/964/GOB.json"
2,2,2,110,2,112,20,5,0,0,7,0,"2019-04-12 17:35:02","965","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/2/965/GOB.json"
3,2,3,104,9,136,17,7,0,0,0,0,"2019-04-12 17:35:02","966","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/3/966/GOB.json"
2,2,5,92,6,126,19,1,0,0,3,0,"2019-04-12 17:35:02","967","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/3/967/GOB.json"
6,4,4,114,10,114,25,2,0,0,4,0,"2019-04-12 17:35:02","968","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVE/60/3/968/GOB.json"
