"165","166","205","419","420","421","422","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
0,0,1,9,0,30,1,1,0,0,2,0,"2019-04-12 17:35:02","670","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/42/670/LRP.json"
3,3,4,85,15,76,23,2,0,0,8,0,"2019-04-12 17:35:02","406","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/406/LRP.json"
7,3,1,81,7,88,27,2,0,0,3,0,"2019-04-12 17:35:02","407","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/407/LRP.json"
7,3,8,79,20,89,23,7,0,0,4,0,"2019-04-12 17:35:02","408","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/408/LRP.json"
3,3,6,89,10,84,17,5,0,0,4,0,"2019-04-12 17:35:02","409","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/409/LRP.json"
0,2,2,83,12,80,25,9,0,0,9,0,"2019-04-12 17:35:02","410","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/410/LRP.json"
4,4,8,84,12,81,28,0,0,0,4,0,"2019-04-12 17:35:02","411","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/411/LRP.json"
5,3,8,76,7,84,24,1,0,0,6,0,"2019-04-12 17:35:02","412","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/412/LRP.json"
6,4,0,60,8,110,33,2,0,0,4,0,"2019-04-12 17:35:02","413","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/413/LRP.json"
4,9,4,93,14,92,24,0,0,0,14,0,"2019-04-12 17:35:02","414","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/5/414/LRP.json"
2,6,6,74,16,93,25,5,0,0,3,0,"2019-04-12 17:35:02","415","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/415/LRP.json"
4,1,3,91,17,83,25,6,0,0,1,0,"2019-04-12 17:35:02","416","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/416/LRP.json"
1,9,9,92,11,83,20,10,0,0,5,0,"2019-04-12 17:35:02","417","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/417/LRP.json"
6,4,8,83,20,76,23,6,0,0,2,0,"2019-04-12 17:35:02","418","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/418/LRP.json"
7,7,5,97,15,63,32,3,0,0,2,0,"2019-04-12 17:35:02","419","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/419/LRP.json"
2,2,2,64,11,97,29,3,0,0,5,0,"2019-04-12 17:35:02","420","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/420/LRP.json"
0,5,1,80,13,88,21,8,0,0,7,0,"2019-04-12 17:35:02","421","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/421/LRP.json"
4,6,4,83,18,82,29,7,0,0,4,0,"2019-04-12 17:35:02","422","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/422/LRP.json"
1,7,7,75,13,83,27,8,0,0,2,0,"2019-04-12 17:35:02","423","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/6/423/LRP.json"
5,2,6,78,18,89,21,5,0,0,4,0,"2019-04-12 17:35:02","424","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/424/LRP.json"
5,3,2,87,16,81,25,5,0,0,8,0,"2019-04-12 17:35:02","425","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/425/LRP.json"
2,6,1,85,15,83,26,6,0,0,8,0,"2019-04-12 17:35:02","426","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/426/LRP.json"
2,1,0,76,13,91,25,6,0,0,6,0,"2019-04-12 17:35:02","427","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/427/LRP.json"
6,3,2,67,17,91,28,7,0,0,9,0,"2019-04-12 17:35:02","428","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/428/LRP.json"
4,1,4,69,13,75,33,17,0,0,1,0,"2019-04-12 17:35:02","429","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/429/LRP.json"
3,6,6,88,10,83,21,3,0,0,12,0,"2019-04-12 17:35:02","430","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/430/LRP.json"
3,7,2,72,12,97,24,3,0,0,10,0,"2019-04-12 17:35:02","431","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/431/LRP.json"
2,5,2,70,8,85,27,2,0,0,9,0,"2019-04-12 17:35:02","432","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/7/432/LRP.json"
6,8,3,64,7,80,33,6,0,0,4,0,"2019-04-12 17:35:02","433","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/433/LRP.json"
5,4,3,46,10,98,28,9,0,0,4,0,"2019-04-12 17:35:02","434","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/434/LRP.json"
2,4,4,66,6,80,36,8,0,0,2,0,"2019-04-12 17:35:02","435","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/435/LRP.json"
4,5,3,69,11,95,29,4,0,0,8,0,"2019-04-12 17:35:02","436","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/436/LRP.json"
4,2,5,59,14,93,34,1,0,0,4,0,"2019-04-12 17:35:02","437","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/437/LRP.json"
4,3,4,63,13,93,29,6,0,0,7,0,"2019-04-12 17:35:02","438","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/438/LRP.json"
4,5,4,46,6,101,27,6,0,0,3,0,"2019-04-12 17:35:02","439","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/439/LRP.json"
5,3,1,55,6,87,32,1,0,0,6,0,"2019-04-12 17:35:02","440","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/440/LRP.json"
5,5,6,66,16,81,29,3,0,0,6,0,"2019-04-12 17:35:02","441","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/441/LRP.json"
4,3,3,41,9,87,38,7,0,0,7,0,"2019-04-12 17:35:02","442","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/442/LRP.json"
4,12,3,52,10,90,33,4,0,0,1,0,"2019-04-12 17:35:02","443","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/443/LRP.json"
6,2,6,47,8,98,33,4,0,0,3,0,"2019-04-12 17:35:02","444","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/8/444/LRP.json"
8,9,3,104,11,69,27,5,0,0,5,0,"2019-04-12 17:35:02","445","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/9/445/LRP.json"
13,9,2,111,15,57,9,5,0,0,3,0,"2019-04-12 17:35:02","446","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/9/446/LRP.json"
9,10,4,109,16,61,18,5,0,0,5,0,"2019-04-12 17:35:02","447","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/9/447/LRP.json"
14,5,2,97,9,67,22,3,0,0,7,0,"2019-04-12 17:35:02","448","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/9/448/LRP.json"
15,8,5,93,17,63,18,6,0,0,5,0,"2019-04-12 17:35:02","449","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/9/449/LRP.json"
6,7,5,107,9,56,15,8,0,0,6,0,"2019-04-12 17:35:02","450","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/41/9/450/LRP.json"
1,1,2,63,1,116,3,2,0,0,4,0,"2019-04-12 17:35:02","671","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/42/1/671/LRP.json"
3,1,5,55,3,120,1,8,0,0,0,0,"2019-04-12 17:35:02","672","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/42/1/672/LRP.json"
1,1,0,70,11,127,4,5,0,0,5,0,"2019-04-12 17:35:02","673","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/673/LRP.json"
0,1,2,62,11,127,14,6,0,0,3,0,"2019-04-12 17:35:02","674","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/674/LRP.json"
2,3,3,70,8,146,7,2,0,0,7,0,"2019-04-12 17:35:02","675","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/675/LRP.json"
3,7,1,66,9,129,9,5,0,0,4,0,"2019-04-12 17:35:02","676","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/676/LRP.json"
1,2,5,82,12,128,7,5,0,0,11,0,"2019-04-12 17:35:02","677","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/677/LRP.json"
1,3,4,83,9,121,12,5,0,0,3,0,"2019-04-12 17:35:02","678","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/678/LRP.json"
2,8,4,70,11,109,9,5,0,0,3,0,"2019-04-12 17:35:02","679","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/679/LRP.json"
1,2,5,64,4,145,13,6,0,0,0,0,"2019-04-12 17:35:02","680","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/1/680/LRP.json"
3,0,6,76,10,125,5,5,0,0,10,0,"2019-04-12 17:35:02","681","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/681/LRP.json"
4,1,6,68,10,123,9,7,0,0,9,0,"2019-04-12 17:35:02","682","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/682/LRP.json"
1,6,1,70,12,116,6,20,0,0,0,0,"2019-04-12 17:35:02","683","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/683/LRP.json"
3,1,12,84,3,132,7,4,0,0,3,0,"2019-04-12 17:35:02","684","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/684/LRP.json"
1,7,1,77,13,113,4,5,0,0,3,0,"2019-04-12 17:35:02","685","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/685/LRP.json"
1,4,1,75,9,130,5,8,0,0,5,0,"2019-04-12 17:35:02","686","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/686/LRP.json"
0,2,5,72,7,123,9,10,0,0,0,0,"2019-04-12 17:35:02","687","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/687/LRP.json"
1,3,1,80,4,125,9,1,0,0,2,0,"2019-04-12 17:35:02","688","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/688/LRP.json"
2,3,5,71,10,112,12,1,0,0,10,0,"2019-04-12 17:35:02","689","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/2/689/LRP.json"
2,5,4,96,11,83,10,10,0,0,6,0,"2019-04-12 17:35:02","690","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/690/LRP.json"
1,2,4,70,8,113,7,3,0,0,2,0,"2019-04-12 17:35:02","691","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/691/LRP.json"
2,5,6,80,2,126,12,7,0,0,8,0,"2019-04-12 17:35:02","692","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/692/LRP.json"
3,5,5,64,8,133,10,6,0,0,4,0,"2019-04-12 17:35:02","693","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/693/LRP.json"
0,6,3,65,1,148,5,5,0,0,6,0,"2019-04-12 17:35:02","694","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/694/LRP.json"
2,1,6,75,9,132,5,12,0,0,7,0,"2019-04-12 17:35:02","695","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/695/LRP.json"
1,1,5,67,3,114,10,4,0,0,1,0,"2019-04-12 17:35:02","696","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/696/LRP.json"
2,7,7,82,8,102,10,9,0,0,5,0,"2019-04-12 17:35:02","697","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/697/LRP.json"
1,9,0,69,11,119,15,3,0,0,4,0,"2019-04-12 17:35:02","698","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/3/698/LRP.json"
1,0,5,86,5,127,17,7,0,0,6,0,"2019-04-12 17:35:02","699","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/699/LRP.json"
3,1,7,80,9,98,9,12,0,0,9,0,"2019-04-12 17:35:02","700","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/700/LRP.json"
0,6,4,64,11,128,14,13,0,0,0,0,"2019-04-12 17:35:02","701","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/701/LRP.json"
4,1,3,76,4,132,6,6,0,0,5,0,"2019-04-12 17:35:02","702","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/702/LRP.json"
1,5,9,76,5,138,3,5,0,0,5,0,"2019-04-12 17:35:02","703","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/703/LRP.json"
3,1,6,70,4,141,3,6,0,0,5,0,"2019-04-12 17:35:02","704","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/704/LRP.json"
6,1,8,77,6,102,14,9,0,0,3,0,"2019-04-12 17:35:02","705","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/705/LRP.json"
2,3,2,79,8,126,10,5,0,0,5,0,"2019-04-12 17:35:02","706","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/4/706/LRP.json"
1,4,0,60,5,122,9,13,0,0,2,0,"2019-04-12 17:35:02","707","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/707/LRP.json"
4,3,7,58,8,124,16,6,0,0,8,0,"2019-04-12 17:35:02","708","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/708/LRP.json"
2,4,7,59,8,136,11,2,0,0,2,0,"2019-04-12 17:35:02","709","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/709/LRP.json"
2,7,4,69,8,128,6,5,0,0,6,0,"2019-04-12 17:35:02","710","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/710/LRP.json"
0,6,3,73,2,143,2,12,0,0,3,0,"2019-04-12 17:35:02","711","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/711/LRP.json"
4,1,4,77,9,115,10,9,0,0,4,0,"2019-04-12 17:35:02","712","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/712/LRP.json"
1,1,6,56,9,122,14,11,0,0,3,0,"2019-04-12 17:35:02","713","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/713/LRP.json"
4,3,6,75,8,116,6,6,0,0,3,0,"2019-04-12 17:35:02","714","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/5/714/LRP.json"
5,2,5,70,6,124,11,8,0,0,4,0,"2019-04-12 17:35:02","715","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/6/715/LRP.json"
2,2,1,70,13,117,8,7,0,0,4,0,"2019-04-12 17:35:02","716","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/6/716/LRP.json"
2,6,5,88,11,98,8,7,0,0,5,0,"2019-04-12 17:35:02","717","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/6/717/LRP.json"
3,2,4,85,11,101,7,4,0,0,1,0,"2019-04-12 17:35:02","718","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/6/718/LRP.json"
0,6,5,63,9,125,7,4,0,0,10,0,"2019-04-12 17:35:02","719","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/6/719/LRP.json"
1,5,2,93,2,115,4,2,0,0,6,0,"2019-04-12 17:35:02","720","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/6/720/LRP.json"
3,2,9,66,13,126,13,4,0,0,8,0,"2019-04-12 17:35:02","721","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43/6/721/LRP.json"
3,6,2,73,5,77,4,7,0,0,4,0,"2019-04-12 17:35:02","722","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43A/1/722/LRP.json"
3,3,1,86,7,61,5,3,0,0,4,0,"2019-04-12 17:35:02","723","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43A/1/723/LRP.json"
2,7,2,84,5,73,10,8,0,0,3,0,"2019-04-12 17:35:02","724","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43A/1/724/LRP.json"
4,2,2,85,6,75,6,7,0,0,6,0,"2019-04-12 17:35:02","725","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43A/1/725/LRP.json"
3,4,1,76,5,80,5,6,0,0,0,0,"2019-04-12 17:35:02","726","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AND/43A/1/726/LRP.json"
4,0,2,86,7,120,13,1,0,0,13,0,"2019-04-12 17:35:02","247","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/1/247/LRP.json"
2,1,4,89,3,124,14,5,0,0,2,0,"2019-04-12 17:35:02","248","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/1/248/LRP.json"
1,0,6,93,4,120,7,6,0,0,7,0,"2019-04-12 17:35:02","249","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/1/249/LRP.json"
5,1,3,95,4,125,7,11,0,0,0,0,"2019-04-12 17:35:02","250","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/1/250/LRP.json"
4,3,1,70,4,141,7,12,0,0,0,0,"2019-04-12 17:35:02","251","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/1/251/LRP.json"
1,3,3,88,1,123,7,2,0,0,6,0,"2019-04-12 17:35:02","252","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/2/252/LRP.json"
1,1,5,102,1,109,11,7,0,0,6,0,"2019-04-12 17:35:02","253","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/2/253/LRP.json"
3,3,2,97,4,113,6,9,0,0,1,0,"2019-04-12 17:35:02","254","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/2/254/LRP.json"
0,2,2,86,6,120,5,7,0,0,4,0,"2019-04-12 17:35:02","255","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/2/255/LRP.json"
2,5,3,66,2,141,8,7,0,0,5,0,"2019-04-12 17:35:02","256","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/2/256/LRP.json"
0,0,0,89,0,126,15,0,0,0,5,0,"2019-04-12 17:35:02","257","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/2/257/LRP.json"
4,1,4,97,4,117,11,4,0,0,4,0,"2019-04-12 17:35:02","258","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/3/258/LRP.json"
3,1,5,61,4,128,10,5,0,0,5,0,"2019-04-12 17:35:02","259","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/3/259/LRP.json"
1,0,7,76,0,114,5,3,0,0,5,0,"2019-04-12 17:35:02","260","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/3/260/LRP.json"
0,3,6,98,2,117,8,7,0,0,1,0,"2019-04-12 17:35:02","261","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/3/261/LRP.json"
4,1,5,100,3,108,3,10,0,0,0,0,"2019-04-12 17:35:02","262","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/4/262/LRP.json"
3,1,4,70,3,135,5,9,0,0,3,0,"2019-04-12 17:35:02","263","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/4/263/LRP.json"
1,3,1,89,4,107,9,12,0,0,3,0,"2019-04-12 17:35:02","264","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/4/264/LRP.json"
3,1,7,90,0,115,9,1,0,0,13,0,"2019-04-12 17:35:02","265","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/4/265/LRP.json"
4,3,5,91,2,113,10,6,0,0,4,0,"2019-04-12 17:35:02","266","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/11/4/266/LRP.json"
1,3,9,55,4,105,25,19,0,0,0,0,"2019-04-12 17:35:02","267","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/1/267/LRP.json"
1,0,1,75,3,92,33,13,0,0,8,0,"2019-04-12 17:35:02","268","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/1/268/LRP.json"
3,3,3,64,4,106,33,14,0,0,4,0,"2019-04-12 17:35:02","269","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/1/269/LRP.json"
2,0,3,67,1,114,26,9,0,0,5,0,"2019-04-12 17:35:02","270","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/1/270/LRP.json"
0,0,4,77,1,103,30,6,0,0,0,0,"2019-04-12 17:35:02","271","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/2/271/LRP.json"
1,3,7,77,3,102,14,2,0,0,4,0,"2019-04-12 17:35:02","272","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/2/272/LRP.json"
0,1,1,83,1,116,25,9,0,0,4,0,"2019-04-12 17:35:02","273","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/2/273/LRP.json"
0,2,6,67,4,118,20,0,0,0,0,0,"2019-04-12 17:35:02","274","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/2/274/LRP.json"
0,1,6,78,0,99,24,2,0,0,4,0,"2019-04-12 17:35:02","275","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/3/275/LRP.json"
1,3,5,90,1,104,20,8,0,0,0,0,"2019-04-12 17:35:02","276","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/ATL/12/3/276/LRP.json"
