"clase_ubicacion","descripcion_ubicacion","id_ubicacion"
"Distrito","Provincia de Río Negro","RN"
"Departamento","Alto Valle Centro","RN.1"
"Localidad","Cerro Policia","RN.1.2848"
"Mesa","1032","RN.2.5020.2.1032"
"Mesa","1033","RN.2.5020.2.1033"
"Establecimiento","Escuela Primaria N 12","RN.2.5020.3"
"Mesa","1020","RN.2.5020.3.1020"
"Mesa","1021","RN.2.5020.3.1021"
"Mesa","1022","RN.2.5020.3.1022"
"Mesa","1023","RN.2.5020.3.1023"
"Mesa","1024","RN.2.5020.3.1024"
"Mesa","1025","RN.2.5020.3.1025"
"Mesa","1026","RN.2.5020.3.1026"
"Mesa","1027","RN.2.5020.3.1027"
"Departamento","Alto Valle Oeste","RN.3"
"Localidad","Barda Del Medio","RN.3.2857"
"Establecimiento","Escuela Primaria N 37","RN.3.2857.1"
"Mesa","1673","RN.3.2857.1.1673"
"Mesa","1674","RN.3.2857.1.1674"
"Mesa","1675","RN.3.2857.1.1675"
"Mesa","1676","RN.3.2857.1.1676"
"Mesa","1677","RN.3.2857.1.1677"
"Mesa","1678","RN.3.2857.1.1678"
"Localidad","Catriel","RN.3.2894"
"Establecimiento","Centro De Educ. Tecnica N 7","RN.3.2894.1"
"Mesa","1679","RN.3.2894.1.1679"
"Mesa","1680","RN.3.2894.1.1680"
"Mesa","1681","RN.3.2894.1.1681"
"Mesa","1682","RN.3.2894.1.1682"
"Mesa","1683","RN.3.2894.1.1683"
"Mesa","1684","RN.3.2894.1.1684"
"Mesa","1685","RN.3.2894.1.1685"
"Mesa","1686","RN.3.2894.1.1686"
"Establecimiento","Esc. Secundaria De Rio Negro N 78","RN.3.2894.2"
"Mesa","1701","RN.3.2894.2.1701"
"Mesa","1702","RN.3.2894.2.1702"
"Mesa","1703","RN.3.2894.2.1703"
"Mesa","1704","RN.3.2894.2.1704"
"Mesa","1705","RN.3.2894.2.1705"
"Mesa","1706","RN.3.2894.2.1706"
"Mesa","1707","RN.3.2894.2.1707"
"Mesa","1708","RN.3.2894.2.1708"
"Establecimiento","Escuela Primaria N 195","RN.3.2894.3"
"Mesa","1687","RN.3.2894.3.1687"
"Mesa","1688","RN.3.2894.3.1688"
"Mesa","1689","RN.3.2894.3.1689"
"Mesa","1690","RN.3.2894.3.1690"
"Mesa","1691","RN.3.2894.3.1691"
"Mesa","1692","RN.3.2894.3.1692"
"Mesa","1693","RN.3.2894.3.1693"
"Establecimiento","Escuela Primaria N 204","RN.3.2894.4"
"Mesa","1724","RN.3.2894.4.1724"
"Mesa","1725","RN.3.2894.4.1725"
"Mesa","1726","RN.3.2894.4.1726"
"Mesa","1727","RN.3.2894.4.1727"
"Mesa","1728","RN.3.2894.4.1728"
"Mesa","1729","RN.3.2894.4.1729"
"Mesa","1730","RN.3.2894.4.1730"
"Mesa","1731","RN.3.2894.4.1731"
"Mesa","5002","RN.3.2894.4.5002"
"Establecimiento","Escuela Primaria N 21","RN.3.2894.5"
"Mesa","1694","RN.3.2894.5.1694"
"Mesa","1695","RN.3.2894.5.1695"
"Mesa","1696","RN.3.2894.5.1696"
"Mesa","1697","RN.3.2894.5.1697"
"Mesa","1698","RN.3.2894.5.1698"
"Mesa","1699","RN.3.2894.5.1699"
"Mesa","1700","RN.3.2894.5.1700"
"Establecimiento","Escuela Primaria N 241","RN.3.2894.6"
"Mesa","1709","RN.3.2894.6.1709"
"Mesa","1710","RN.3.2894.6.1710"
"Mesa","1711","RN.3.2894.6.1711"
"Mesa","1712","RN.3.2894.6.1712"
"Mesa","1713","RN.3.2894.6.1713"
"Mesa","1714","RN.3.2894.6.1714"
"Mesa","1715","RN.3.2894.6.1715"
"Mesa","1716","RN.3.2894.6.1716"
"Establecimiento","Escuela Primaria N 306","RN.3.2894.7"
"Mesa","1717","RN.3.2894.7.1717"
"Mesa","1718","RN.3.2894.7.1718"
"Mesa","1719","RN.3.2894.7.1719"
"Mesa","1720","RN.3.2894.7.1720"
"Mesa","1721","RN.3.2894.7.1721"
"Mesa","1722","RN.3.2894.7.1722"
"Mesa","1723","RN.3.2894.7.1723"
"Localidad","Cinco Saltos","RN.3.2897"
"Establecimiento","Centro De Educ. Tecnica N 5","RN.3.2897.1"
"Mesa","1641","RN.3.2897.1.1641"
"Mesa","1642","RN.3.2897.1.1642"
"Mesa","1643","RN.3.2897.1.1643"
"Mesa","1644","RN.3.2897.1.1644"
"Mesa","1645","RN.3.2897.1.1645"
"Mesa","1646","RN.3.2897.1.1646"
"Mesa","1647","RN.3.2897.1.1647"
"Mesa","1648","RN.3.2897.1.1648"
"Establecimiento","Esc. Secundaria De Rio Negro N 23","RN.3.2897.2"
"Mesa","1626","RN.3.2897.2.1626"
"Mesa","1627","RN.3.2897.2.1627"
"Mesa","1628","RN.3.2897.2.1628"
"Mesa","1629","RN.3.2897.2.1629"
"Mesa","1630","RN.3.2897.2.1630"
"Mesa","1631","RN.3.2897.2.1631"
"Mesa","1632","RN.3.2897.2.1632"
"Establecimiento","Esc. Secundaria De Rio Negro N 72","RN.3.2897.3"
"Mesa","1633","RN.3.2897.3.1633"
"Mesa","1634","RN.3.2897.3.1634"
"Mesa","1635","RN.3.2897.3.1635"
"Mesa","1636","RN.3.2897.3.1636"
"Mesa","1637","RN.3.2897.3.1637"
"Mesa","1638","RN.3.2897.3.1638"
"Mesa","1639","RN.3.2897.3.1639"
"Mesa","1640","RN.3.2897.3.1640"
"Establecimiento","Escuela Primaria N 188","RN.3.2897.4"
"Mesa","1606","RN.3.2897.4.1606"
"Mesa","1607","RN.3.2897.4.1607"
"Mesa","1608","RN.3.2897.4.1608"
"Mesa","1609","RN.3.2897.4.1609"
"Mesa","1610","RN.3.2897.4.1610"
"Mesa","1611","RN.3.2897.4.1611"
"Mesa","1612","RN.3.2897.4.1612"
"Establecimiento","Escuela Primaria N 252","RN.3.2897.5"
"Mesa","1613","RN.3.2897.5.1613"
"Mesa","1614","RN.3.2897.5.1614"
"Mesa","1615","RN.3.2897.5.1615"
"Mesa","1616","RN.3.2897.5.1616"
"Mesa","1617","RN.3.2897.5.1617"
"Mesa","1618","RN.3.2897.5.1618"
"Establecimiento","Escuela Primaria N 291","RN.3.2897.6"
"Mesa","1619","RN.3.2897.6.1619"
"Mesa","1620","RN.3.2897.6.1620"
"Mesa","1621","RN.3.2897.6.1621"
"Mesa","1622","RN.3.2897.6.1622"
"Mesa","1623","RN.3.2897.6.1623"
"Mesa","1624","RN.3.2897.6.1624"
"Mesa","1625","RN.3.2897.6.1625"
"Establecimiento","Escuela Primaria N 39","RN.3.2897.7"
"Mesa","1591","RN.3.2897.7.1591"
"Mesa","1592","RN.3.2897.7.1592"
"Mesa","1593","RN.3.2897.7.1593"
"Mesa","1594","RN.3.2897.7.1594"
"Mesa","1595","RN.3.2897.7.1595"
"Mesa","1596","RN.3.2897.7.1596"
"Mesa","1597","RN.3.2897.7.1597"
"Mesa","1598","RN.3.2897.7.1598"
"Establecimiento","Escuela Primaria N 63","RN.3.2897.8"
"Mesa","1649","RN.3.2897.8.1649"
"Mesa","1650","RN.3.2897.8.1650"
"Mesa","1651","RN.3.2897.8.1651"
"Mesa","1652","RN.3.2897.8.1652"
"Establecimiento","Escuela Primaria N 84","RN.3.2897.9"
"Mesa","1599","RN.3.2897.9.1599"
"Mesa","1600","RN.3.2897.9.1600"
"Mesa","1601","RN.3.2897.9.1601"
"Mesa","1602","RN.3.2897.9.1602"
"Mesa","1603","RN.3.2897.9.1603"
"Mesa","1604","RN.3.2897.9.1604"
"Mesa","1605","RN.3.2897.9.1605"
"Localidad","Cipolletti","RN.3.2898"
"Establecimiento","Centro De Educ. Tecnica N 22","RN.3.2898.1"
"Mesa","1407","RN.3.2898.1.1407"
"Mesa","1408","RN.3.2898.1.1408"
"Mesa","1409","RN.3.2898.1.1409"
"Mesa","1410","RN.3.2898.1.1410"
"Mesa","1411","RN.3.2898.1.1411"
"Establecimiento","Esc. Secundaria De Rio Negro N 5","RN.3.2898.10"
"Mesa","1423","RN.3.2898.10.1423"
"Mesa","1424","RN.3.2898.10.1424"
"Mesa","1425","RN.3.2898.10.1425"
"Mesa","1426","RN.3.2898.10.1426"
"Mesa","1427","RN.3.2898.10.1427"
"Mesa","1428","RN.3.2898.10.1428"
"Mesa","1429","RN.3.2898.10.1429"
"Mesa","1430","RN.3.2898.10.1430"
"Establecimiento","Esc. Secundaria De Rio Negro N 89","RN.3.2898.11"
"Mesa","1431","RN.3.2898.11.1431"
"Mesa","1432","RN.3.2898.11.1432"
"Mesa","1433","RN.3.2898.11.1433"
"Mesa","1434","RN.3.2898.11.1434"
"Mesa","1435","RN.3.2898.11.1435"
"Establecimiento","Escuela De Educ. Esp. N 4","RN.3.2898.12"
"Mesa","1395","RN.3.2898.12.1395"
"Mesa","1396","RN.3.2898.12.1396"
"Mesa","1397","RN.3.2898.12.1397"
"Mesa","1398","RN.3.2898.12.1398"
"Mesa","1399","RN.3.2898.12.1399"
"Establecimiento","Escuela Primaria N 111","RN.3.2898.13"
"Mesa","1419","RN.3.2898.13.1419"
"Mesa","1420","RN.3.2898.13.1420"
"Mesa","1421","RN.3.2898.13.1421"
"Mesa","1422","RN.3.2898.13.1422"
"Establecimiento","Escuela Primaria N 121","RN.3.2898.14"
"Mesa","1542","RN.3.2898.14.1542"
"Mesa","1543","RN.3.2898.14.1543"
"Mesa","1544","RN.3.2898.14.1544"
"Mesa","1545","RN.3.2898.14.1545"
"Mesa","1546","RN.3.2898.14.1546"
"Mesa","1547","RN.3.2898.14.1547"
"Establecimiento","Escuela Primaria N 131","RN.3.2898.15"
"Mesa","1379","RN.3.2898.15.1379"
"Mesa","1380","RN.3.2898.15.1380"
"Mesa","1381","RN.3.2898.15.1381"
"Mesa","1382","RN.3.2898.15.1382"
"Mesa","1383","RN.3.2898.15.1383"
"Establecimiento","Escuela Primaria N 142","RN.3.2898.16"
"Mesa","1583","RN.3.2898.16.1583"
"Mesa","1584","RN.3.2898.16.1584"
"Mesa","1585","RN.3.2898.16.1585"
"Mesa","1586","RN.3.2898.16.1586"
"Establecimiento","Escuela Primaria N 165","RN.3.2898.17"
"Mesa","1468","RN.3.2898.17.1468"
"Mesa","1469","RN.3.2898.17.1469"
"Mesa","1470","RN.3.2898.17.1470"
"Mesa","1471","RN.3.2898.17.1471"
"Mesa","1472","RN.3.2898.17.1472"
"Mesa","1473","RN.3.2898.17.1473"
"Mesa","1474","RN.3.2898.17.1474"
"Establecimiento","Escuela Primaria N 19","RN.3.2898.18"
"Mesa","1531","RN.3.2898.18.1531"
"Mesa","1532","RN.3.2898.18.1532"
"Mesa","1533","RN.3.2898.18.1533"
"Mesa","1534","RN.3.2898.18.1534"
"Mesa","1535","RN.3.2898.18.1535"
"Mesa","1536","RN.3.2898.18.1536"
"Establecimiento","Escuela Primaria N 192","RN.3.2898.19"
"Mesa","1499","RN.3.2898.19.1499"
"Mesa","1500","RN.3.2898.19.1500"
"Mesa","1501","RN.3.2898.19.1501"
"Mesa","1502","RN.3.2898.19.1502"
"Mesa","1503","RN.3.2898.19.1503"
"Establecimiento","Centro De Educ.Tecnica N 9","RN.3.2898.2"
"Mesa","1412","RN.3.2898.2.1412"
"Mesa","1413","RN.3.2898.2.1413"
"Mesa","1414","RN.3.2898.2.1414"
"Mesa","1415","RN.3.2898.2.1415"
"Mesa","1416","RN.3.2898.2.1416"
"Mesa","1417","RN.3.2898.2.1417"
"Mesa","1418","RN.3.2898.2.1418"
"Establecimiento","Escuela Primaria N 199","RN.3.2898.20"
"Mesa","1575","RN.3.2898.20.1575"
"Mesa","1576","RN.3.2898.20.1576"
"Mesa","1577","RN.3.2898.20.1577"
"Mesa","1578","RN.3.2898.20.1578"
"Establecimiento","Escuela Primaria N 221","RN.3.2898.21"
"Mesa","1441","RN.3.2898.21.1441"
"Mesa","1442","RN.3.2898.21.1442"
"Mesa","1443","RN.3.2898.21.1443"
"Mesa","1444","RN.3.2898.21.1444"
"Mesa","1445","RN.3.2898.21.1445"
"Establecimiento","Escuela Primaria N 234","RN.3.2898.22"
"Mesa","1450","RN.3.2898.22.1450"
"Mesa","1451","RN.3.2898.22.1451"
"Mesa","1452","RN.3.2898.22.1452"
"Mesa","1453","RN.3.2898.22.1453"
"Mesa","1454","RN.3.2898.22.1454"
"Establecimiento","Escuela Primaria N 248","RN.3.2898.23"
"Mesa","1517","RN.3.2898.23.1517"
"Mesa","1518","RN.3.2898.23.1518"
"Mesa","1519","RN.3.2898.23.1519"
"Mesa","1520","RN.3.2898.23.1520"
"Mesa","1521","RN.3.2898.23.1521"
"Mesa","1522","RN.3.2898.23.1522"
"Mesa","1523","RN.3.2898.23.1523"
"Establecimiento","Escuela Primaria N 262","RN.3.2898.24"
"Mesa","1384","RN.3.2898.24.1384"
"Mesa","1385","RN.3.2898.24.1385"
"Mesa","1386","RN.3.2898.24.1386"
"Mesa","1387","RN.3.2898.24.1387"
"Mesa","1388","RN.3.2898.24.1388"
"Establecimiento","Escuela Primaria N 264","RN.3.2898.25"
"Mesa","1481","RN.3.2898.25.1481"
"Mesa","1482","RN.3.2898.25.1482"
"Mesa","1483","RN.3.2898.25.1483"
"Mesa","1484","RN.3.2898.25.1484"
"Mesa","1485","RN.3.2898.25.1485"
"Mesa","1486","RN.3.2898.25.1486"
"Establecimiento","Escuela Primaria N 283","RN.3.2898.26"
"Mesa","1504","RN.3.2898.26.1504"
"Mesa","1505","RN.3.2898.26.1505"
"Mesa","1506","RN.3.2898.26.1506"
"Mesa","1507","RN.3.2898.26.1507"
"Mesa","1508","RN.3.2898.26.1508"
"Mesa","1509","RN.3.2898.26.1509"
"Establecimiento","Escuela Primaria N 293","RN.3.2898.27"
"Mesa","1389","RN.3.2898.27.1389"
"Mesa","1390","RN.3.2898.27.1390"
"Mesa","1391","RN.3.2898.27.1391"
"Mesa","1392","RN.3.2898.27.1392"
"Mesa","1393","RN.3.2898.27.1393"
"Mesa","1394","RN.3.2898.27.1394"
"Establecimiento","Escuela Primaria N 294","RN.3.2898.28"
"Mesa","1548","RN.3.2898.28.1548"
"Mesa","1549","RN.3.2898.28.1549"
"Mesa","1550","RN.3.2898.28.1550"
"Mesa","1551","RN.3.2898.28.1551"
"Mesa","1552","RN.3.2898.28.1552"
"Mesa","1553","RN.3.2898.28.1553"
"Mesa","1554","RN.3.2898.28.1554"
"Establecimiento","Escuela Primaria N 305","RN.3.2898.29"
"Mesa","1510","RN.3.2898.29.1510"
"Mesa","1511","RN.3.2898.29.1511"
"Mesa","1512","RN.3.2898.29.1512"
"Mesa","1513","RN.3.2898.29.1513"
"Mesa","1514","RN.3.2898.29.1514"
"Mesa","1515","RN.3.2898.29.1515"
"Mesa","1516","RN.3.2898.29.1516"
"Establecimiento","Centro Educ. Tecnica N 15","RN.3.2898.3"
"Mesa","1475","RN.3.2898.3.1475"
"Mesa","1476","RN.3.2898.3.1476"
"Mesa","1477","RN.3.2898.3.1477"
"Mesa","1478","RN.3.2898.3.1478"
"Mesa","1479","RN.3.2898.3.1479"
"Mesa","1480","RN.3.2898.3.1480"
"Establecimiento","Escuela Primaria N 313","RN.3.2898.30"
"Mesa","1487","RN.3.2898.30.1487"
"Mesa","1488","RN.3.2898.30.1488"
"Mesa","1489","RN.3.2898.30.1489"
"Mesa","1490","RN.3.2898.30.1490"
"Mesa","1491","RN.3.2898.30.1491"
"Mesa","1492","RN.3.2898.30.1492"
"Establecimiento","Escuela Primaria N 33","RN.3.2898.31"
"Mesa","1461","RN.3.2898.31.1461"
"Mesa","1462","RN.3.2898.31.1462"
"Mesa","1463","RN.3.2898.31.1463"
"Mesa","1464","RN.3.2898.31.1464"
"Mesa","1465","RN.3.2898.31.1465"
"Mesa","1466","RN.3.2898.31.1466"
"Mesa","1467","RN.3.2898.31.1467"
"Establecimiento","Escuela Primaria N 338","RN.3.2898.32"
"Mesa","1524","RN.3.2898.32.1524"
"Mesa","1525","RN.3.2898.32.1525"
"Mesa","1526","RN.3.2898.32.1526"
"Mesa","1527","RN.3.2898.32.1527"
"Mesa","1528","RN.3.2898.32.1528"
"Mesa","1529","RN.3.2898.32.1529"
"Mesa","1530","RN.3.2898.32.1530"
"Establecimiento","Escuela Primaria N 36","RN.3.2898.33"
"Mesa","1537","RN.3.2898.33.1537"
"Mesa","1538","RN.3.2898.33.1538"
"Mesa","1539","RN.3.2898.33.1539"
"Mesa","1540","RN.3.2898.33.1540"
"Mesa","1541","RN.3.2898.33.1541"
"Establecimiento","Escuela Primaria N 366","RN.3.2898.34"
"Mesa","1567","RN.3.2898.34.1567"
"Mesa","1568","RN.3.2898.34.1568"
"Mesa","1569","RN.3.2898.34.1569"
"Mesa","1570","RN.3.2898.34.1570"
"Mesa","1571","RN.3.2898.34.1571"
"Mesa","1572","RN.3.2898.34.1572"
"Establecimiento","Escuela Primaria N 45","RN.3.2898.35"
"Mesa","1573","RN.3.2898.35.1573"
"Mesa","1574","RN.3.2898.35.1574"
"Establecimiento","Escuela Primaria N 50","RN.3.2898.36"
"Mesa","1579","RN.3.2898.36.1579"
"Mesa","1580","RN.3.2898.36.1580"
"Mesa","1581","RN.3.2898.36.1581"
"Mesa","1582","RN.3.2898.36.1582"
"Establecimiento","Escuela Primaria N 53","RN.3.2898.37"
"Mesa","1436","RN.3.2898.37.1436"
"Mesa","1437","RN.3.2898.37.1437"
"Mesa","1438","RN.3.2898.37.1438"
"Mesa","1439","RN.3.2898.37.1439"
"Mesa","1440","RN.3.2898.37.1440"
"Establecimiento","Escuela Primaria N 258","RN.3.2898.38"
"Mesa","5006","RN.3.2898.38.5006"
"Mesa","5007","RN.3.2898.38.5007"
"Mesa","5008","RN.3.2898.38.5008"
"Establecimiento","Centro Educativo De Nivel Sec. N 15  (Cet N 30)","RN.3.2898.4"
"Mesa","1446","RN.3.2898.4.1446"
"Mesa","1447","RN.3.2898.4.1447"
"Mesa","1448","RN.3.2898.4.1448"
"Mesa","1449","RN.3.2898.4.1449"
"Establecimiento","Colegio Brentana","RN.3.2898.5"
"Mesa","1455","RN.3.2898.5.1455"
"Mesa","1456","RN.3.2898.5.1456"
"Mesa","1457","RN.3.2898.5.1457"
"Mesa","1458","RN.3.2898.5.1458"
"Mesa","1459","RN.3.2898.5.1459"
"Mesa","1460","RN.3.2898.5.1460"
"Establecimiento","Esc. Secundaria De Rio Negro N 120","RN.3.2898.6"
"Mesa","1559","RN.3.2898.6.1559"
"Mesa","1560","RN.3.2898.6.1560"
"Mesa","1561","RN.3.2898.6.1561"
"Mesa","1562","RN.3.2898.6.1562"
"Mesa","1563","RN.3.2898.6.1563"
"Mesa","1564","RN.3.2898.6.1564"
"Mesa","1565","RN.3.2898.6.1565"
"Mesa","1566","RN.3.2898.6.1566"
"Establecimiento","Esc. Secundaria De Rio Negro N 15","RN.3.2898.7"
"Mesa","1400","RN.3.2898.7.1400"
"Mesa","1401","RN.3.2898.7.1401"
"Mesa","1402","RN.3.2898.7.1402"
"Mesa","1403","RN.3.2898.7.1403"
"Mesa","1404","RN.3.2898.7.1404"
"Mesa","1405","RN.3.2898.7.1405"
"Mesa","1406","RN.3.2898.7.1406"
"Establecimiento","Esc. Secundaria De Rio Negro N 152","RN.3.2898.8"
"Mesa","1555","RN.3.2898.8.1555"
"Mesa","1556","RN.3.2898.8.1556"
"Mesa","1557","RN.3.2898.8.1557"
"Mesa","1558","RN.3.2898.8.1558"
"Mesa","1587","RN.3.2898.8.1587"
"Mesa","1588","RN.3.2898.8.1588"
"Mesa","1589","RN.3.2898.8.1589"
"Mesa","1590","RN.3.2898.8.1590"
"Establecimiento","Esc. Secundaria De Rio Negro N 35","RN.3.2898.9"
"Mesa","1493","RN.3.2898.9.1493"
"Mesa","1494","RN.3.2898.9.1494"
"Mesa","1495","RN.3.2898.9.1495"
"Mesa","1496","RN.3.2898.9.1496"
"Mesa","1497","RN.3.2898.9.1497"
"Mesa","1498","RN.3.2898.9.1498"
"Localidad","Contralmirante Cordero ","RN.3.2899"
"Establecimiento","Escuela Primaria N 135","RN.3.2899.1"
"Mesa","1653","RN.3.2899.1.1653"
"Mesa","1654","RN.3.2899.1.1654"
"Mesa","1655","RN.3.2899.1.1655"
"Mesa","1656","RN.3.2899.1.1656"
"Mesa","1657","RN.3.2899.1.1657"
"Mesa","1658","RN.3.2899.1.1658"
"Mesa","5010","RN.3.2899.1.5010"
"Localidad","Gral Fernandez Oro","RN.3.2902"
"Establecimiento","Centro De Educ. Tecnica N 27","RN.3.2902.1"
"Mesa","1747","RN.3.2902.1.1747"
"Mesa","1748","RN.3.2902.1.1748"
"Mesa","1749","RN.3.2902.1.1749"
"Mesa","1750","RN.3.2902.1.1750"
"Mesa","1751","RN.3.2902.1.1751"
"Mesa","1752","RN.3.2902.1.1752"
"Mesa","1753","RN.3.2902.1.1753"
"Establecimiento","Esc. Secundaria De Rio Negro N 14","RN.3.2902.2"
"Mesa","1754","RN.3.2902.2.1754"
"Mesa","1755","RN.3.2902.2.1755"
"Mesa","1756","RN.3.2902.2.1756"
"Mesa","1757","RN.3.2902.2.1757"
"Mesa","1758","RN.3.2902.2.1758"
"Mesa","1759","RN.3.2902.2.1759"
"Mesa","1760","RN.3.2902.2.1760"
"Establecimiento","Escuela Primaria N 102","RN.3.2902.3"
"Mesa","1761","RN.3.2902.3.1761"
"Mesa","1762","RN.3.2902.3.1762"
"Mesa","1763","RN.3.2902.3.1763"
"Mesa","1764","RN.3.2902.3.1764"
"Mesa","1765","RN.3.2902.3.1765"
"Mesa","1766","RN.3.2902.3.1766"
"Establecimiento","Escuela Primaria N 287","RN.3.2902.4"
"Mesa","1733","RN.3.2902.4.1733"
"Mesa","1734","RN.3.2902.4.1734"
"Mesa","1735","RN.3.2902.4.1735"
"Mesa","1736","RN.3.2902.4.1736"
"Mesa","1737","RN.3.2902.4.1737"
"Mesa","1738","RN.3.2902.4.1738"
"Mesa","1739","RN.3.2902.4.1739"
"Establecimiento","Escuela Primaria N 314","RN.3.2902.5"
"Mesa","1740","RN.3.2902.5.1740"
"Mesa","1741","RN.3.2902.5.1741"
"Mesa","1742","RN.3.2902.5.1742"
"Mesa","1743","RN.3.2902.5.1743"
"Mesa","1744","RN.3.2902.5.1744"
"Mesa","1745","RN.3.2902.5.1745"
"Mesa","1746","RN.3.2902.5.1746"
"Establecimiento","Jardin Independiente N 127","RN.3.2902.6"
"Mesa","1767","RN.3.2902.6.1767"
"Mesa","1768","RN.3.2902.6.1768"
"Mesa","1769","RN.3.2902.6.1769"
"Mesa","1770","RN.3.2902.6.1770"
"Mesa","1771","RN.3.2902.6.1771"
"Mesa","1772","RN.3.2902.6.1772"
"Mesa","5015","RN.3.2902.6.5015"
"Localidad","Catriel Rural – Peñas Blancas","RN.3.2909"
"Establecimiento","Escuela Primaria N 119","RN.3.2909.1"
"Mesa","1732","RN.3.2909.1.1732"
"Localidad","Campo Grande","RN.3.3979"
"Establecimiento","Centro De Educacion Tecnica N 31","RN.3.3979.1"
"Mesa","1659","RN.3.3979.1.1659"
"Mesa","1660","RN.3.3979.1.1660"
"Mesa","1661","RN.3.3979.1.1661"
"Mesa","1662","RN.3.3979.1.1662"
"Mesa","1663","RN.3.3979.1.1663"
"Mesa","1664","RN.3.3979.1.1664"
"Establecimiento","Escuela Primaria N 122","RN.3.3979.2"
"Mesa","1665","RN.3.3979.2.1665"
"Mesa","1666","RN.3.3979.2.1666"
"Mesa","1667","RN.3.3979.2.1667"
"Mesa","1668","RN.3.3979.2.1668"
"Mesa","1669","RN.3.3979.2.1669"
"Mesa","1670","RN.3.3979.2.1670"
"Mesa","1671","RN.3.3979.2.1671"
"Mesa","1672","RN.3.3979.2.1672"
"Localidad","Balsa Las Perlas","RN.3.4026"
"Establecimiento","Escuela Primaria N 247","RN.3.4026.1"
"Mesa","1782","RN.3.4026.1.1782"
"Mesa","1783","RN.3.4026.1.1783"
"Mesa","1784","RN.3.4026.1.1784"
"Mesa","1785","RN.3.4026.1.1785"
"Mesa","5023","RN.3.4026.1.5023"
"Departamento","Andino","RN.4"
"Localidad","El Bolson","RN.4.2837"
"Establecimiento","Esc. Secundaria De Rio Negro N 10","RN.4.2837.1"
"Mesa","760","RN.4.2837.1.760"
"Mesa","761","RN.4.2837.1.761"
"Mesa","762","RN.4.2837.1.762"
"Mesa","763","RN.4.2837.1.763"
"Mesa","764","RN.4.2837.1.764"
"Mesa","765","RN.4.2837.1.765"
"Mesa","766","RN.4.2837.1.766"
"Establecimiento","Esc. Secundaria De Rio Negro N 48","RN.4.2837.2"
"Mesa","767","RN.4.2837.2.767"
"Mesa","768","RN.4.2837.2.768"
"Mesa","769","RN.4.2837.2.769"
"Mesa","770","RN.4.2837.2.770"
"Mesa","771","RN.4.2837.2.771"
"Mesa","772","RN.4.2837.2.772"
"Mesa","773","RN.4.2837.2.773"
"Establecimiento","Escuela De Educ. Esp. N 21","RN.4.2837.3"
"Mesa","747","RN.4.2837.3.747"
"Mesa","748","RN.4.2837.3.748"
"Mesa","749","RN.4.2837.3.749"
"Mesa","750","RN.4.2837.3.750"
"Mesa","751","RN.4.2837.3.751"
"Mesa","752","RN.4.2837.3.752"
"Establecimiento","Escuela Hogar N 268","RN.4.2837.4"
"Mesa","753","RN.4.2837.4.753"
"Mesa","754","RN.4.2837.4.754"
"Mesa","755","RN.4.2837.4.755"
"Mesa","756","RN.4.2837.4.756"
"Mesa","757","RN.4.2837.4.757"
"Mesa","758","RN.4.2837.4.758"
"Mesa","759","RN.4.2837.4.759"
"Establecimiento","Escuela Primaria N 140","RN.4.2837.5"
"Mesa","5012","RN.4.2837.5.5012"
"Mesa","740","RN.4.2837.5.740"
"Mesa","741","RN.4.2837.5.741"
"Mesa","742","RN.4.2837.5.742"
"Mesa","743","RN.4.2837.5.743"
"Mesa","744","RN.4.2837.5.744"
"Mesa","745","RN.4.2837.5.745"
"Mesa","746","RN.4.2837.5.746"
"Establecimiento","Escuela Primaria N 270","RN.4.2837.6"
"Mesa","733","RN.4.2837.6.733"
"Mesa","734","RN.4.2837.6.734"
"Mesa","735","RN.4.2837.6.735"
"Mesa","736","RN.4.2837.6.736"
"Mesa","737","RN.4.2837.6.737"
"Mesa","738","RN.4.2837.6.738"
"Mesa","739","RN.4.2837.6.739"
"Establecimiento","Escuela Primaria N 271","RN.4.2837.7"
"Mesa","717","RN.4.2837.7.717"
"Mesa","718","RN.4.2837.7.718"
"Mesa","719","RN.4.2837.7.719"
"Mesa","720","RN.4.2837.7.720"
"Mesa","721","RN.4.2837.7.721"
"Mesa","722","RN.4.2837.7.722"
"Mesa","723","RN.4.2837.7.723"
"Mesa","724","RN.4.2837.7.724"
"Establecimiento","Escuela Primaria N 31","RN.4.2837.8"
"Mesa","725","RN.4.2837.8.725"
"Mesa","726","RN.4.2837.8.726"
"Mesa","727","RN.4.2837.8.727"
"Mesa","728","RN.4.2837.8.728"
"Mesa","729","RN.4.2837.8.729"
"Mesa","730","RN.4.2837.8.730"
"Mesa","731","RN.4.2837.8.731"
"Mesa","732","RN.4.2837.8.732"
"Localidad","El Foyel – El Manso","RN.4.2838"
"Establecimiento","Escuela Primaria N 181","RN.4.2838.1"
"Mesa","398","RN.4.2838.1.398"
"Mesa","399","RN.4.2838.1.399"
"Localidad","San Carlos De Bariloche","RN.4.2840"
"Establecimiento","Centro De Educ. Tecnica N 2","RN.4.2840.1"
"Mesa","707","RN.4.2840.1.707"
"Mesa","708","RN.4.2840.1.708"
"Mesa","709","RN.4.2840.1.709"
"Mesa","710","RN.4.2840.1.710"
"Mesa","711","RN.4.2840.1.711"
"Mesa","712","RN.4.2840.1.712"
"Mesa","713","RN.4.2840.1.713"
"Mesa","714","RN.4.2840.1.714"
"Mesa","715","RN.4.2840.1.715"
