"clase_ubicacion","descripcion_ubicacion","id_ubicacion"
"Distrito","Provincia del Neuquén","NE"
"Departamento","Confluencia","NE.1"
"Localidad","Cutral Co","NE.1.10"
"Establecimiento","ESCUELA 57","NE.10.1090C.1"
"Mesa","1428","NE.10.1090C.1.1428"
"Localidad","Villa Pehuenia","NE.10.34"
"Establecimiento","ESCUELA 261","NE.10.34.1"
"Mesa","1425","NE.10.34.1.1425"
"Mesa","1426","NE.10.34.1.1426"
"Mesa","7042","NE.10.34.1.7042"
"Establecimiento","SAF 1 VILLA PEHUENIA","NE.10.34.2"
"Mesa","1420","NE.10.34.2.1420"
"Mesa","1421","NE.10.34.2.1421"
"Mesa","1422","NE.10.34.2.1422"
"Mesa","1423","NE.10.34.2.1423"
"Mesa","1424","NE.10.34.2.1424"
"Mesa","7041","NE.10.34.2.7041"
"Departamento","Catan Lil","NE.11"
"Localidad","Las Coloradas - Fuera de Radio","NE.11.1110C"
"Localidad","El Salitral","NE.11.1120C"
"Establecimiento","ESCUELA 130","NE.11.1120C.1"
"Mesa","1433","NE.11.1120C.1.1433"
"Localidad","Caichihue","NE.11.1130C"
"Establecimiento","ESCUELA 247","NE.11.1130C.1"
"Mesa","1434","NE.11.1130C.1.1434"
"Localidad","La Picaza","NE.11.1140C"
"Establecimiento","ESCUELA 220","NE.11.1140C.1"
"Mesa","1435","NE.11.1140C.1.1435"
"Localidad","Las Cortaderas","NE.11.1150C"
"Establecimiento","ESCUELA 231","NE.11.1150C.1"
"Mesa","1436","NE.11.1150C.1.1436"
"Localidad","Media Luna","NE.11.1160C"
"Establecimiento","ESCUELA 250","NE.11.1160C.1"
"Mesa","1437","NE.11.1160C.1.1437"
"Localidad","Chacaico Sur","NE.11.1170C"
"Establecimiento","ESCUELA 83","NE.11.1170C.1"
"Mesa","1438","NE.11.1170C.1.1438"
"Localidad","Las Coloradas","NE.11.16"
"Establecimiento","ESCUELA 88","NE.11.16.1"
"Mesa","1429","NE.11.16.1.1429"
"Mesa","1430","NE.11.16.1.1430"
"Mesa","1431","NE.11.16.1.1431"
"Mesa","1432","NE.11.16.1.1432"
"Mesa","7043","NE.11.16.1.7043"
"Localidad","Pilo Lil","NE.11.44"
"Establecimiento","ESCUELA 51","NE.11.44.1"
"Mesa","1439","NE.11.44.1.1439"
"Localidad","Villa Del Puente Picun Leufu","NE.11.49"
"Establecimiento","ESCUELA 81","NE.11.49.1"
"Mesa","1146","NE.11.49.1.1146"
"Mesa","1147","NE.11.49.1.1147"
"Mesa","1440","NE.11.49.1.1440"
"Departamento","Picun Leufu","NE.12"
"Localidad","Picun Leufu - Fuera de Radio","NE.12.1230C"
"Localidad","Picun Leufu","NE.12.23"
"Establecimiento","ESCUELA 349","NE.12.23.1"
"Mesa","1449","NE.12.23.1.1449"
"Mesa","1450","NE.12.23.1.1450"
"Mesa","1451","NE.12.23.1.1451"
"Mesa","1456","NE.12.23.1.1456"
"Mesa","7044","NE.12.23.1.7044"
"Establecimiento","GIMNASIO MUN. PICUN LEUFU","NE.12.23.2"
"Mesa","1441","NE.12.23.2.1441"
"Mesa","1442","NE.12.23.2.1442"
"Mesa","1443","NE.12.23.2.1443"
"Mesa","1444","NE.12.23.2.1444"
"Mesa","1445","NE.12.23.2.1445"
"Mesa","1446","NE.12.23.2.1446"
"Mesa","1447","NE.12.23.2.1447"
"Mesa","1448","NE.12.23.2.1448"
"Localidad","El Sauce","NE.12.41"
"Establecimiento","ESCUELA 129","NE.12.41.1"
"Mesa","1452","NE.12.41.1.1452"
"Mesa","1453","NE.12.41.1.1453"
"Localidad","Paso Aguerre","NE.12.42"
"Establecimiento","ESCUELA 228","NE.12.42.1"
"Mesa","1454","NE.12.42.1.1454"
"Mesa","1455","NE.12.42.1.1455"
"Departamento","Collon Cura","NE.13"
"Localidad","Piedra Del Aguila Fuera De","NE.13.1310C"
"Localidad","Carran Cura","NE.13.1330C"
"Establecimiento","ESCUELA 84","NE.13.1330C.1"
"Mesa","1470","NE.13.1330C.1.1470"
"Localidad","Sañico","NE.13.1340C"
"Establecimiento","ESCUELA 126","NE.13.1340C.1"
"Mesa","1471","NE.13.1340C.1.1471"
"Localidad","San Ignacio","NE.13.1350C"
"Establecimiento","ESCUELA 43","NE.13.1350C.1"
"Mesa","1472","NE.13.1350C.1.1472"
"Localidad","Zaina Yegua","NE.13.1360C"
"Establecimiento","ESCUELA 233","NE.13.1360C.1"
"Mesa","1473","NE.13.1360C.1.1473"
"Localidad","Piedra Del Aguila","NE.13.24"
"Establecimiento","ESCUELA 10","NE.13.24.1"
"Mesa","1465","NE.13.24.1.1465"
"Mesa","1466","NE.13.24.1.1466"
"Mesa","1467","NE.13.24.1.1467"
"Mesa","7045","NE.13.24.1.7045"
"Establecimiento","GIM. MUN. PIEDRA DEL AGUILA","NE.13.24.2"
"Mesa","1457","NE.13.24.2.1457"
"Mesa","1458","NE.13.24.2.1458"
"Mesa","1459","NE.13.24.2.1459"
"Mesa","1460","NE.13.24.2.1460"
"Mesa","1461","NE.13.24.2.1461"
"Mesa","1462","NE.13.24.2.1462"
"Mesa","1463","NE.13.24.2.1463"
"Mesa","1464","NE.13.24.2.1464"
"Localidad","Santo Tomas","NE.13.43"
"Establecimiento","ESCUELA 249","NE.13.43.1"
"Mesa","1468","NE.13.43.1.1468"
"Mesa","1469","NE.13.43.1.1469"
"Departamento","Huiliches","NE.14"
"Localidad","Huechulafquen","NE.14.1410C"
"Establecimiento","ESCUELA 252","NE.14.1410C.1"
"Mesa","1514","NE.14.1410C.1.1514"
"Localidad","Chiuquilihuin","NE.14.1420C"
"Establecimiento","ESCUELA 222","NE.14.1420C.1"
"Mesa","1515","NE.14.1420C.1.1515"
"Localidad","Aucapan","NE.14.1430C"
"Establecimiento","ESCUELA 213","NE.14.1430C.1"
"Mesa","1516","NE.14.1430C.1.1516"
"Mesa","1517","NE.14.1430C.1.1517"
"Localidad","Atreuco","NE.14.1440C"
"Establecimiento","ESCUELA 259","NE.14.1440C.1"
"Mesa","1518","NE.14.1440C.1.1518"
"Localidad","Pampa Del Malleo","NE.14.1450C"
"Establecimiento","C.P.E.M 86","NE.14.1450C.1"
"Mesa","1519","NE.14.1450C.1.1519"
"Mesa","1520","NE.14.1450C.1.1520"
"Localidad","Junin De Los Andes","NE.14.15"
"Establecimiento","ESCUELA 153","NE.14.15.1"
"Mesa","1503","NE.14.15.1.1503"
"Mesa","1504","NE.14.15.1.1504"
"Mesa","1505","NE.14.15.1.1505"
"Mesa","1506","NE.14.15.1.1506"
"Mesa","1507","NE.14.15.1.1507"
"Mesa","1508","NE.14.15.1.1508"
"Establecimiento","ESCUELA 7","NE.14.15.2"
"Mesa","1498","NE.14.15.2.1498"
"Mesa","1499","NE.14.15.2.1499"
"Mesa","1500","NE.14.15.2.1500"
"Mesa","1501","NE.14.15.2.1501"
"Mesa","1502","NE.14.15.2.1502"
"Establecimiento","E.P.E.T. 4","NE.14.15.3"
"Mesa","1474","NE.14.15.3.1474"
"Mesa","1475","NE.14.15.3.1475"
"Mesa","1476","NE.14.15.3.1476"
"Mesa","1477","NE.14.15.3.1477"
"Mesa","1478","NE.14.15.3.1478"
"Establecimiento","ESCUELA 187","NE.14.15.4"
"Mesa","1479","NE.14.15.4.1479"
"Mesa","1480","NE.14.15.4.1480"
"Mesa","1481","NE.14.15.4.1481"
"Mesa","1482","NE.14.15.4.1482"
"Mesa","1483","NE.14.15.4.1483"
"Mesa","1484","NE.14.15.4.1484"
"Mesa","1485","NE.14.15.4.1485"
"Mesa","1486","NE.14.15.4.1486"
"Mesa","1487","NE.14.15.4.1487"
"Establecimiento","GIMNASIO MUNICIPAL CEF 8","NE.14.15.5"
"Mesa","1488","NE.14.15.5.1488"
"Mesa","1489","NE.14.15.5.1489"
"Mesa","1490","NE.14.15.5.1490"
"Mesa","1491","NE.14.15.5.1491"
"Mesa","1492","NE.14.15.5.1492"
"Mesa","1493","NE.14.15.5.1493"
"Mesa","1494","NE.14.15.5.1494"
"Mesa","1495","NE.14.15.5.1495"
"Mesa","1496","NE.14.15.5.1496"
"Mesa","1497","NE.14.15.5.1497"
"Establecimiento","I.F.D. 8","NE.14.15.6"
"Mesa","1509","NE.14.15.6.1509"
"Mesa","1510","NE.14.15.6.1510"
"Mesa","1511","NE.14.15.6.1511"
"Mesa","1512","NE.14.15.6.1512"
"Mesa","1513","NE.14.15.6.1513"
"Mesa","7046","NE.14.15.6.7046"
"Departamento","Lacar","NE.15"
"Localidad","Trompul","NE.15.1520C"
"Establecimiento","ESCUELA 146","NE.15.1520C.1"
"Mesa","1614","NE.15.1520C.1.1614"
"Localidad","Hua Hum","NE.15.1530C"
"Establecimiento","MUSEO VAN DORSSER","NE.15.1530C.1"
"Mesa","1615","NE.15.1530C.1.1615"
"Localidad","Quila Quina","NE.15.1540C"
"Establecimiento","ESCUELA 33","NE.15.1540C.1"
"Mesa","1616","NE.15.1540C.1.1616"
"Localidad","Pil Pil","NE.15.1550C"
"Establecimiento","SALON COMUNITARIO COMUNIDAD CURRUHINCA","NE.15.1550C.1"
"Mesa","1617","NE.15.1550C.1.1617"
"Localidad","Lago Hermoso","NE.15.1560C"
"Establecimiento","ESCUELA 48","NE.15.1560C.1"
"Mesa","1618","NE.15.1560C.1.1618"
"Localidad","Lago Meliquina","NE.15.1570C"
"Establecimiento","ESCUELA 117","NE.15.1570C.1"
"Mesa","1619","NE.15.1570C.1.1619"
"Localidad","Chapelco Grande","NE.15.1580C"
"Establecimiento","AEROPUERTO CHAPELCO","NE.15.1580C.1"
"Mesa","1620","NE.15.1580C.1.1620"
"Localidad","Quemquemtreu","NE.15.1590C"
"Localidad","San Martin De Los Andes","NE.15.28"
"Establecimiento","ESCUELA 5","NE.15.28.1"
"Mesa","1521","NE.15.28.1.1521"
"Mesa","1522","NE.15.28.1.1522"
"Mesa","1523","NE.15.28.1.1523"
"Mesa","1524","NE.15.28.1.1524"
"Mesa","1525","NE.15.28.1.1525"
"Mesa","1526","NE.15.28.1.1526"
"Establecimiento","ESCUELA 359","NE.15.28.10"
"Mesa","1581","NE.15.28.10.1581"
"Mesa","1582","NE.15.28.10.1582"
"Mesa","1583","NE.15.28.10.1583"
"Mesa","1584","NE.15.28.10.1584"
"Mesa","1585","NE.15.28.10.1585"
"Mesa","1586","NE.15.28.10.1586"
"Establecimiento","ESCUELA 352","NE.15.28.11"
"Mesa","1567","NE.15.28.11.1567"
"Mesa","1568","NE.15.28.11.1568"
"Mesa","1569","NE.15.28.11.1569"
"Mesa","1570","NE.15.28.11.1570"
"Mesa","1571","NE.15.28.11.1571"
"Mesa","1572","NE.15.28.11.1572"
"Mesa","1573","NE.15.28.11.1573"
"Establecimiento","GIMNASIO CHANGO SORIA","NE.15.28.12"
"Mesa","1603","NE.15.28.12.1603"
"Mesa","1604","NE.15.28.12.1604"
"Mesa","1605","NE.15.28.12.1605"
"Mesa","1606","NE.15.28.12.1606"
"Mesa","1607","NE.15.28.12.1607"
"Mesa","1608","NE.15.28.12.1608"
"Mesa","1609","NE.15.28.12.1609"
"Mesa","1610","NE.15.28.12.1610"
"Mesa","1611","NE.15.28.12.1611"
"Establecimiento","ESCUELA 313","NE.15.28.13"
"Mesa","1587","NE.15.28.13.1587"
"Mesa","1588","NE.15.28.13.1588"
"Mesa","1589","NE.15.28.13.1589"
"Mesa","1590","NE.15.28.13.1590"
"Mesa","1591","NE.15.28.13.1591"
"Establecimiento","SAN PABLO APOSTOL","NE.15.28.14"
"Mesa","1592","NE.15.28.14.1592"
"Mesa","1593","NE.15.28.14.1593"
"Mesa","1594","NE.15.28.14.1594"
"Mesa","1595","NE.15.28.14.1595"
"Mesa","1596","NE.15.28.14.1596"
"Mesa","1612","NE.15.28.14.1612"
"Mesa","1613","NE.15.28.14.1613"
"Establecimiento","ESCUELA 179","NE.15.28.2"
"Mesa","1527","NE.15.28.2.1527"
"Mesa","1528","NE.15.28.2.1528"
"Mesa","1529","NE.15.28.2.1529"
"Mesa","1530","NE.15.28.2.1530"
"Mesa","1531","NE.15.28.2.1531"
"Mesa","1532","NE.15.28.2.1532"
"Establecimiento","ESCUELA 274","NE.15.28.3"
"Mesa","1556","NE.15.28.3.1556"
"Mesa","1557","NE.15.28.3.1557"
"Mesa","1558","NE.15.28.3.1558"
"Mesa","1559","NE.15.28.3.1559"
"Mesa","1560","NE.15.28.3.1560"
"Mesa","1561","NE.15.28.3.1561"
"Establecimiento","C.P.E.M. 13","NE.15.28.4"
"Mesa","1533","NE.15.28.4.1533"
"Mesa","1534","NE.15.28.4.1534"
"Mesa","1535","NE.15.28.4.1535"
"Mesa","1536","NE.15.28.4.1536"
"Mesa","1537","NE.15.28.4.1537"
"Mesa","7047","NE.15.28.4.7047"
"Mesa","7048","NE.15.28.4.7048"
"Establecimiento","ESCUELA 89","NE.15.28.5"
"Mesa","1538","NE.15.28.5.1538"
"Mesa","1539","NE.15.28.5.1539"
"Mesa","1540","NE.15.28.5.1540"
"Mesa","1541","NE.15.28.5.1541"
"Mesa","1542","NE.15.28.5.1542"
"Mesa","1543","NE.15.28.5.1543"
"Mesa","1544","NE.15.28.5.1544"
"Mesa","1545","NE.15.28.5.1545"
"Establecimiento","ESCUELA 134","NE.15.28.6"
"Mesa","1546","NE.15.28.6.1546"
"Mesa","1547","NE.15.28.6.1547"
"Mesa","1548","NE.15.28.6.1548"
"Mesa","1549","NE.15.28.6.1549"
"Mesa","1550","NE.15.28.6.1550"
"Mesa","1551","NE.15.28.6.1551"
"Mesa","1552","NE.15.28.6.1552"
"Mesa","1553","NE.15.28.6.1553"
"Mesa","1554","NE.15.28.6.1554"
"Mesa","1555","NE.15.28.6.1555"
"Establecimiento","C.P.E.M.28","NE.15.28.7"
"Mesa","1562","NE.15.28.7.1562"
"Mesa","1563","NE.15.28.7.1563"
"Mesa","1564","NE.15.28.7.1564"
"Mesa","1565","NE.15.28.7.1565"
"Mesa","1566","NE.15.28.7.1566"
"Establecimiento","ESCUELA 142","NE.15.28.8"
"Mesa","1597","NE.15.28.8.1597"
"Mesa","1598","NE.15.28.8.1598"
"Mesa","1599","NE.15.28.8.1599"
"Mesa","1600","NE.15.28.8.1600"
"Mesa","1601","NE.15.28.8.1601"
"Mesa","1602","NE.15.28.8.1602"
"Establecimiento","ESCUELA 188","NE.15.28.9"
"Mesa","1574","NE.15.28.9.1574"
"Mesa","1575","NE.15.28.9.1575"
"Mesa","1576","NE.15.28.9.1576"
"Mesa","1577","NE.15.28.9.1577"
"Mesa","1578","NE.15.28.9.1578"
"Mesa","1579","NE.15.28.9.1579"
"Mesa","1580","NE.15.28.9.1580"
"Departamento","Los Lagos","NE.16"
"Localidad","Villa Angostura - Fuera de Radio","NE.16.1610C"
"Localidad","Villa Traful - Fuera de Radio","NE.16.1630C"
"Localidad","La Lipela","NE.16.1640C"
"Establecimiento","ESCUELA 11","NE.16.1640C.1"
"Mesa","1621","NE.16.1640C.1.1621"
"Mesa","1662","NE.16.1640C.1.1662"
"Localidad","Paso Coihue","NE.16.1650C"
"Establecimiento","CAMPAMENTO PEUMAYEN","NE.16.1650C.1"
"Mesa","1663","NE.16.1650C.1.1663"
"Localidad","Villa La Angostura","NE.16.33"
"Establecimiento","ESCUELA 104","NE.16.33.1"
"Mesa","1632","NE.16.33.1.1632"
"Mesa","1633","NE.16.33.1.1633"
"Mesa","1634","NE.16.33.1.1634"
"Mesa","1635","NE.16.33.1.1635"
"Mesa","1636","NE.16.33.1.1636"
"Mesa","1637","NE.16.33.1.1637"
"Mesa","1638","NE.16.33.1.1638"
"Establecimiento","C.P.E.M.  68","NE.16.33.2"
"Mesa","1639","NE.16.33.2.1639"
"Mesa","1640","NE.16.33.2.1640"
"Mesa","1641","NE.16.33.2.1641"
"Mesa","1642","NE.16.33.2.1642"
"Mesa","1643","NE.16.33.2.1643"
"Mesa","1644","NE.16.33.2.1644"
"Mesa","1645","NE.16.33.2.1645"
"Establecimiento","ESCUELA 353","NE.16.33.3"
"Mesa","1646","NE.16.33.3.1646"
"Mesa","1647","NE.16.33.3.1647"
"Mesa","1648","NE.16.33.3.1648"
"Mesa","1649","NE.16.33.3.1649"
"Mesa","1650","NE.16.33.3.1650"
"Mesa","1651","NE.16.33.3.1651"
"Mesa","1658","NE.16.33.3.1658"
"Establecimiento","GIMNASIO ENRIQUE BARBAGELATTA  CEF 7","NE.16.33.4"
"Mesa","1622","NE.16.33.4.1622"
"Mesa","1623","NE.16.33.4.1623"
"Mesa","1624","NE.16.33.4.1624"
"Mesa","1625","NE.16.33.4.1625"
"Mesa","1626","NE.16.33.4.1626"
"Mesa","1627","NE.16.33.4.1627"
"Mesa","1628","NE.16.33.4.1628"
"Mesa","1629","NE.16.33.4.1629"
"Mesa","1630","NE.16.33.4.1630"
"Mesa","1631","NE.16.33.4.1631"
"Establecimiento","ESCUELA 186","NE.16.33.5"
"Mesa","1652","NE.16.33.5.1652"
"Mesa","1653","NE.16.33.5.1653"
"Mesa","1654","NE.16.33.5.1654"
"Mesa","1655","NE.16.33.5.1655"
"Mesa","1656","NE.16.33.5.1656"
"Mesa","1657","NE.16.33.5.1657"
"Localidad","Villa Traful","NE.16.45"
"Establecimiento","ESCUELA 111","NE.16.45.1"
"Mesa","1659","NE.16.45.1.1659"
"Mesa","1660","NE.16.45.1.1660"
"Mesa","1661","NE.16.45.1.1661"
"Mesa","7049","NE.16.45.1.7049"
"Departamento","Zapala","NE.2"
"Localidad","Mariano Moreno","NE.2.21"
"Establecimiento","ESCUELA 135","NE.2.21.1"
"Mesa","1132","NE.2.21.1.1132"
"Mesa","1133","NE.2.21.1.1133"
"Mesa","1134","NE.2.21.1.1134"
"Mesa","1135","NE.2.21.1.1135"
"Establecimiento","C.P.E.M. 37","NE.2.21.2"
"Mesa","1136","NE.2.21.2.1136"
"Mesa","1137","NE.2.21.2.1137"
"Mesa","1138","NE.2.21.2.1138"
"Mesa","1139","NE.2.21.2.1139"
"Mesa","7020","NE.2.21.2.7020"
"Localidad","Ramon Castro - Fuera de Radio","NE.2.255C"
"Localidad","Barda Negra","NE.2.260C"
"Establecimiento","ESCUELA 215","NE.2.260C.1"
"Mesa","1145","NE.2.260C.1.1145"
"Localidad","Bajada Los Molles","NE.2.280C"
"Localidad","Laguna Blanca","NE.2.290C"
"Establecimiento","ESCUELA 217","NE.2.290C.1"
"Mesa","1148","NE.2.290C.1.1148"
"Localidad","Zapala","NE.2.36"
"Establecimiento","ESCUELA 218","NE.2.36.1"
"Mesa","1131","NE.2.36.1.1131"
"Establecimiento","E.P.E.T. 11","NE.2.36.10"
"Mesa","1058","NE.2.36.10.1058"
"Mesa","1059","NE.2.36.10.1059"
"Mesa","1060","NE.2.36.10.1060"
"Mesa","1061","NE.2.36.10.1061"
"Mesa","1062","NE.2.36.10.1062"
"Mesa","1063","NE.2.36.10.1063"
"Mesa","1064","NE.2.36.10.1064"
"Mesa","1065","NE.2.36.10.1065"
"Establecimiento","ESCUELA 12","NE.2.36.11"
"Mesa","1104","NE.2.36.11.1104"
"Mesa","1105","NE.2.36.11.1105"
"Mesa","1106","NE.2.36.11.1106"
"Mesa","1107","NE.2.36.11.1107"
"Mesa","1108","NE.2.36.11.1108"
"Mesa","1109","NE.2.36.11.1109"
"Establecimiento","PALACIO MUNICIPAL","NE.2.36.12"
"Mesa","7018","NE.2.36.12.7018"
"Mesa","7019","NE.2.36.12.7019"
"Establecimiento","C.P.E.M. 3","NE.2.36.13"
"Mesa","1072","NE.2.36.13.1072"
"Mesa","1073","NE.2.36.13.1073"
"Mesa","1074","NE.2.36.13.1074"
"Mesa","1075","NE.2.36.13.1075"
"Mesa","1076","NE.2.36.13.1076"
"Mesa","1077","NE.2.36.13.1077"
"Mesa","1078","NE.2.36.13.1078"
"Mesa","1079","NE.2.36.13.1079"
"Establecimiento","ESCUELA 307","NE.2.36.14"
"Mesa","1110","NE.2.36.14.1110"
"Mesa","1111","NE.2.36.14.1111"
"Mesa","1112","NE.2.36.14.1112"
"Mesa","1113","NE.2.36.14.1113"
"Mesa","1114","NE.2.36.14.1114"
"Establecimiento","E.P.E.T. 15","NE.2.36.15"
"Mesa","1115","NE.2.36.15.1115"
"Mesa","1116","NE.2.36.15.1116"
"Mesa","1117","NE.2.36.15.1117"
"Mesa","1118","NE.2.36.15.1118"
"Mesa","1119","NE.2.36.15.1119"
"Mesa","1120","NE.2.36.15.1120"
"Establecimiento","GIMNASIO MUNICIPAL ZAPALA","NE.2.36.16"
"Mesa","1121","NE.2.36.16.1121"
"Mesa","1122","NE.2.36.16.1122"
"Mesa","1123","NE.2.36.16.1123"
"Mesa","1124","NE.2.36.16.1124"
"Mesa","1125","NE.2.36.16.1125"
"Mesa","1126","NE.2.36.16.1126"
"Mesa","1127","NE.2.36.16.1127"
"Mesa","1128","NE.2.36.16.1128"
"Mesa","1129","NE.2.36.16.1129"
"Mesa","1130","NE.2.36.16.1130"
"Establecimiento","ESCUELA 326","NE.2.36.2"
"Mesa","1043","NE.2.36.2.1043"
"Mesa","1044","NE.2.36.2.1044"
"Mesa","1045","NE.2.36.2.1045"
"Mesa","1046","NE.2.36.2.1046"
"Mesa","1047","NE.2.36.2.1047"
"Establecimiento","ESCUELA 114","NE.2.36.3"
"Mesa","1052","NE.2.36.3.1052"
"Mesa","1053","NE.2.36.3.1053"
"Mesa","1054","NE.2.36.3.1054"
"Mesa","1055","NE.2.36.3.1055"
"Mesa","1056","NE.2.36.3.1056"
"Mesa","1057","NE.2.36.3.1057"
"Establecimiento","ESCUELA ESPECIAL 5","NE.2.36.4"
"Mesa","1080","NE.2.36.4.1080"
"Mesa","1081","NE.2.36.4.1081"
"Mesa","1082","NE.2.36.4.1082"
"Mesa","1083","NE.2.36.4.1083"
"Mesa","1084","NE.2.36.4.1084"
"Mesa","1085","NE.2.36.4.1085"
"Establecimiento","ESCUELA 3","NE.2.36.5"
"Mesa","1086","NE.2.36.5.1086"
"Mesa","1087","NE.2.36.5.1087"
"Mesa","1088","NE.2.36.5.1088"
"Mesa","1089","NE.2.36.5.1089"
"Mesa","1090","NE.2.36.5.1090"
"Mesa","1091","NE.2.36.5.1091"
"Mesa","1092","NE.2.36.5.1092"
"Establecimiento","ESCUELA 148","NE.2.36.6"
"Mesa","1093","NE.2.36.6.1093"
"Mesa","1094","NE.2.36.6.1094"
"Mesa","1095","NE.2.36.6.1095"
"Mesa","1096","NE.2.36.6.1096"
"Mesa","1097","NE.2.36.6.1097"
"Mesa","1098","NE.2.36.6.1098"
"Establecimiento","ESCUELA 185","NE.2.36.7"
"Mesa","1099","NE.2.36.7.1099"
"Mesa","1100","NE.2.36.7.1100"
"Mesa","1101","NE.2.36.7.1101"
"Mesa","1102","NE.2.36.7.1102"
"Mesa","1103","NE.2.36.7.1103"
"Establecimiento","ESCUELA 257","NE.2.36.8"
"Mesa","1048","NE.2.36.8.1048"
"Mesa","1049","NE.2.36.8.1049"
"Mesa","1050","NE.2.36.8.1050"
"Mesa","1051","NE.2.36.8.1051"
"Establecimiento","ESCUELA 156","NE.2.36.9"
"Mesa","1066","NE.2.36.9.1066"
"Mesa","1067","NE.2.36.9.1067"
"Mesa","1068","NE.2.36.9.1068"
"Mesa","1069","NE.2.36.9.1069"
"Mesa","1070","NE.2.36.9.1070"
"Mesa","1071","NE.2.36.9.1071"
"Localidad","Los Catutos","NE.2.46"
"Establecimiento","ESCUELA 37","NE.2.46.1"
"Mesa","1140","NE.2.46.1.1140"
"Mesa","1141","NE.2.46.1.1141"
"Localidad","Covunco Abajo","NE.2.47"
"Establecimiento","ESCUELA 87","NE.2.47.1"
"Mesa","1142","NE.2.47.1.1142"
"Mesa","7021","NE.2.47.1.7021"
"Localidad","Ramon Castro","NE.2.48"
"Establecimiento","ESCUELA 8","NE.2.48.1"
"Mesa","1143","NE.2.48.1.1143"
"Mesa","1144","NE.2.48.1.1144"
"Departamento","Añelo","NE.3"
"Localidad","San Patricio Del Chañar","NE.3.29"
"Establecimiento","ESCUELA 273","NE.3.29.1"
"Mesa","1149","NE.3.29.1.1149"
"Mesa","1150","NE.3.29.1.1150"
"Mesa","1151","NE.3.29.1.1151"
"Mesa","1152","NE.3.29.1.1152"
"Mesa","1153","NE.3.29.1.1153"
"Mesa","1154","NE.3.29.1.1154"
"Mesa","1155","NE.3.29.1.1155"
"Establecimiento","ESCUELA 191","NE.3.29.2"
"Mesa","1156","NE.3.29.2.1156"
"Mesa","1157","NE.3.29.2.1157"
"Mesa","1158","NE.3.29.2.1158"
"Mesa","1159","NE.3.29.2.1159"
"Mesa","1160","NE.3.29.2.1160"
"Mesa","1161","NE.3.29.2.1161"
"Mesa","1162","NE.3.29.2.1162"
"Establecimiento","C.P.E.M 31","NE.3.29.3"
"Mesa","1163","NE.3.29.3.1163"
"Mesa","1164","NE.3.29.3.1164"
"Mesa","1165","NE.3.29.3.1165"
"Mesa","1166","NE.3.29.3.1166"
"Mesa","7022","NE.3.29.3.7022"
"Mesa","7023","NE.3.29.3.7023"
"Establecimiento","ESCUELA 342","NE.3.29.4"
"Mesa","1167","NE.3.29.4.1167"
"Mesa","1168","NE.3.29.4.1168"
"Mesa","1169","NE.3.29.4.1169"
"Mesa","1170","NE.3.29.4.1170"
"Mesa","1171","NE.3.29.4.1171"
"Mesa","1172","NE.3.29.4.1172"
"Localidad","Añelo","NE.3.3"
"Establecimiento","ESCUELA 100","NE.3.3.1"
"Mesa","1173","NE.3.3.1.1173"
"Mesa","1174","NE.3.3.1.1174"
"Mesa","1175","NE.3.3.1.1175"
"Mesa","1176","NE.3.3.1.1176"
"Mesa","1177","NE.3.3.1.1177"
"Mesa","1192","NE.3.3.1.1192"
"Establecimiento","ESCUELA 350","NE.3.3.2"
"Mesa","1178","NE.3.3.2.1178"
"Mesa","1179","NE.3.3.2.1179"
"Mesa","1180","NE.3.3.2.1180"
"Mesa","1181","NE.3.3.2.1181"
"Mesa","7024","NE.3.3.2.7024"
"Establecimiento","POLIDAPORTIVO MUNICIPAL AÑELO","NE.3.3.3"
"Mesa","1182","NE.3.3.3.1182"
"Mesa","1183","NE.3.3.3.1183"
"Mesa","1184","NE.3.3.3.1184"
"Mesa","1185","NE.3.3.3.1185"
"Mesa","1186","NE.3.3.3.1186"
"Establecimiento","C.P.E.M 39","NE.3.3.4"
"Mesa","1187","NE.3.3.4.1187"
"Mesa","1188","NE.3.3.4.1188"
"Mesa","1189","NE.3.3.4.1189"
"Mesa","1190","NE.3.3.4.1190"
"Mesa","1191","NE.3.3.4.1191"
"Localidad","Añelo - Fuera de Radio","NE.3.320C"
"Localidad","Aguada San Roque","NE.3.38"
"Establecimiento","C.P.E.M 98 ANEXO AGUADA SAN ROQUE","NE.3.38.1"
"Mesa","1193","NE.3.38.1.1193"
"Localidad","Los Chihuidos","NE.3.39"
"Establecimiento","ALBERGUE 264","NE.3.39.1"
"Mesa","1194","NE.3.39.1.1194"
"Departamento","Pehuenches","NE.4"
"Localidad","Rincon De Los Sauces","NE.4.27"
"Establecimiento","ESCUELA 238","NE.4.27.1"
"Mesa","1195","NE.4.27.1.1195"
"Mesa","1196","NE.4.27.1.1196"
"Mesa","1197","NE.4.27.1.1197"
"Mesa","1198","NE.4.27.1.1198"
"Mesa","1199","NE.4.27.1.1199"
"Establecimiento","ESCUELA 300","NE.4.27.2"
"Mesa","1200","NE.4.27.2.1200"
"Mesa","1201","NE.4.27.2.1201"
"Mesa","1202","NE.4.27.2.1202"
"Mesa","1203","NE.4.27.2.1203"
"Mesa","1204","NE.4.27.2.1204"
"Mesa","1205","NE.4.27.2.1205"
"Establecimiento","ESCUELA 335","NE.4.27.3"
"Mesa","1216","NE.4.27.3.1216"
"Mesa","1217","NE.4.27.3.1217"
"Mesa","1218","NE.4.27.3.1218"
