"1","180","190","191","192","193","23","40","41","50","64","67","677","678","681","72","842","847","863","914","BLC","IMP","OBS","hora_proceso","numero","url"
10,4,16,20,1,5,5,10,3,1,4,6,115,6,6,16,9,5,0,13,13,0,1,"2023-07-23 19:25:01","692","https://cutralco.datosoficiales.com/resultados/CC/6/692/INT.json"
6,8,6,12,3,12,3,11,0,3,6,11,92,7,8,14,17,18,8,14,4,0,0,"2023-07-23 19:10:01","693","https://cutralco.datosoficiales.com/resultados/CC/6/693/INT.json"
10,4,8,20,6,10,6,4,1,3,6,12,82,8,8,17,20,23,3,10,9,0,0,"2023-07-23 20:05:01","694","https://cutralco.datosoficiales.com/resultados/CC/6/694/INT.json"
9,7,12,25,2,1,4,8,1,2,5,10,110,8,5,20,17,19,7,10,1,0,0,"2023-07-23 19:45:01","695","https://cutralco.datosoficiales.com/resultados/CC/6/695/INT.json"
17,4,10,10,9,3,9,11,0,2,8,5,95,7,5,20,14,15,8,13,10,0,0,"2023-07-23 19:40:01","696","https://cutralco.datosoficiales.com/resultados/CC/6/696/INT.json"
14,8,4,29,6,8,5,13,2,2,1,7,101,3,3,12,15,16,8,19,3,0,0,"2023-07-23 19:30:02","697","https://cutralco.datosoficiales.com/resultados/CC/6/697/INT.json"
18,8,8,9,5,3,4,7,5,2,8,13,109,7,6,23,16,13,3,14,6,0,0,"2023-07-23 19:45:01","698","https://cutralco.datosoficiales.com/resultados/CC/7/698/INT.json"
15,10,11,15,12,3,2,18,1,4,1,8,101,8,3,20,6,8,4,11,9,0,0,"2023-07-23 19:50:01","699","https://cutralco.datosoficiales.com/resultados/CC/7/699/INT.json"
14,3,6,21,12,4,12,3,1,6,1,8,82,12,4,13,13,16,7,18,9,0,0,"2023-07-23 19:45:01","700","https://cutralco.datosoficiales.com/resultados/CC/7/700/INT.json"
13,2,6,12,10,3,4,9,1,4,8,15,109,3,7,28,14,12,4,14,2,0,0,"2023-07-23 19:50:01","701","https://cutralco.datosoficiales.com/resultados/CC/7/701/INT.json"
10,6,7,11,10,4,8,5,1,7,4,7,101,5,3,19,13,23,4,12,9,0,1,"2023-07-23 19:50:01","702","https://cutralco.datosoficiales.com/resultados/CC/7/702/INT.json"
29,6,2,8,5,3,6,8,5,4,4,6,94,12,8,16,21,5,7,14,8,0,0,"2023-07-23 19:50:01","703","https://cutralco.datosoficiales.com/resultados/CC/7/703/INT.json"
15,10,13,18,3,9,11,8,1,2,4,10,95,9,5,17,12,17,5,14,9,0,1,"2023-07-23 19:50:01","709","https://cutralco.datosoficiales.com/resultados/CC/8/709/INT.json"
