"1","151","166","180","190","191","192","193","23","40","41","50","64","67","673","674","675","72","74","842","863","882","883","901","908","914","915","BLC","IMP","OBS","REC","hora_proceso","numero","url"
1,51,2,3,6,10,8,3,6,16,3,3,5,13,52,5,5,18,22,3,5,3,3,5,10,6,4,7,0,0,0,"2023-04-16 19:15:01","734","https://neuquen.datosoficiales.com/resultados/NE/1/10/16/734/GOB.json"
3,32,2,5,6,5,2,4,5,22,6,3,6,22,60,6,6,21,20,5,1,4,3,6,9,5,2,7,0,0,0,"2023-04-16 19:35:01","735","https://neuquen.datosoficiales.com/resultados/NE/1/10/16/735/GOB.json"
4,42,3,2,6,13,8,6,2,21,3,4,5,10,54,3,4,18,18,5,2,1,4,5,9,3,0,7,0,0,0,"2023-04-16 19:15:01","736","https://neuquen.datosoficiales.com/resultados/NE/1/10/16/736/GOB.json"
2,45,1,2,2,11,4,6,4,20,4,5,4,14,77,1,3,16,24,1,1,2,4,3,9,4,3,7,0,0,0,"2023-04-16 19:15:01","737","https://neuquen.datosoficiales.com/resultados/NE/1/10/16/737/GOB.json"
4,51,4,5,9,10,5,6,4,18,2,4,6,18,61,2,10,16,19,4,2,3,1,2,5,2,2,7,0,0,0,"2023-04-16 19:15:01","738","https://neuquen.datosoficiales.com/resultados/NE/1/10/16/738/GOB.json"
0,61,1,4,7,19,5,5,4,14,3,9,3,16,35,1,9,9,20,2,0,2,2,1,7,2,3,4,0,0,0,"2023-04-16 19:15:01","739","https://neuquen.datosoficiales.com/resultados/NE/1/10/16/739/GOB.json"
0,32,2,6,6,11,9,11,3,26,4,10,3,17,50,2,1,20,19,5,2,3,4,6,6,2,5,9,0,0,0,"2023-04-16 21:20:01","675","https://neuquen.datosoficiales.com/resultados/NE/1/10/2/675/GOB.json"
6,53,0,8,7,8,6,4,2,16,0,7,0,9,44,7,2,19,29,0,2,4,2,6,9,5,2,8,0,1,0,"2023-04-16 21:20:01","676","https://neuquen.datosoficiales.com/resultados/NE/1/10/2/676/GOB.json"
3,46,3,4,7,14,3,11,2,17,5,6,4,17,49,9,4,17,12,4,5,1,1,5,7,2,2,11,0,0,0,"2023-04-16 21:20:01","677","https://neuquen.datosoficiales.com/resultados/NE/1/10/2/677/GOB.json"
2,37,2,6,7,18,7,5,6,24,3,2,3,13,64,6,5,15,20,0,3,3,0,5,8,3,1,2,0,0,0,"2023-04-16 21:20:01","678","https://neuquen.datosoficiales.com/resultados/NE/1/10/2/678/GOB.json"
1,48,6,2,5,12,3,9,4,17,1,0,8,12,48,7,7,14,19,2,2,3,4,5,17,5,0,4,0,0,0,"2023-04-16 21:20:01","679","https://neuquen.datosoficiales.com/resultados/NE/1/10/2/679/GOB.json"
1,41,2,4,3,9,5,5,9,21,2,4,3,23,59,4,6,15,19,4,3,1,2,5,7,3,3,10,0,0,0,"2023-04-16 21:20:01","680","https://neuquen.datosoficiales.com/resultados/NE/1/10/2/680/GOB.json"
5,37,2,2,6,12,4,4,4,18,6,4,4,26,46,4,3,20,19,1,2,3,0,4,10,4,1,16,0,2,0,"2023-04-16 19:45:01","687","https://neuquen.datosoficiales.com/resultados/NE/1/10/3/687/GOB.json"
2,44,3,5,6,18,11,8,4,18,4,1,4,13,54,6,4,13,17,3,0,4,3,5,7,2,4,6,0,0,0,"2023-04-16 19:45:01","688","https://neuquen.datosoficiales.com/resultados/NE/1/10/3/688/GOB.json"
1,47,4,3,4,8,4,5,3,21,5,5,3,16,57,6,1,21,21,5,4,2,3,2,5,4,2,7,0,1,0,"2023-04-16 19:40:01","689","https://neuquen.datosoficiales.com/resultados/NE/1/10/3/689/GOB.json"
1,36,4,4,6,14,3,9,2,18,5,0,9,14,71,7,2,22,23,3,1,3,1,4,4,3,2,15,0,0,0,"2023-04-16 19:55:01","690","https://neuquen.datosoficiales.com/resultados/NE/1/10/3/690/GOB.json"
3,46,3,2,8,10,7,5,6,15,4,4,7,19,47,5,3,14,22,4,2,1,0,3,13,4,2,6,0,5,0,"2023-04-16 19:45:01","691","https://neuquen.datosoficiales.com/resultados/NE/1/10/3/691/GOB.json"
3,27,2,4,3,11,6,5,3,20,9,4,5,18,55,5,11,18,21,1,3,2,0,4,9,5,1,12,0,0,0,"2023-04-16 19:20:01","652","https://neuquen.datosoficiales.com/resultados/NE/1/10/4/652/GOB.json"
1,29,1,11,3,14,8,6,4,11,7,0,10,12,46,10,16,11,12,6,3,4,3,6,9,2,1,6,0,1,0,"2023-04-16 20:15:01","653","https://neuquen.datosoficiales.com/resultados/NE/1/10/4/653/GOB.json"
2,44,0,5,9,22,8,6,5,7,2,6,7,11,43,3,11,15,8,3,0,5,1,3,18,4,2,7,0,0,0,"2023-04-16 19:15:01","654","https://neuquen.datosoficiales.com/resultados/NE/1/10/4/654/GOB.json"
5,31,2,5,6,20,6,3,3,19,7,4,4,13,44,4,15,16,16,2,1,1,2,5,8,1,1,5,0,0,0,"2023-04-16 19:15:01","655","https://neuquen.datosoficiales.com/resultados/NE/1/10/4/655/GOB.json"
1,35,3,8,7,16,7,6,2,14,2,2,8,8,53,4,15,13,13,2,1,2,0,6,9,3,1,6,0,0,0,"2023-04-16 20:05:01","656","https://neuquen.datosoficiales.com/resultados/NE/1/10/4/656/GOB.json"
4,43,3,2,4,9,4,4,5,15,5,3,5,22,45,7,2,22,21,3,2,2,4,4,4,4,3,12,0,0,0,"2023-04-16 19:35:01","692","https://neuquen.datosoficiales.com/resultados/NE/1/10/5/692/GOB.json"
5,38,3,4,4,13,5,5,4,27,3,2,3,17,56,5,5,20,20,2,0,1,2,4,7,1,1,7,0,0,0,"2023-04-16 19:40:01","693","https://neuquen.datosoficiales.com/resultados/NE/1/10/5/693/GOB.json"
3,47,3,4,7,14,5,6,5,22,4,6,7,16,52,3,5,15,20,3,2,4,2,1,7,2,2,8,0,0,0,"2023-04-16 19:20:01","694","https://neuquen.datosoficiales.com/resultados/NE/1/10/5/694/GOB.json"
1,49,1,1,4,11,7,6,4,27,2,5,2,14,49,8,0,28,24,5,2,2,1,7,5,2,3,3,0,0,0,"2023-04-16 19:40:01","695","https://neuquen.datosoficiales.com/resultados/NE/1/10/5/695/GOB.json"
8,36,4,5,1,9,1,3,1,17,4,3,7,20,65,5,4,17,29,2,3,3,2,2,6,3,1,6,0,0,1,"2023-04-16 19:35:01","696","https://neuquen.datosoficiales.com/resultados/NE/1/10/5/696/GOB.json"
4,41,2,4,8,11,6,6,5,16,3,4,5,18,53,8,4,21,18,4,5,6,2,3,5,1,1,5,0,0,0,"2023-04-16 20:10:01","697","https://neuquen.datosoficiales.com/resultados/NE/1/10/5/697/GOB.json"
0,33,3,6,5,10,3,3,4,13,5,4,7,26,49,3,5,29,31,6,4,2,2,3,5,3,2,11,0,0,0,"2023-04-16 20:15:01","698","https://neuquen.datosoficiales.com/resultados/NE/1/10/6/698/GOB.json"
1,43,0,10,4,17,2,8,4,16,4,4,8,25,56,1,2,16,25,3,0,5,1,6,9,2,0,7,0,0,0,"2023-04-16 19:45:01","699","https://neuquen.datosoficiales.com/resultados/NE/1/10/6/699/GOB.json"
2,30,3,1,6,6,6,2,8,18,9,5,4,19,46,6,5,25,20,1,3,1,2,2,8,4,1,12,0,0,0,"2023-04-16 19:50:01","700","https://neuquen.datosoficiales.com/resultados/NE/1/10/6/700/GOB.json"
2,34,5,9,5,9,4,6,6,21,9,4,1,20,57,5,2,17,21,5,5,3,2,5,9,2,3,7,0,0,0,"2023-04-16 20:15:01","701","https://neuquen.datosoficiales.com/resultados/NE/1/10/6/701/GOB.json"
4,44,6,4,3,11,1,5,5,12,2,1,7,19,57,3,2,25,19,3,2,2,4,5,4,2,4,7,3,0,0,"2023-04-16 20:15:01","702","https://neuquen.datosoficiales.com/resultados/NE/1/10/6/702/GOB.json"
2,58,2,5,3,14,2,2,3,25,2,0,1,22,56,8,4,10,17,4,2,4,1,2,3,4,2,11,0,0,0,"2023-04-16 19:55:01","703","https://neuquen.datosoficiales.com/resultados/NE/1/10/6/703/GOB.json"
4,52,2,5,4,15,4,1,5,26,3,4,9,15,58,8,1,21,14,2,4,0,3,6,2,2,1,9,0,0,0,"2023-04-16 19:55:01","704","https://neuquen.datosoficiales.com/resultados/NE/1/10/7/704/GOB.json"
1,55,3,1,4,15,6,3,2,24,1,4,7,17,39,10,3,17,25,2,3,1,1,6,3,3,3,6,0,0,0,"2023-04-16 19:20:01","705","https://neuquen.datosoficiales.com/resultados/NE/1/10/7/705/GOB.json"
5,36,3,7,4,10,3,7,5,18,5,5,9,23,58,4,0,21,20,1,1,3,1,8,6,3,2,13,0,0,0,"2023-04-16 19:50:01","706","https://neuquen.datosoficiales.com/resultados/NE/1/10/7/706/GOB.json"
5,45,5,9,6,5,7,4,3,23,1,6,6,10,49,6,7,15,25,3,4,1,3,6,7,4,3,9,0,0,0,"2023-04-16 19:40:01","707","https://neuquen.datosoficiales.com/resultados/NE/1/10/7/707/GOB.json"
5,43,2,7,1,10,6,6,4,19,3,3,1,23,50,10,3,26,20,4,2,1,3,7,10,1,5,11,0,1,0,"2023-04-16 19:50:01","708","https://neuquen.datosoficiales.com/resultados/NE/1/10/7/708/GOB.json"
1,39,0,7,7,12,4,8,2,15,3,6,2,18,43,8,9,9,15,8,3,3,0,4,17,2,4,5,0,0,0,"2023-04-16 19:40:01","657","https://neuquen.datosoficiales.com/resultados/NE/1/10/8/657/GOB.json"
2,41,2,5,4,12,4,9,2,17,3,2,10,12,53,8,12,13,5,2,0,0,1,6,8,2,1,3,0,1,2,"2023-04-16 19:40:01","658","https://neuquen.datosoficiales.com/resultados/NE/1/10/8/658/GOB.json"
0,18,0,8,6,10,4,5,2,11,4,4,7,16,42,3,16,18,13,1,3,0,3,3,12,4,1,13,5,0,0,"2023-04-16 20:25:01","659","https://neuquen.datosoficiales.com/resultados/NE/1/10/8/659/GOB.json"
2,41,6,9,3,11,3,6,3,15,5,6,14,14,39,3,9,15,11,5,2,3,1,2,8,4,1,6,0,0,0,"2023-04-16 20:25:01","660","https://neuquen.datosoficiales.com/resultados/NE/1/10/8/660/GOB.json"
0,25,3,6,6,16,5,4,5,17,4,4,6,14,43,5,12,13,13,7,1,2,3,4,18,5,1,4,0,0,0,"2023-04-16 19:40:01","661","https://neuquen.datosoficiales.com/resultados/NE/1/10/8/661/GOB.json"
3,47,1,6,5,14,3,5,6,13,4,5,10,13,37,6,12,16,12,2,3,2,2,2,11,2,2,4,0,0,0,"2023-04-16 19:40:01","662","https://neuquen.datosoficiales.com/resultados/NE/1/10/9/662/GOB.json"
2,35,2,4,4,12,3,3,6,12,3,7,7,7,60,7,12,17,13,1,2,2,2,1,14,1,2,3,0,0,0,"2023-04-16 20:00:01","663","https://neuquen.datosoficiales.com/resultados/NE/1/10/9/663/GOB.json"
4,35,0,6,6,20,6,3,2,15,4,7,4,11,49,11,7,13,11,5,2,4,3,5,9,1,2,12,0,1,0,"2023-04-16 19:30:01","664","https://neuquen.datosoficiales.com/resultados/NE/1/10/9/664/GOB.json"
4,25,1,2,1,12,7,5,5,17,7,5,13,21,50,5,9,16,16,2,1,4,3,4,5,2,1,5,0,0,0,"2023-04-16 19:40:01","665","https://neuquen.datosoficiales.com/resultados/NE/1/10/9/665/GOB.json"
3,94,7,4,10,25,19,6,3,2,4,6,7,0,4,1,4,0,0,1,7,4,2,4,7,7,2,1,0,3,0,"2023-04-16 19:50:01","787","https://neuquen.datosoficiales.com/resultados/NE/1/11/1/787/GOB.json"
5,84,5,4,7,28,16,8,2,0,5,4,4,0,1,2,10,2,2,3,2,7,3,3,7,10,3,6,0,0,0,"2023-04-16 19:50:01","788","https://neuquen.datosoficiales.com/resultados/NE/1/11/1/788/GOB.json"
3,90,1,8,7,35,15,6,4,3,1,5,6,0,0,1,7,0,2,1,3,4,3,9,5,8,3,3,0,0,0,"2023-04-16 19:50:01","789","https://neuquen.datosoficiales.com/resultados/NE/1/11/1/789/GOB.json"
4,68,4,5,10,35,17,8,0,2,7,3,10,3,4,5,1,2,0,4,3,8,1,8,4,8,2,1,0,1,0,"2023-04-16 19:50:01","790","https://neuquen.datosoficiales.com/resultados/NE/1/11/1/790/GOB.json"
5,78,1,3,6,31,15,10,5,1,3,7,6,2,4,1,3,0,0,4,4,10,2,3,10,12,2,3,0,0,0,"2023-04-16 19:50:01","791","https://neuquen.datosoficiales.com/resultados/NE/1/11/1/791/GOB.json"
6,75,4,4,7,23,14,9,5,1,6,5,4,1,1,1,2,1,0,2,8,8,3,4,7,13,10,1,0,1,0,"2023-04-16 19:50:01","792","https://neuquen.datosoficiales.com/resultados/NE/1/11/1/792/GOB.json"
0,3,0,1,2,3,0,0,1,3,1,1,1,3,2,0,0,1,2,0,0,1,1,1,0,4,1,1,0,1,0,"2023-04-16 19:15:01","785","https://neuquen.datosoficiales.com/resultados/NE/1/120C/1/785/GOB.json"
0,17,2,4,1,8,4,3,1,4,4,1,5,1,3,0,5,0,3,3,2,2,1,1,3,2,0,0,0,0,0,"2023-04-16 19:15:01","930","https://neuquen.datosoficiales.com/resultados/NE/1/170C/1/930/GOB.json"
2,39,2,10,1,21,10,8,5,2,5,6,11,0,9,7,30,3,0,3,5,3,3,7,29,3,1,7,0,0,0,"2023-04-16 19:35:01","140","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/140/GOB.json"
2,41,7,11,10,21,15,6,4,2,6,1,19,1,13,13,22,0,0,3,1,5,2,5,33,1,2,7,0,0,0,"2023-04-16 19:30:01","141","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/141/GOB.json"
4,40,2,14,6,28,7,14,2,1,6,7,13,2,11,8,34,2,2,5,2,4,3,4,29,3,1,6,0,1,0,"2023-04-16 19:30:01","142","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/142/GOB.json"
7,57,5,10,5,13,8,14,0,4,6,5,24,1,5,4,24,1,0,1,5,5,1,8,25,1,3,6,0,0,0,"2023-04-16 19:30:01","143","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/143/GOB.json"
