"1","151","166","180","190","191","192","193","23","40","41","50","64","67","673","674","675","72","74","842","858","863","865","867","880","882","883","887","900","901","903","905","907","908","910","911","912","913","914","915","BLC","IMP","OBS","REC","hora_proceso","numero","url"
1,44,6,9,7,17,5,5,1,3,7,0,13,2,11,3,15,,3,3,1,4,3,2,,8,,5,6,8,4,2,5,26,,,,,4,1,10,0,0,0,"2023-04-16 19:15:01","162","https://neuquen.datosoficiales.com/resultados/NE/1/22/104/162/INT.json"
4,39,8,3,6,8,7,8,4,2,4,2,20,6,6,11,12,,7,2,3,3,1,7,,4,,2,3,5,4,3,8,23,,,,,10,3,10,0,0,0,"2023-04-16 19:15:01","163","https://neuquen.datosoficiales.com/resultados/NE/1/22/104/163/INT.json"
6,39,8,8,2,8,5,5,13,10,1,3,3,3,7,14,3,,3,1,2,5,5,7,,10,,7,5,13,9,2,12,28,,,,,14,6,24,0,0,0,"2023-04-16 19:25:01","478","https://neuquen.datosoficiales.com/resultados/NE/1/22/105/478/INT.json"
5,36,4,6,3,13,3,5,5,11,3,1,6,9,8,22,5,,5,2,2,5,3,11,,11,,4,8,12,3,2,10,23,,,,,4,6,30,0,0,1,"2023-04-16 19:25:01","479","https://neuquen.datosoficiales.com/resultados/NE/1/22/105/479/INT.json"
2,37,7,4,4,6,3,1,9,9,9,3,3,7,6,10,1,,9,4,4,7,4,8,,6,,6,3,14,3,2,9,28,,,,,5,4,28,0,0,0,"2023-04-16 19:15:01","480","https://neuquen.datosoficiales.com/resultados/NE/1/22/105/480/INT.json"
12,30,7,6,6,15,4,7,9,4,8,3,8,8,3,16,3,,7,2,2,7,3,9,,14,,3,8,13,4,1,11,19,,,,,9,5,29,0,0,0,"2023-04-16 19:45:01","481","https://neuquen.datosoficiales.com/resultados/NE/1/22/105/481/INT.json"
5,43,7,5,4,17,6,3,4,12,3,3,7,1,4,13,4,,3,4,4,5,3,5,,12,,3,6,8,11,5,7,38,,,,,9,1,23,0,0,0,"2023-04-16 19:15:01","482","https://neuquen.datosoficiales.com/resultados/NE/1/22/105/482/INT.json"
5,41,4,7,4,10,2,4,9,10,4,3,6,5,7,17,1,,7,0,2,7,0,4,,10,,3,7,12,6,1,14,21,,,,,6,8,34,0,0,0,"2023-04-16 19:15:01","483","https://neuquen.datosoficiales.com/resultados/NE/1/22/105/483/INT.json"
5,31,4,2,3,13,9,5,16,12,3,5,2,6,2,19,3,,5,1,1,5,2,7,,8,,3,6,14,8,4,7,33,,,,,9,3,21,0,0,0,"2023-04-16 19:30:01","484","https://neuquen.datosoficiales.com/resultados/NE/1/22/105/484/INT.json"
8,31,8,5,4,9,1,5,7,5,3,5,11,5,5,23,4,,6,5,3,8,3,5,,7,,2,16,11,7,0,3,28,,,,,6,6,23,0,0,0,"2023-04-16 19:15:01","604","https://neuquen.datosoficiales.com/resultados/NE/1/22/106/604/INT.json"
7,46,11,6,3,14,2,6,6,8,1,2,11,1,7,10,3,,2,4,5,7,2,8,,7,,1,8,13,9,4,10,16,,,,,5,1,19,0,0,0,"2023-04-16 19:15:01","605","https://neuquen.datosoficiales.com/resultados/NE/1/22/106/605/INT.json"
