"clase_ubicacion","descripcion_ubicacion","id_ubicacion"
"Distrito","Córdoba","CO"
"Departamento","Capital","CO.1"
"Establecimiento","ESC.NORMAL SARSFIELD","CO.19.863.1174"
"Mesa","7318","CO.19.863.1174.7318"
"Mesa","7319","CO.19.863.1174.7319"
"Mesa","7320","CO.19.863.1174.7320"
"Mesa","7321","CO.19.863.1174.7321"
"Mesa","7322","CO.19.863.1174.7322"
"Mesa","7323","CO.19.863.1174.7323"
"Mesa","7324","CO.19.863.1174.7324"
"Mesa","7325","CO.19.863.1174.7325"
"Mesa","7326","CO.19.863.1174.7326"
"Mesa","7327","CO.19.863.1174.7327"
"Establecimiento","ESC MARIANO MORENO","CO.19.863.1175"
"Mesa","7294","CO.19.863.1175.7294"
"Mesa","7295","CO.19.863.1175.7295"
"Mesa","7296","CO.19.863.1175.7296"
"Mesa","7297","CO.19.863.1175.7297"
"Mesa","7298","CO.19.863.1175.7298"
"Mesa","7299","CO.19.863.1175.7299"
"Mesa","7300","CO.19.863.1175.7300"
"Mesa","7301","CO.19.863.1175.7301"
"Establecimiento","ESC MERCEDES DE SAN MARTIN","CO.19.863.1176"
"Mesa","7374","CO.19.863.1176.7374"
"Mesa","7375","CO.19.863.1176.7375"
"Mesa","7376","CO.19.863.1176.7376"
"Mesa","7377","CO.19.863.1176.7377"
"Mesa","7378","CO.19.863.1176.7378"
"Establecimiento","ESC MANUEL BELGRANO","CO.19.863.1177"
"Mesa","7338","CO.19.863.1177.7338"
"Mesa","7339","CO.19.863.1177.7339"
"Mesa","7340","CO.19.863.1177.7340"
"Mesa","7341","CO.19.863.1177.7341"
"Mesa","7342","CO.19.863.1177.7342"
"Mesa","7343","CO.19.863.1177.7343"
"Establecimiento","ESC C CENTENARIO-IPEM N° 146","CO.19.863.1178"
"Mesa","7351","CO.19.863.1178.7351"
"Mesa","7352","CO.19.863.1178.7352"
"Mesa","7353","CO.19.863.1178.7353"
"Mesa","7354","CO.19.863.1178.7354"
"Mesa","7355","CO.19.863.1178.7355"
"Mesa","7356","CO.19.863.1178.7356"
"Mesa","7357","CO.19.863.1178.7357"
"Establecimiento","ESC GENERAL SAN MARTIN","CO.19.863.1179"
"Mesa","7328","CO.19.863.1179.7328"
"Mesa","7329","CO.19.863.1179.7329"
"Mesa","7330","CO.19.863.1179.7330"
"Mesa","7331","CO.19.863.1179.7331"
"Mesa","7332","CO.19.863.1179.7332"
"Mesa","7333","CO.19.863.1179.7333"
"Mesa","7334","CO.19.863.1179.7334"
"Mesa","7335","CO.19.863.1179.7335"
"Mesa","7336","CO.19.863.1179.7336"
"Mesa","7337","CO.19.863.1179.7337"
"Establecimiento","ESC DOLORES AGUIRRE DE FUNES","CO.19.863.1180"
"Mesa","7358","CO.19.863.1180.7358"
"Mesa","7359","CO.19.863.1180.7359"
"Mesa","7360","CO.19.863.1180.7360"
"Mesa","7361","CO.19.863.1180.7361"
"Mesa","7362","CO.19.863.1180.7362"
"Mesa","7363","CO.19.863.1180.7363"
"Mesa","7364","CO.19.863.1180.7364"
"Mesa","7365","CO.19.863.1180.7365"
"Establecimiento","INST PBRO J V BRIZUELA","CO.19.863.1181"
"Mesa","7302","CO.19.863.1181.7302"
"Mesa","7303","CO.19.863.1181.7303"
"Mesa","7304","CO.19.863.1181.7304"
"Mesa","7305","CO.19.863.1181.7305"
"Mesa","7306","CO.19.863.1181.7306"
"Mesa","7307","CO.19.863.1181.7307"
"Mesa","7308","CO.19.863.1181.7308"
"Mesa","7309","CO.19.863.1181.7309"
"Localidad","San Jose (Circ. 275)","CO.19.864"
"Establecimiento","ESC EMILIO FELIPE OLMOS","CO.19.864.1194"
"Mesa","7431","CO.19.864.1194.7431"
"Mesa","7432","CO.19.864.1194.7432"
"Mesa","7433","CO.19.864.1194.7433"
"Mesa","7434","CO.19.864.1194.7434"
"Mesa","7435","CO.19.864.1194.7435"
"Mesa","7436","CO.19.864.1194.7436"
"Mesa","7437","CO.19.864.1194.7437"
"Departamento","Calamuchita","CO.2"
"Localidad","La Cruz","CO.2.203"
"Establecimiento","ESC PROV DOMINGO F SARMIENTO","CO.2.203.458"
"Mesa","3315","CO.2.203.458.3315"
"Mesa","3316","CO.2.203.458.3316"
"Mesa","3317","CO.2.203.458.3317"
"Establecimiento","INST DR D VELEZ SARSFIELD","CO.2.203.459"
"Mesa","3318","CO.2.203.459.3318"
"Mesa","3319","CO.2.203.459.3319"
"Localidad","Las Bajadas","CO.2.237"
"Establecimiento","ESC. DR. JUAN M. ALBARENQUE","CO.2.237.472"
"Mesa","3377","CO.2.237.472.3377"
"Localidad","Los Molinos","CO.2.276"
"Establecimiento","ESC PROV JUAN LARREA","CO.2.276.482"
"Mesa","3424","CO.2.276.482.3424"
"Mesa","3425","CO.2.276.482.3425"
"Localidad","Lutti","CO.2.286"
"Establecimiento","ESC. PROV. L. LUGONES","CO.2.286.460"
"Mesa","3320","CO.2.286.460.3320"
"Localidad","San Agustín","CO.2.387"
"Establecimiento","ESC. PROV.GRAL. SAN MARTIN","CO.2.387.479"
"Mesa","3413","CO.2.387.479.3413"
"Mesa","3414","CO.2.387.479.3414"
"Mesa","3415","CO.2.387.479.3415"
"Mesa","3416","CO.2.387.479.3416"
"Mesa","3417","CO.2.387.479.3417"
"Establecimiento","ESC SAN JOSE","CO.2.387.480"
"Mesa","3418","CO.2.387.480.3418"
"Mesa","3419","CO.2.387.480.3419"
"Mesa","3420","CO.2.387.480.3420"
"Mesa","3421","CO.2.387.480.3421"
"Mesa","3422","CO.2.387.480.3422"
"Localidad","Segunda Usina","CO.2.436"
"Establecimiento","ESC RITA AUDELINA ZABALA DEL SALGADO","CO.2.436.488"
"Mesa","3469","CO.2.436.488.3469"
"Localidad","Villa Cañada del Sauce","CO.2.468"
"Establecimiento","ESC.PROV. A.ALSINA","CO.2.468.462"
"Mesa","3322","CO.2.468.462.3322"
"Localidad","Amboy (Circ. 15)","CO.2.643"
"Establecimiento","ESC PROV D VELEZ SARSFIELD","CO.2.643.449"
"Mesa","3283","CO.2.643.449.3283"
"Mesa","3284","CO.2.643.449.3284"
"Localidad","Villa Amancay (Circ. 15A)","CO.2.644"
"Establecimiento","ESC.PROV.R.SAENZ PEÑA","CO.2.644.450"
"Mesa","3285","CO.2.644.450.3285"
"Mesa","3286","CO.2.644.450.3286"
"Mesa","3287","CO.2.644.450.3287"
"Localidad","Athos Pampa (Circ. 16)","CO.2.645"
"Establecimiento","ESC PROV. M.BELGRANO","CO.2.645.451"
"Mesa","3288","CO.2.645.451.3288"
"Localidad","Villa La Merced (Circ. 16A)","CO.2.646"
"Establecimiento","ESC INGENIERO JUAN EUGENIO MAGGI","CO.2.646.452"
"Mesa","3289","CO.2.646.452.3289"
"Localidad","Champaqui (Circ. 16B)","CO.2.647"
"Establecimiento","ESC.PROV. F.AMEGHINO","CO.2.647.453"
"Mesa","3290","CO.2.647.453.3290"
"Localidad","Villa Berna (Circ. 16C)","CO.2.648"
"Establecimiento","ESC. JOAQUIN V. GONZALEZ","CO.2.648.454"
"Mesa","3291","CO.2.648.454.3291"
"Localidad","Embalse (Circ. 17)","CO.2.649"
"Establecimiento","ESC R. OBLIGADO","CO.2.649.455"
"Mesa","3308","CO.2.649.455.3308"
"Mesa","3309","CO.2.649.455.3309"
"Mesa","3310","CO.2.649.455.3310"
"Mesa","3311","CO.2.649.455.3311"
"Mesa","3312","CO.2.649.455.3312"
"Mesa","3313","CO.2.649.455.3313"
"Mesa","3314","CO.2.649.455.3314"
"Establecimiento","ESC B. ROLDAN","CO.2.649.456"
"Mesa","3300","CO.2.649.456.3300"
"Mesa","3301","CO.2.649.456.3301"
"Mesa","3302","CO.2.649.456.3302"
"Mesa","3303","CO.2.649.456.3303"
"Mesa","3304","CO.2.649.456.3304"
"Mesa","3305","CO.2.649.456.3305"
"Mesa","3306","CO.2.649.456.3306"
"Mesa","3307","CO.2.649.456.3307"
"Establecimiento","IPEAY T N° 347 DR ALEJANDRO DEGENARO","CO.2.649.457"
"Mesa","3292","CO.2.649.457.3292"
"Mesa","3293","CO.2.649.457.3293"
"Mesa","3294","CO.2.649.457.3294"
"Mesa","3295","CO.2.649.457.3295"
"Mesa","3296","CO.2.649.457.3296"
"Mesa","3297","CO.2.649.457.3297"
"Mesa","3298","CO.2.649.457.3298"
"Mesa","3299","CO.2.649.457.3299"
"Localidad","Caleras De Calamuchita (Circ. 18B)","CO.2.650"
"Establecimiento","ESC PROV-FRANCISCO ORTIZ DE OCAMPO","CO.2.650.461"
"Mesa","3321","CO.2.650.461.3321"
"Localidad","Villa Quillinzo (Circ. 18D)","CO.2.651"
"Establecimiento","ESC.PROV.PADRE FELIX ENRIQUE","CO.2.651.463"
"Mesa","3323","CO.2.651.463.3323"
"Mesa","3324","CO.2.651.463.3324"
"Localidad","Los Condores (Circ. 19)","CO.2.652"
"Establecimiento","ESC SAGRADO CORAZON","CO.2.652.464"
"Mesa","3331","CO.2.652.464.3331"
"Mesa","3332","CO.2.652.464.3332"
"Mesa","3333","CO.2.652.464.3333"
"Establecimiento","ESC BALDOMERO E FERNANDEZ M","CO.2.652.465"
"Mesa","3325","CO.2.652.465.3325"
"Mesa","3326","CO.2.652.465.3326"
"Mesa","3327","CO.2.652.465.3327"
"Mesa","3328","CO.2.652.465.3328"
"Mesa","3329","CO.2.652.465.3329"
"Mesa","3330","CO.2.652.465.3330"
"Localidad","Los Reartes (Circ. 20)","CO.2.653"
"Establecimiento","ESC PROV PEDRO B PALACIOS","CO.2.653.466"
"Mesa","3334","CO.2.653.466.3334"
"Mesa","3335","CO.2.653.466.3335"
"Mesa","3336","CO.2.653.466.3336"
"Mesa","3337","CO.2.653.466.3337"
"Mesa","3338","CO.2.653.466.3338"
"Mesa","3339","CO.2.653.466.3339"
"Mesa","3340","CO.2.653.466.3340"
"Localidad","Villa General Belgrano (Circ. 20A)","CO.2.654"
"Establecimiento","ESC SAGRADO CORAZON","CO.2.654.467"
"Mesa","3362","CO.2.654.467.3362"
"Mesa","3363","CO.2.654.467.3363"
"Mesa","3364","CO.2.654.467.3364"
"Mesa","3365","CO.2.654.467.3365"
"Mesa","3366","CO.2.654.467.3366"
"Mesa","3367","CO.2.654.467.3367"
"Mesa","3368","CO.2.654.467.3368"
"Mesa","3369","CO.2.654.467.3369"
"Establecimiento","ESC. DE COM. D. DE ROJAS","CO.2.654.468"
"Mesa","3348","CO.2.654.468.3348"
"Mesa","3349","CO.2.654.468.3349"
"Mesa","3350","CO.2.654.468.3350"
"Mesa","3351","CO.2.654.468.3351"
"Mesa","3352","CO.2.654.468.3352"
"Mesa","3353","CO.2.654.468.3353"
"Mesa","3354","CO.2.654.468.3354"
"Establecimiento","ESC.GRAL J. DE SAN MARTIN","CO.2.654.469"
"Mesa","3341","CO.2.654.469.3341"
"Mesa","3342","CO.2.654.469.3342"
"Mesa","3343","CO.2.654.469.3343"
"Mesa","3344","CO.2.654.469.3344"
"Mesa","3345","CO.2.654.469.3345"
"Mesa","3346","CO.2.654.469.3346"
"Mesa","3347","CO.2.654.469.3347"
"Establecimiento","ESC ARGENTINO GERMANO","CO.2.654.470"
"Mesa","3355","CO.2.654.470.3355"
"Mesa","3356","CO.2.654.470.3356"
"Mesa","3357","CO.2.654.470.3357"
"Mesa","3358","CO.2.654.470.3358"
"Mesa","3359","CO.2.654.470.3359"
"Mesa","3360","CO.2.654.470.3360"
"Mesa","3361","CO.2.654.470.3361"
"Localidad","Vi.Ciud.Pque.Los Reartes (Circ. 20B)","CO.2.655"
"Establecimiento","ESC DR R LUTI EX ELOY GOMEZ","CO.2.655.471"
"Mesa","3370","CO.2.655.471.3370"
"Mesa","3371","CO.2.655.471.3371"
"Mesa","3372","CO.2.655.471.3372"
"Mesa","3373","CO.2.655.471.3373"
"Mesa","3374","CO.2.655.471.3374"
"Mesa","3375","CO.2.655.471.3375"
"Mesa","3376","CO.2.655.471.3376"
"Localidad","Rio De Los Sauces (Circ. 22)","CO.2.656"
"Establecimiento","ESC. PROV. D.F. SARMIENTO","CO.2.656.473"
"Mesa","3378","CO.2.656.473.3378"
"Mesa","3379","CO.2.656.473.3379"
"Mesa","3380","CO.2.656.473.3380"
"Mesa","3381","CO.2.656.473.3381"
"Localidad","Villa Yacanto (Circ. 23)","CO.2.657"
"Establecimiento","IPEM N° 390","CO.2.657.474"
"Mesa","3382","CO.2.657.474.3382"
"Mesa","3383","CO.2.657.474.3383"
"Mesa","3384","CO.2.657.474.3384"
"Mesa","3385","CO.2.657.474.3385"
"Mesa","3386","CO.2.657.474.3386"
"Mesa","3387","CO.2.657.474.3387"
"Mesa","3388","CO.2.657.474.3388"
"Mesa","3389","CO.2.657.474.3389"
"Localidad","Rumipal (Circ. 24)","CO.2.658"
"Establecimiento","IPET N°76 GUSTAVO RIEMANN","CO.2.658.475"
"Mesa","3395","CO.2.658.475.3395"
"Mesa","3396","CO.2.658.475.3396"
"Mesa","3397","CO.2.658.475.3397"
"Mesa","3398","CO.2.658.475.3398"
"Mesa","3399","CO.2.658.475.3399"
"Establecimiento","ESC PROV PRIMERA JUNTA","CO.2.658.476"
"Mesa","3390","CO.2.658.476.3390"
"Mesa","3391","CO.2.658.476.3391"
"Mesa","3392","CO.2.658.476.3392"
"Mesa","3393","CO.2.658.476.3393"
"Mesa","3394","CO.2.658.476.3394"
"Localidad","Villa Del Dique (Circ. 24A)","CO.2.659"
"Establecimiento","ESC.PROV.ALMIRANTE BROWN","CO.2.659.477"
"Mesa","3400","CO.2.659.477.3400"
"Mesa","3401","CO.2.659.477.3401"
"Mesa","3402","CO.2.659.477.3402"
"Mesa","3403","CO.2.659.477.3403"
"Mesa","3404","CO.2.659.477.3404"
"Mesa","3405","CO.2.659.477.3405"
"Mesa","3406","CO.2.659.477.3406"
"Establecimiento","ESC FRAY MAMERTO ESQUIU","CO.2.659.478"
"Mesa","3407","CO.2.659.478.3407"
"Mesa","3408","CO.2.659.478.3408"
"Mesa","3409","CO.2.659.478.3409"
"Mesa","3410","CO.2.659.478.3410"
"Mesa","3411","CO.2.659.478.3411"
"Mesa","3412","CO.2.659.478.3412"
"Localidad","Calmayo (Circ. 25A)","CO.2.660"
"Establecimiento","ESC.PROV.M.GUEMES","CO.2.660.481"
"Mesa","3423","CO.2.660.481.3423"
"Localidad","Santa Rosa (Circ. 26)","CO.2.661"
"Establecimiento","ESC SAN FRANCISCO DE ASIS","CO.2.661.483"
"Mesa","3459","CO.2.661.483.3459"
"Mesa","3460","CO.2.661.483.3460"
"Mesa","3461","CO.2.661.483.3461"
"Mesa","3462","CO.2.661.483.3462"
"Mesa","3463","CO.2.661.483.3463"
"Mesa","3464","CO.2.661.483.3464"
"Mesa","3465","CO.2.661.483.3465"
"Mesa","3466","CO.2.661.483.3466"
"Mesa","3467","CO.2.661.483.3467"
"Mesa","3468","CO.2.661.483.3468"
"Establecimiento","ESC. PROV.M. MORENO","CO.2.661.484"
"Mesa","3435","CO.2.661.484.3435"
"Mesa","3436","CO.2.661.484.3436"
"Mesa","3437","CO.2.661.484.3437"
"Mesa","3438","CO.2.661.484.3438"
"Mesa","3439","CO.2.661.484.3439"
"Mesa","3440","CO.2.661.484.3440"
"Mesa","3441","CO.2.661.484.3441"
"Mesa","3442","CO.2.661.484.3442"
"Mesa","3443","CO.2.661.484.3443"
"Establecimiento","ESC LUIS MARIA DRAGO","CO.2.661.485"
"Mesa","3450","CO.2.661.485.3450"
"Mesa","3451","CO.2.661.485.3451"
"Mesa","3452","CO.2.661.485.3452"
"Mesa","3453","CO.2.661.485.3453"
"Mesa","3454","CO.2.661.485.3454"
"Mesa","3455","CO.2.661.485.3455"
"Mesa","3456","CO.2.661.485.3456"
"Mesa","3457","CO.2.661.485.3457"
"Mesa","3458","CO.2.661.485.3458"
"Establecimiento","IPEM N°271  DR.DALMASO VELEZ SARSFIELD","CO.2.661.486"
"Mesa","3444","CO.2.661.486.3444"
"Mesa","3445","CO.2.661.486.3445"
"Mesa","3446","CO.2.661.486.3446"
"Mesa","3447","CO.2.661.486.3447"
"Mesa","3448","CO.2.661.486.3448"
"Mesa","3449","CO.2.661.486.3449"
"Establecimiento","INST PARR SAN JUAN DIEGO","CO.2.661.487"
"Mesa","3426","CO.2.661.487.3426"
"Mesa","3427","CO.2.661.487.3427"
"Mesa","3428","CO.2.661.487.3428"
"Mesa","3429","CO.2.661.487.3429"
"Mesa","3430","CO.2.661.487.3430"
"Mesa","3431","CO.2.661.487.3431"
"Mesa","3432","CO.2.661.487.3432"
"Mesa","3433","CO.2.661.487.3433"
"Mesa","3434","CO.2.661.487.3434"
"Localidad","San Ignacio (Circ. 26B)","CO.2.662"
"Establecimiento","ESC.PROV.DEAN FUNES","CO.2.662.489"
"Mesa","3470","CO.2.662.489.3470"
"Localidad","La Cumbrecita (Circ. 328A)","CO.2.896"
"Establecimiento","ESC BARTOLOME MITRE","CO.2.896.490"
"Mesa","3471","CO.2.896.490.3471"
"Mesa","3472","CO.2.896.490.3472"
"Mesa","3473","CO.2.896.490.3473"
"Departamento","San Justo","CO.20"
"Localidad","Colonia Marina","CO.20.100"
"Establecimiento","INST SEC MANUEL DORREGO","CO.20.100.1249"
"Mesa","7722","CO.20.100.1249.7722"
"Mesa","7723","CO.20.100.1249.7723"
"Mesa","7724","CO.20.100.1249.7724"
"Mesa","7725","CO.20.100.1249.7725"
"Localidad","Colonia Vignaud","CO.20.108"
"Establecimiento","ESC MARIA AUXILIADORA","CO.20.108.1293"
"Mesa","8011","CO.20.108.1293.8011"
"Mesa","8012","CO.20.108.1293.8012"
"Mesa","8013","CO.20.108.1293.8013"
"Localidad","El Arañado","CO.20.135"
"Establecimiento","ESC PROV CHACABUCO","CO.20.135.1223"
"Mesa","7602","CO.20.135.1223.7602"
"Mesa","7603","CO.20.135.1223.7603"
"Mesa","7604","CO.20.135.1223.7604"
"Mesa","7605","CO.20.135.1223.7605"
"Mesa","7606","CO.20.135.1223.7606"
"Mesa","7607","CO.20.135.1223.7607"
"Mesa","7608","CO.20.135.1223.7608"
"Localidad","El Fortín","CO.20.141"
"Establecimiento","ESC PROV DOMINGO F SARMIENTO","CO.20.141.1225"
"Mesa","7610","CO.20.141.1225.7610"
"Mesa","7611","CO.20.141.1225.7611"
"Mesa","7612","CO.20.141.1225.7612"
"Mesa","7613","CO.20.141.1225.7613"
"Localidad","El Tío","CO.20.146"
"Establecimiento","ESC PROV JOSE MARIA PAZ","CO.20.146.1226"
"Mesa","7614","CO.20.146.1226.7614"
"Mesa","7615","CO.20.146.1226.7615"
"Mesa","7616","CO.20.146.1226.7616"
"Establecimiento","IPEM N°166 CAP G DEL VALLE","CO.20.146.1227"
"Mesa","7617","CO.20.146.1227.7617"
"Mesa","7618","CO.20.146.1227.7618"
"Mesa","7619","CO.20.146.1227.7619"
"Localidad","Altos de Chipión","CO.20.16"
"Establecimiento","ESC.PROV.RECONQUISTA","CO.20.16.1199"
"Mesa","7460","CO.20.16.1199.7460"
"Mesa","7461","CO.20.16.1199.7461"
"Mesa","7462","CO.20.16.1199.7462"
"Mesa","7463","CO.20.16.1199.7463"
"Mesa","7464","CO.20.16.1199.7464"
"Mesa","7465","CO.20.16.1199.7465"
"Localidad","Freyre","CO.20.160"
"Establecimiento","IPEM N°326 MARIANO MORENO","CO.20.160.1228"
"Mesa","7633","CO.20.160.1228.7633"
"Mesa","7634","CO.20.160.1228.7634"
"Mesa","7635","CO.20.160.1228.7635"
"Mesa","7636","CO.20.160.1228.7636"
"Mesa","7637","CO.20.160.1228.7637"
"Mesa","7638","CO.20.160.1228.7638"
"Establecimiento","ESC STA TERESITA DEL N JESUS","CO.20.160.1229"
"Mesa","7620","CO.20.160.1229.7620"
"Mesa","7621","CO.20.160.1229.7621"
"Mesa","7622","CO.20.160.1229.7622"
"Mesa","7623","CO.20.160.1229.7623"
"Mesa","7624","CO.20.160.1229.7624"
"Mesa","7625","CO.20.160.1229.7625"
"Establecimiento","ESC FLORENTINO AMEGHINO","CO.20.160.1230"
"Mesa","7626","CO.20.160.1230.7626"
"Mesa","7627","CO.20.160.1230.7627"
"Mesa","7628","CO.20.160.1230.7628"
"Mesa","7629","CO.20.160.1230.7629"
"Mesa","7630","CO.20.160.1230.7630"
"Mesa","7631","CO.20.160.1230.7631"
"Mesa","7632","CO.20.160.1230.7632"
"Localidad","La Francia","CO.20.207"
"Establecimiento","ESC PROV DAMAS PATRICIAS","CO.20.207.1233"
"Mesa","7646","CO.20.207.1233.7646"
"Mesa","7647","CO.20.207.1233.7647"
"Mesa","7648","CO.20.207.1233.7648"
"Mesa","7649","CO.20.207.1233.7649"
"Mesa","7650","CO.20.207.1233.7650"
"Mesa","7651","CO.20.207.1233.7651"
"Establecimiento","INST COM SEC LA FRANCIA","CO.20.207.1234"
"Mesa","7641","CO.20.207.1234.7641"
"Mesa","7642","CO.20.207.1234.7642"
"Mesa","7643","CO.20.207.1234.7643"
"Mesa","7644","CO.20.207.1234.7644"
"Mesa","7645","CO.20.207.1234.7645"
"Localidad","La Paquita","CO.20.216"
"Establecimiento","ESC PROV MARIANO MORENO","CO.20.216.1235"
"Mesa","7652","CO.20.216.1235.7652"
"Mesa","7653","CO.20.216.1235.7653"
"Mesa","7654","CO.20.216.1235.7654"
"Mesa","7655","CO.20.216.1235.7655"
"Localidad","Arroyito","CO.20.22"
"Establecimiento","INST DR D VELEZ SARSFIELD","CO.20.22.1200"
"Mesa","7481","CO.20.22.1200.7481"
"Mesa","7482","CO.20.22.1200.7482"
"Mesa","7483","CO.20.22.1200.7483"
"Mesa","7484","CO.20.22.1200.7484"
"Mesa","7485","CO.20.22.1200.7485"
"Mesa","7486","CO.20.22.1200.7486"
"Mesa","7487","CO.20.22.1200.7487"
"Mesa","7488","CO.20.22.1200.7488"
"Establecimiento","ESC JOSE MARIA PAZ","CO.20.22.1201"
"Mesa","7474","CO.20.22.1201.7474"
"Mesa","7475","CO.20.22.1201.7475"
"Mesa","7476","CO.20.22.1201.7476"
"Mesa","7477","CO.20.22.1201.7477"
"Mesa","7478","CO.20.22.1201.7478"
"Mesa","7479","CO.20.22.1201.7479"
"Mesa","7480","CO.20.22.1201.7480"
"Establecimiento","ESC MANUEL BELGRANO","CO.20.22.1202"
"Mesa","7466","CO.20.22.1202.7466"
"Mesa","7467","CO.20.22.1202.7467"
"Mesa","7468","CO.20.22.1202.7468"
"Mesa","7469","CO.20.22.1202.7469"
"Mesa","7470","CO.20.22.1202.7470"
"Mesa","7471","CO.20.22.1202.7471"
"Mesa","7472","CO.20.22.1202.7472"
"Mesa","7473","CO.20.22.1202.7473"
"Establecimiento","ESC MARIA TERESA NAVARRO","CO.20.22.1203"
"Mesa","7511","CO.20.22.1203.7511"
"Mesa","7512","CO.20.22.1203.7512"
"Mesa","7513","CO.20.22.1203.7513"
"Mesa","7514","CO.20.22.1203.7514"
"Mesa","7515","CO.20.22.1203.7515"
"Mesa","7516","CO.20.22.1203.7516"
"Mesa","7517","CO.20.22.1203.7517"
"Mesa","7518","CO.20.22.1203.7518"
"Mesa","7519","CO.20.22.1203.7519"
"Establecimiento","ESC N°198(ESC GIMENEZ LAGO","CO.20.22.1204"
"Mesa","7489","CO.20.22.1204.7489"
"Mesa","7490","CO.20.22.1204.7490"
"Mesa","7491","CO.20.22.1204.7491"
"Mesa","7492","CO.20.22.1204.7492"
"Mesa","7493","CO.20.22.1204.7493"
"Mesa","7494","CO.20.22.1204.7494"
"Mesa","7495","CO.20.22.1204.7495"
"Mesa","7496","CO.20.22.1204.7496"
"Establecimiento","ESC CERVELLON/NTRA S DE LA MERCED","CO.20.22.1205"
"Mesa","7497","CO.20.22.1205.7497"
"Mesa","7498","CO.20.22.1205.7498"
"Mesa","7499","CO.20.22.1205.7499"
"Mesa","7500","CO.20.22.1205.7500"
"Mesa","7501","CO.20.22.1205.7501"
"Mesa","7502","CO.20.22.1205.7502"
"Mesa","7503","CO.20.22.1205.7503"
"Establecimiento","ESC CLAUDIO CESAR JUAREZ","CO.20.22.1206"
"Mesa","7520","CO.20.22.1206.7520"
"Mesa","7521","CO.20.22.1206.7521"
"Mesa","7522","CO.20.22.1206.7522"
"Mesa","7523","CO.20.22.1206.7523"
"Mesa","7524","CO.20.22.1206.7524"
"Mesa","7525","CO.20.22.1206.7525"
"Mesa","7526","CO.20.22.1206.7526"
"Mesa","7527","CO.20.22.1206.7527"
"Establecimiento","IPEM N° 329","CO.20.22.1207"
"Mesa","7504","CO.20.22.1207.7504"
"Mesa","7505","CO.20.22.1207.7505"
"Mesa","7506","CO.20.22.1207.7506"
"Mesa","7507","CO.20.22.1207.7507"
"Mesa","7508","CO.20.22.1207.7508"
"Mesa","7509","CO.20.22.1207.7509"
"Mesa","7510","CO.20.22.1207.7510"
"Establecimiento","ESC PROV ALTE GUILLERMO BROWN","CO.20.22.1208"
"Mesa","7528","CO.20.22.1208.7528"
"Mesa","7529","CO.20.22.1208.7529"
"Localidad","La Tordilla","CO.20.229"
"Establecimiento","ESC MARGARITA LA TORRE MERCADO","CO.20.229.1237"
"Mesa","7657","CO.20.229.1237.7657"
"Mesa","7658","CO.20.229.1237.7658"
"Mesa","7659","CO.20.229.1237.7659"
"Mesa","7660","CO.20.229.1237.7660"
"Mesa","7661","CO.20.229.1237.7661"
"Localidad","Marull","CO.20.295"
"Establecimiento","ESC.REP DEL PARAGUAY","CO.20.295.1250"
"Mesa","7726","CO.20.295.1250.7726"
"Mesa","7727","CO.20.295.1250.7727"
"Mesa","7728","CO.20.295.1250.7728"
"Mesa","7729","CO.20.295.1250.7729"
"Mesa","7730","CO.20.295.1250.7730"
"Mesa","7731","CO.20.295.1250.7731"
"Localidad","Miramar","CO.20.306"
"Establecimiento","ESC.PROV.J.L.DE CABRERA","CO.20.306.1252"
"Mesa","7733","CO.20.306.1252.7733"
"Mesa","7734","CO.20.306.1252.7734"
"Mesa","7735","CO.20.306.1252.7735"
"Mesa","7736","CO.20.306.1252.7736"
"Mesa","7737","CO.20.306.1252.7737"
"Mesa","7738","CO.20.306.1252.7738"
"Mesa","7739","CO.20.306.1252.7739"
"Localidad","Balnearia","CO.20.31"
"Establecimiento","ESC VICENTE LOPEZ Y PLANES","CO.20.31.1209"
"Mesa","7530","CO.20.31.1209.7530"
"Mesa","7531","CO.20.31.1209.7531"
"Mesa","7532","CO.20.31.1209.7532"
"Mesa","7533","CO.20.31.1209.7533"
"Mesa","7534","CO.20.31.1209.7534"
"Mesa","7535","CO.20.31.1209.7535"
"Establecimiento","ESC PABLO JULIO RODRIGUEZ","CO.20.31.1210"
"Mesa","7536","CO.20.31.1210.7536"
"Mesa","7537","CO.20.31.1210.7537"
"Mesa","7538","CO.20.31.1210.7538"
"Mesa","7539","CO.20.31.1210.7539"
"Mesa","7540","CO.20.31.1210.7540"
"Mesa","7541","CO.20.31.1210.7541"
"Mesa","7542","CO.20.31.1210.7542"
"Establecimiento","INST JUAN BAUTISTA ALBERDI","CO.20.31.1211"
"Mesa","7543","CO.20.31.1211.7543"
"Mesa","7544","CO.20.31.1211.7544"
"Mesa","7545","CO.20.31.1211.7545"
"Mesa","7546","CO.20.31.1211.7546"
"Mesa","7547","CO.20.31.1211.7547"
"Localidad","Plaza Luxardo","CO.20.347"
"Establecimiento","ESC CONSTANCIO LUXARDO","CO.20.347.1248"
"Mesa","7720","CO.20.347.1248.7720"
"Mesa","7721","CO.20.347.1248.7721"
"Localidad","Porteña","CO.20.348"
"Establecimiento","INST NTRA SRA DE LOURDES","CO.20.348.1260"
"Mesa","7792","CO.20.348.1260.7792"
"Mesa","7793","CO.20.348.1260.7793"
"Mesa","7794","CO.20.348.1260.7794"
"Mesa","7795","CO.20.348.1260.7795"
"Mesa","7796","CO.20.348.1260.7796"
